,expId,Compound,tempNLSDf
88,2,Zonisamide,318.8352<>348.5374<>393.0908<>425.5777<>460.8491<>491.0154<>528.1432<>559.2378<>608.8963<>623.2833<>639.0626<>666.4444<>707.285<>686.4006<>691.5057<>684.5442<>650.201<>684.5442<>720.2797<>721.6721<>736.5231<>767.6177<>783.8611<>824.2376<>879.9294
89,2,CUDC-101,281.7073<>304.9122<>333.6863<>341.576<>328.5812<>318.8352<>292.8457<>265.928<>230.1925<>194.457<>142.9421<>96.99644<>61.725<>32.02275<>17.63572<>10.21015<>7.425564<>7.889662<>5.105075<>3.248684<>1.392293<>1.392293<>1.392293<>1.392293<>0.4640978
90,2,Zibotentan (ZD4054),237.6181<>275.21<>313.266<>332.7581<>362.4604<>385.2011<>404.6933<>431.1468<>441.8211<>457.1363<>483.5899<>509.5793<>517.0049<>514.6844<>519.3254<>542.5303<>546.7072<>532.7842<>536.9611<>519.3254<>547.1713<>551.3481<>579.6581<>652.9855<>642.3113
91,2,Dutasteride,304.4482<>342.5042<>366.1731<>402.3728<>437.6442<>476.1643<>507.2589<>514.6844<>547.1713<>566.6634<>585.6914<>609.3604<>626.0679<>608.4322<>603.7912<>582.4427<>594.9733<>572.6967<>578.2658<>609.3604<>608.4322<>646.9523<>665.0521<>734.2027<>728.6335
92,2,Calcitriol,302.1277<>324.4043<>374.991<>400.9805<>433.0032<>482.1976<>500.7615<>514.2203<>541.138<>568.9839<>596.8297<>673.8699<>666.9085<>672.4777<>689.1852<>676.6545<>688.7211<>714.2465<>731.4181<>733.2745<>765.2972<>783.8611<>807.066<>866.0064<>886.4268
93,2,Imiquimod,267.7844<>294.238<>316.9788<>353.6425<>385.2011<>423.2572<>452.0312<>486.3745<>509.5793<>550.884<>573.6248<>633.0294<>642.3113<>648.3446<>666.9085<>665.5162<>658.0906<>631.6371<>648.8087<>638.1345<>654.3779<>685.4724<>703.5722<>821.4531<>753.6948
94,2,SB525334,303.0558<>322.5479<>353.6425<>392.6267<>416.2957<>456.2081<>478.4848<>505.8666<>522.5741<>557.3814<>572.6967<>630.7089<>661.3393<>639.9908<>638.5985<>632.1011<>645.0959<>640.919<>626.9961<>603.3271<>620.0346<>602.3989<>590.7964<>631.6371<>577.3376
95,2,CO-1686 (AVL-301),333.6863<>349.9297<>373.1346<>407.9419<>442.7493<>443.6775<>474.772<>478.0207<>484.054<>503.5461<>515.1485<>517.9331<>510.9716<>517.469<>499.8333<>497.9769<>483.1258<>447.3903<>439.5006<>408.406<>391.6985<>386.1293<>374.5269<>390.7703<>377.7756
96,2,WZ4003,323.0121<>338.7914<>373.1346<>407.9419<>431.6109<>472.4515<>498.9051<>500.7615<>518.8613<>544.3867<>546.2431<>579.6581<>582.9068<>575.0172<>556.9173<>558.3096<>551.3481<>592.6528<>586.1555<>560.166<>563.4147<>559.7019<>576.4094<>590.7964<>621.891
97,2,Linifanib (ABT-869),297.4867<>317.4429<>364.3167<>380.0961<>403.765<>399.5882<>427.4341<>432.075<>450.1748<>462.2414<>461.7773<>469.2029<>474.3079<>495.1923<>465.026<>452.9594<>417.688<>389.378<>371.7423<>345.7528<>326.7248<>321.1557<>288.6688<>274.2818<>267.7844
98,2,OSI-930,280.3151<>291.9175<>312.3378<>334.1504<>376.3833<>384.2729<>423.2572<>429.2904<>464.0978<>481.7335<>501.6897<>503.5461<>508.6512<>522.11<>534.1765<>517.0049<>493.8<>424.6494<>393.0908<>368.4936<>375.4551<>360.1399<>348.5374<>349.9297<>336.935
99,2,Afatinib (BIBW2992),310.4814<>313.266<>321.6198<>326.2607<>328.1171<>338.3273<>331.8299<>328.5812<>327.653<>314.1942<>311.4096<>304.4482<>298.879<>287.7406<>278.4586<>276.6023<>271.4972<>257.1102<>247.8282<>242.259<>229.2643<>229.7284<>213.485<>199.0979<>189.816
100,2,Idarubicin HCl,245.0436<>240.8667<>240.4026<>220.4464<>217.6618<>186.5673<>180.9981<>159.1855<>149.9036<>141.5498<>128.5551<>119.2731<>101.6374<>100.2451<>87.71448<>76.11204<>67.29417<>57.08403<>54.76354<>40.8406<>42.2329<>37.59192<>35.27143<>49.65846<>45.01748
101,2,Ridaforolimus (Deforolimus; MK-8669),283.0996<>288.2047<>305.3763<>328.5812<>343.8965<>333.6863<>372.2064<>384.2729<>399.1241<>400.0523<>404.2292<>415.8316<>420.4726<>443.6775<>426.9699<>433.4673<>433.9314<>438.5724<>443.6775<>438.1083<>433.9314<>451.103<>440.4288<>436.716<>437.6442
102,2,Agomelatine,299.8072<>322.0839<>363.8527<>391.6985<>420.4726<>433.4673<>478.9489<>501.6897<>521.6459<>567.5916<>576.8735<>634.8857<>648.3446<>657.6265<>654.842<>663.1957<>629.7807<>606.1117<>637.6703<>643.2395<>627.9243<>631.173<>687.7929<>770.8664<>710.0696
103,2,NVP-AEW541,268.2485<>262.2152<>294.7021<>313.7301<>338.7914<>349.0015<>364.3167<>374.5269<>382.8806<>396.3395<>391.2344<>376.8474<>356.8912<>364.3167<>334.6145<>292.3816<>272.4254<>267.7844<>261.7511<>243.1872<>239.4744<>235.2976<>214.4132<>235.2976<>227.4079
104,2,Nepafenac,301.1995<>327.1889<>352.2502<>386.5934<>410.7265<>449.7107<>474.772<>507.2589<>531.392<>554.5969<>611.2167<>644.6318<>662.2675<>672.4777<>671.5495<>659.4829<>671.0854<>648.3446<>642.3113<>614.9296<>661.3393<>686.4006<>675.7264<>771.3305<>755.0871
105,2,Tandutinib (MLN518),318.8352<>316.9788<>344.8246<>374.0628<>399.5882<>400.5164<>446.4621<>462.2414<>484.5181<>499.3692<>529.0715<>516.0767<>522.11<>537.4252<>498.9051<>476.1643<>452.4953<>384.7371<>366.1731<>335.5427<>316.0506<>321.1557<>323.4761<>336.0068<>337.8632
106,2,PD173074,316.9788<>329.0453<>344.8246<>368.9577<>388.4498<>399.1241<>423.7213<>422.329<>421.4008<>416.2957<>417.688<>411.1906<>400.9805<>374.991<>362.9245<>349.4656<>351.322<>342.9683<>332.294<>321.1557<>316.5147<>320.2274<>323.0121<>316.0506<>337.8632
107,2,Entinostat (MS-275),289.597<>313.266<>351.7861<>387.5216<>424.6494<>444.1416<>481.2694<>488.2309<>512.364<>516.5408<>522.11<>533.2484<>505.8666<>482.6617<>473.3797<>463.6337<>428.3622<>409.3342<>400.5164<>381.0243<>373.1346<>356.4271<>357.8194<>363.8527<>349.4656
108,2,Amisulpride,297.0226<>323.4761<>375.9192<>394.4831<>436.716<>457.6004<>490.5513<>511.4357<>536.9611<>562.9506<>604.2553<>636.7421<>645.0959<>672.4777<>664.588<>645.56<>640.4549<>636.7421<>638.5985<>649.2728<>674.7982<>697.0748<>688.257<>782.0048<>807.5301
109,2,SL-327,300.2713<>342.5042<>391.6985<>415.8316<>448.7825<>480.3412<>500.2974<>518.8613<>544.8508<>577.8017<>595.4374<>633.9576<>653.9138<>654.3779<>617.2501<>625.6038<>618.1782<>625.6038<>639.0626<>646.0241<>672.9418<>704.0363<>730.0258<>826.5581<>820.0607
110,2,Camptothecin,299.343<>323.9402<>302.5917<>293.7739<>297.9508<>298.879<>303.5199<>297.0226<>290.9893<>284.4919<>267.3203<>259.4307<>238.5462<>224.1592<>214.8773<>197.2415<>166.6111<>145.7267<>135.0524<>116.4885<>98.85282<>80.28892<>74.71974<>59.86861<>53.83534
111,2,SB203580,286.3483<>327.1889<>360.1399<>378.2397<>406.0855<>425.5777<>463.6337<>485.4463<>503.5461<>537.8893<>577.8017<>607.0399<>622.8192<>643.2395<>657.6265<>638.1345<>619.5705<>585.6914<>608.4322<>582.9068<>606.1117<>633.4935<>649.7369<>673.4059<>697.0748
112,2,Ifosfamide,321.1557<>351.322<>385.6653<>405.6215<>444.6057<>473.3797<>520.7177<>548.0995<>565.7352<>600.5425<>627.4602<>649.2728<>679.9033<>719.3516<>662.2675<>659.4829<>672.0135<>667.3726<>696.1467<>717.0311<>722.1361<>739.3077<>785.7175<>858.5809<>872.5038
113,2,NVP-ADW742,290.9893<>296.0944<>314.1942<>325.7966<>342.0401<>382.8806<>394.4831<>405.6215<>420.0085<>437.6442<>426.0417<>434.3955<>433.0032<>411.6547<>398.1959<>393.0908<>390.7703<>394.4831<>407.4778<>398.1959<>403.765<>390.7703<>416.2957<>458.9927<>431.1468
114,2,Doxazosin Mesylate,312.8019<>344.3605<>381.0243<>408.8701<>444.1416<>458.5286<>484.054<>514.6844<>539.2816<>560.6301<>582.4427<>588.476<>612.145<>591.7247<>583.835<>572.6967<>551.8123<>545.3149<>565.7352<>555.0609<>581.5145<>572.6967<>589.4042<>663.6598<>695.6826
115,2,BTZ043 Racemate,312.8019<>331.8299<>358.7476<>385.6653<>427.8981<>426.5059<>483.1258<>506.3307<>535.1047<>550.884<>577.8017<>593.1169<>611.6808<>673.8699<>679.9033<>683.616<>666.9085<>680.8314<>671.0854<>668.7649<>700.7877<>696.1467<>748.5897<>776.8997<>806.1378
116,2,Flupirtine maleate,305.8404<>336.935<>361.5322<>374.991<>395.8754<>429.2904<>447.8543<>476.1643<>499.3692<>542.5303<>555.0609<>598.6861<>624.6756<>620.0346<>620.9628<>646.4882<>628.8525<>646.9523<>615.3936<>597.2938<>620.4987<>630.7089<>636.278<>756.4794<>701.2517
117,2,OSU-03012 (AR-12),300.2713<>315.5865<>351.322<>375.4551<>395.8754<>411.1906<>441.357<>445.998<>471.9874<>463.1696<>468.7387<>483.1258<>481.2694<>478.9489<>477.5566<>470.5951<>455.2799<>436.2519<>436.716<>404.6933<>393.5549<>389.8421<>385.2011<>368.9577<>368.0295
118,2,TG100-115,340.1837<>361.0681<>407.9419<>433.0032<>461.3132<>496.5846<>534.1765<>546.7072<>587.0837<>621.4269<>652.0574<>682.6878<>707.285<>716.567<>704.5004<>688.257<>669.6931<>685.0083<>707.7491<>700.3235<>736.0591<>749.0538<>776.4355<>859.045<>860.9014
119,2,Suvorexant (MK-4305),314.6583<>342.9683<>376.8474<>404.6933<>426.5059<>440.4288<>485.9104<>514.6844<>530.4637<>559.2378<>583.3709<>621.891<>652.5215<>674.7982<>679.9033<>666.9085<>660.4111<>665.5162<>678.5109<>677.5828<>698.0031<>740.7<>758.3358<>861.3655<>865.5424
120,2,IWP-L6,318.8352<>359.2117<>400.9805<>427.8981<>453.4235<>455.2799<>431.6109<>394.9472<>341.576<>277.5305<>210.2363<>172.1803<>142.9421<>113.704<>96.53233<>85.85809<>75.18384<>82.1453<>71.00696<>66.36598<>62.6532<>63.1173<>58.01222<>76.57613<>65.90189
121,2,JNJ-38877605,288.6688<>300.2713<>326.7248<>340.1837<>381.4884<>378.7038<>430.6827<>439.5006<>459.4568<>475.7002<>502.6179<>523.9664<>553.2045<>601.9348<>585.6914<>581.0504<>579.6581<>530.4637<>561.5583<>550.42<>556.9173<>592.6528<>598.6861<>605.1835<>647.8805
122,2,MGCD-265,272.8895<>271.9613<>284.4919<>278.4586<>294.238<>284.4919<>309.5532<>314.1942<>334.1504<>355.4989<>356.4271<>379.632<>390.7703<>407.0137<>407.0137<>406.5497<>388.9139<>383.3448<>392.1626<>375.9192<>387.0575<>383.8089<>377.3115<>397.7318<>395.8754
123,2,Mocetinostat (MGCD0103),290.9893<>280.3151<>284.956<>298.879<>306.3045<>314.6583<>338.3273<>364.7809<>352.7143<>361.0681<>333.6863<>299.343<>246.4359<>203.7389<>161.9701<>121.1295<>97.92463<>57.54812<>58.01222<>45.01748<>32.48684<>22.74079<>20.4203<>19.49211<>14.85113
124,2,Daptomycin,233.4412<>241.7949<>265.4639<>293.3098<>316.9788<>329.5094<>355.4989<>381.0243<>404.6933<>433.9314<>480.3412<>527.2151<>551.3481<>585.2273<>588.476<>598.222<>596.8297<>584.7632<>615.8577<>601.4707<>593.5811<>610.2886<>629.7807<>730.0258<>688.257
125,2,Brivanib Alaninate (BMS-582664),293.7739<>334.6145<>355.4989<>387.5216<>400.9805<>453.8876<>471.9874<>503.082<>538.8175<>564.3429<>576.8735<>582.4427<>598.222<>597.7579<>584.7632<>574.0889<>579.194<>577.3376<>557.3814<>590.3323<>601.9348<>644.1677<>655.306<>680.3673<>708.6773
126,2,Mianserin HCl,297.0226<>303.0558<>335.0786<>367.1013<>393.5549<>404.6933<>425.1136<>455.2799<>477.0925<>507.2589<>541.6021<>565.2711<>588.9401<>629.7807<>626.9961<>599.1502<>596.3657<>591.7247<>612.145<>615.8577<>611.6808<>649.7369<>667.3726<>692.8979<>717.0311
127,2,Barasertib (AZD1152-HQPA),272.8895<>290.0611<>316.0506<>326.2607<>338.3273<>344.8246<>327.1889<>306.7686<>306.7686<>297.0226<>274.7459<>235.7617<>232.0489<>199.0979<>182.8545<>146.6549<>122.0577<>98.85282<>80.75301<>70.54286<>54.76354<>44.08929<>37.12782<>43.16109<>33.87914
128,2,Pelitinib (EKB-569),268.7126<>255.2538<>248.7564<>250.1487<>245.9718<>226.4797<>240.4026<>221.8387<>216.7337<>208.3799<>200.0261<>186.1032<>180.534<>197.2415<>207.9158<>208.3799<>201.8825<>183.7827<>183.3186<>180.0699<>185.175<>177.7495<>177.2854<>166.147<>167.5393
129,2,CEP-18770 (Delanzomib),312.8019<>305.3763<>303.0558<>293.3098<>288.6688<>255.2538<>212.5568<>165.6829<>122.5218<>86.32218<>60.79681<>44.55339<>26.45357<>19.49211<>15.31523<>10.21015<>7.425564<>5.569173<>3.712782<>2.784587<>1.856391<>1.392293<>0.9281955<>0.9281955<>0.9281955
130,2,Tigecycline,286.3483<>312.8019<>336.4709<>370.8141<>400.9805<>424.1854<>469.6669<>479.413<>516.0767<>542.0662<>578.7299<>604.7194<>600.0784<>639.9908<>641.8472<>634.4216<>634.4216<>626.0679<>620.4987<>588.9401<>633.0294<>644.1677<>638.5985<>681.2955<>706.8209
131,2,CP-724714,252.9333<>260.8229<>303.5199<>319.7634<>342.9683<>365.709<>393.5549<>407.4778<>422.7931<>451.5671<>470.131<>502.6179<>537.8893<>548.5635<>539.7457<>528.1432<>532.3201<>537.8893<>547.6354<>529.5356<>533.2484<>550.884<>570.3762<>605.1835<>591.7247
132,2,Prazosin HCl,297.0226<>313.266<>333.6863<>373.1346<>391.6985<>408.8701<>446.9261<>466.8824<>504.4743<>541.138<>555.0609<>582.9068<>614.9296<>637.2062<>628.3884<>619.5705<>618.6423<>573.1608<>605.6476<>599.1502<>625.6038<>632.1011<>662.2675<>747.1974<>741.1641
133,2,BIIB021,293.3098<>297.0226<>283.5638<>289.597<>278.9228<>277.5305<>275.6741<>263.6075<>264.0716<>259.4307<>244.5795<>238.0822<>222.7669<>226.9438<>209.7722<>182.3904<>160.5778<>136.4447<>115.5603<>109.9912<>101.6374<>91.42726<>81.68121<>76.11204<>65.90189
134,2,Topiramate,328.5812<>352.2502<>372.6705<>401.9087<>442.7493<>454.8158<>507.2589<>526.2869<>570.3762<>589.4042<>610.2886<>655.306<>673.4059<>658.0906<>662.7316<>624.2115<>631.173<>655.7701<>646.4882<>657.1624<>672.4777<>716.567<>740.236<>796.3918<>837.2324
135,2,BIBR 1532,272.4254<>292.8457<>321.6198<>331.3658<>374.0628<>421.8649<>442.7493<>470.131<>510.0435<>531.392<>550.884<>585.2273<>612.145<>623.7474<>622.8192<>613.5372<>594.5092<>581.0504<>617.7141<>627.9243<>617.7141<>631.173<>682.2237<>728.6335<>732.8104
136,2,Elaiophylin,227.872<>8.35376<>3.248684<>0.9281955<>0.9281955<>0<>0<>0<>0<>0<>0<>0<>0<>0<>0<>0<>0<>0<>0<>0<>0<>0<>0<>0<>0
137,2,TAK-700 (Orteronel),247.8282<>280.7791<>313.7301<>339.7196<>362.9245<>392.6267<>412.1188<>439.0365<>463.6337<>494.7282<>533.2484<>569.912<>588.0119<>614.9296<>622.3551<>596.8297<>591.2606<>623.7474<>603.7912<>647.4164<>657.6265<>667.8367<>697.5389<>707.7491<>767.1536
138,2,Atazanavir Sulfate,283.5638<>303.0558<>344.3605<>363.8527<>396.8036<>421.4008<>447.8543<>466.4182<>494.7282<>505.4025<>529.5356<>548.5635<>571.3044<>564.3429<>549.9559<>541.6021<>532.7842<>504.0102<>513.7562<>507.723<>517.0049<>521.6459<>547.1713<>614.9296<>625.6038
139,2,Melatonin,288.6688<>318.3711<>347.6092<>361.5322<>375.9192<>380.0961<>407.4778<>425.5777<>448.7825<>477.5566<>500.7615<>546.2431<>559.7019<>553.6686<>573.1608<>588.0119<>570.3762<>568.5198<>576.8735<>561.5583<>569.4479<>583.835<>576.8735<>635.814<>645.0959
140,2,Doxercalciferol,294.7021<>332.294<>360.1399<>385.6653<>413.047<>440.4288<>464.0978<>490.5513<>509.1153<>543.4585<>574.553<>630.7089<>663.1957<>666.4444<>669.6931<>683.616<>715.1747<>722.1361<>770.8664<>738.3796<>775.5074<>791.2867<>828.8786<>933.3006<>838.6247
141,2,Bendamustine HCl,352.2502<>364.7809<>408.8701<>448.3185<>476.6284<>493.8<>547.6354<>572.6967<>593.1169<>632.1011<>647.4164<>677.1187<>702.1799<>700.3235<>689.6493<>705.4286<>657.6265<>702.644<>718.4233<>705.8927<>758.3358<>762.0485<>800.5687<>931.9083<>886.4268
142,2,Oligomycin A,297.9508<>336.4709<>366.1731<>391.2344<>413.9752<>426.9699<>445.998<>459.9209<>475.7002<>490.0872<>510.0435<>526.2869<>526.751<>551.8123<>561.5583<>578.2658<>567.1275<>575.4813<>583.3709<>583.835<>595.4374<>593.5811<>603.7912<>595.9016<>615.8577
143,2,NMS-873,303.5199<>323.0121<>327.1889<>325.7966<>315.5865<>302.1277<>269.1767<>234.8335<>214.8773<>190.7442<>173.5726<>161.0419<>142.478<>136.9088<>123.9141<>113.2399<>96.53233<>78.89662<>76.11204<>68.68647<>66.83008<>58.01222<>49.19436<>44.55339<>35.73553
144,2,EHop-016 ,332.294<>337.3991<>377.7756<>412.1188<>442.2852<>465.9542<>497.9769<>517.9331<>538.8175<>545.3149<>576.8735<>583.835<>579.194<>573.1608<>568.0557<>546.2431<>521.6459<>510.5075<>509.5793<>513.7562<>514.2203<>519.7895<>522.11<>549.0276<>552.2764
145,2,Veliparib (ABT-888),275.21<>304.4482<>321.6198<>335.5427<>340.6478<>322.0839<>336.4709<>336.0068<>329.5094<>331.8299<>334.6145<>316.9788<>315.1224<>327.1889<>323.9402<>322.5479<>300.7354<>274.7459<>250.6128<>217.1978<>198.6339<>182.8545<>166.147<>160.5778<>149.9036
146,2,Dacarbazine,269.1767<>284.4919<>329.0453<>359.2117<>381.4884<>393.5549<>439.5006<>465.026<>492.4077<>529.0715<>576.4094<>585.2273<>622.3551<>661.8034<>691.5057<>691.0416<>720.7438<>674.334<>681.2955<>691.9698<>687.7929<>718.8875<>747.6615<>749.982<>784.7893
147,2,Bortezomib (PS-341),289.597<>296.0944<>288.6688<>275.6741<>267.7844<>223.6951<>209.7722<>164.7547<>127.1628<>92.81956<>67.29417<>48.73027<>36.19963<>30.16636<>21.8126<>12.53064<>7.425564<>6.033271<>5.105075<>3.248684<>2.784587<>3.248684<>2.320489<>1.392293<>1.856391
148,2,Fludarabine Phosphate,279.851<>322.0839<>347.1451<>381.4884<>402.8369<>429.2904<>461.7773<>485.9104<>504.0102<>536.9611<>576.8735<>618.6423<>643.2395<>646.4882<>668.7649<>671.0854<>675.7264<>670.6213<>659.947<>671.5495<>650.6651<>690.1134<>738.3796<>752.7666<>783.8611
149,2,Erlotinib HCl (OSI-744),226.4797<>232.9771<>252.9333<>276.1382<>301.1995<>285.4201<>320.6916<>317.4429<>336.935<>350.8579<>366.1731<>369.8859<>381.0243<>431.1468<>431.6109<>418.1521<>411.6547<>384.7371<>395.4113<>374.0628<>382.4166<>384.7371<>378.2397<>419.5444<>412.5829
150,2,Amuvatinib (MP-470),253.3974<>271.4972<>292.8457<>327.653<>342.0401<>362.4604<>388.4498<>405.6215<>443.6775<>436.2519<>433.9314<>447.3903<>435.7878<>423.7213<>390.3062<>375.4551<>361.0681<>389.378<>361.5322<>335.5427<>312.8019<>310.4814<>280.3151<>288.2047<>250.6128
151,2,Pazopanib HCl (GW786034 HCl),213.0209<>212.5568<>226.9438<>224.6233<>233.9053<>250.1487<>245.0436<>239.4744<>223.6951<>207.4517<>200.0261<>176.8212<>155.9368<>140.1575<>119.2731<>108.5989<>91.42726<>87.25038<>80.75301<>76.11204<>72.86335<>69.15057<>65.90189<>60.33271<>58.94042
152,2,Rufinamide,304.9122<>328.5812<>339.2555<>383.8089<>404.6933<>403.765<>455.744<>477.0925<>503.5461<>533.2484<>548.5635<>584.2991<>594.9733<>629.7807<>641.8472<>636.278<>633.9576<>631.6371<>645.0959<>649.2728<>646.0241<>675.7264<>724.9207<>767.1536<>790.8226
153,2,Temsirolimus (CCI-779; NSC 683864),291.9175<>277.5305<>290.5252<>300.7354<>329.9735<>321.6198<>356.8912<>365.709<>383.3448<>393.5549<>405.1573<>399.5882<>418.1521<>452.0312<>452.9594<>453.4235<>452.4953<>428.3622<>450.1748<>435.3237<>441.8211<>414.9034<>427.4341<>400.0523<>411.1906
154,2,WYE-354,281.2433<>285.8842<>289.1329<>293.3098<>303.0558<>306.3045<>321.1557<>313.266<>313.266<>313.266<>306.3045<>311.8737<>306.3045<>316.5147<>314.1942<>316.9788<>309.0891<>297.9508<>308.625<>305.8404<>301.6635<>298.4149<>296.0944<>283.5638<>288.2047
155,2,Enzastaurin (LY317615),310.9455<>346.681<>367.1013<>405.6215<>418.1521<>441.357<>459.4568<>470.131<>503.5461<>520.7177<>523.5023<>512.364<>529.9996<>517.469<>508.187<>491.4795<>487.3026<>475.7002<>470.131<>475.7002<>456.6722<>467.8105<>474.772<>469.2029<>477.0925
156,2,Aniracetam,266.3921<>279.3869<>310.9455<>341.1118<>369.4218<>386.5934<>410.2624<>436.716<>467.3465<>483.1258<>524.4305<>548.5635<>577.3376<>575.0172<>582.4427<>575.0172<>564.3429<>573.1608<>555.0609<>530.9279<>551.3481<>566.6634<>601.0066<>649.2728<>662.7316
157,2,SB431542,261.287<>295.6303<>309.0891<>331.3658<>355.963<>347.6092<>402.8369<>409.3342<>425.5777<>447.3903<>465.4901<>479.8771<>512.364<>518.3972<>495.6564<>496.1205<>472.9156<>483.1258<>471.9874<>464.5619<>455.2799<>481.7335<>467.3465<>493.8<>501.6897
158,2,Carmofur,252.4692<>266.8562<>295.6303<>313.7301<>339.2555<>373.1346<>400.5164<>422.329<>448.3185<>482.6617<>511.4357<>545.779<>577.8017<>575.4813<>586.6196<>565.2711<>572.6967<>571.7684<>583.3709<>551.3481<>562.9506<>564.807<>587.5478<>639.5267<>611.6808
159,2,SB202190 (FHPI),352.7143<>393.5549<>414.9034<>438.1083<>459.9209<>504.0102<>532.7842<>555.0609<>577.3376<>590.7964<>618.6423<>637.2062<>619.1064<>608.8963<>599.6143<>586.1555<>584.2991<>561.0942<>584.7632<>589.8683<>622.3551<>620.0346<>654.3779<>676.1904<>686.8647
160,2,Megestrol Acetate,290.9893<>286.3483<>322.0839<>352.2502<>380.0961<>402.8369<>426.9699<>465.4901<>512.364<>531.392<>551.3481<>593.1169<>620.4987<>658.0906<>668.3008<>662.2675<>694.2903<>665.5162<>696.6108<>699.3953<>734.6667<>726.7771<>768.5459<>794.9995<>822.3812
161,2,PCI-24781 (Abexinostat),334.6145<>342.0401<>370.35<>377.7756<>365.709<>325.7966<>316.9788<>270.569<>238.0822<>188.4237<>136.4447<>109.063<>81.21711<>57.54812<>38.52011<>31.09455<>24.13308<>15.31523<>15.31523<>10.21015<>9.746053<>6.033271<>3.712782<>4.17688<>2.784587
162,2,Edaravone,289.597<>306.7686<>343.4323<>369.8859<>387.0575<>395.8754<>458.9927<>473.3797<>499.3692<>544.8508<>578.2658<>582.9068<>603.3271<>634.8857<>655.7701<>646.4882<>652.9855<>632.5652<>652.9855<>664.1239<>682.6878<>678.5109<>720.2797<>763.4409<>767.1536
163,2,Rucaparib (AG-014699;PF-01367338),256.182<>296.0944<>304.4482<>321.1557<>324.4043<>329.5094<>334.6145<>329.5094<>326.2607<>314.6583<>319.2993<>314.1942<>317.4429<>298.879<>290.9893<>271.9613<>263.6075<>252.9333<>234.8335<>214.8773<>196.7775<>175.429<>168.9316<>151.2959<>135.5166
164,2,Fluvoxamine maleate,313.7301<>332.294<>361.5322<>390.3062<>418.1521<>441.357<>471.9874<>505.4025<>536.0329<>564.3429<>581.5145<>641.3831<>641.8472<>614.9296<>636.278<>638.5985<>624.6756<>655.7701<>674.334<>668.7649<>697.5389<>759.728<>769.4741<>823.3094<>841.8734
165,2,Danusertib (PHA-739358),304.4482<>300.2713<>313.266<>314.1942<>318.8352<>325.3326<>308.1609<>296.5585<>277.0664<>271.0331<>252.9333<>241.3308<>251.541<>202.3466<>197.2415<>173.1085<>156.8651<>133.6602<>108.1348<>97.46053<>77.96842<>68.22237<>60.79681<>63.58139<>47.80207
166,2,Ketoconazole,322.0839<>346.681<>397.7318<>426.9699<>464.0978<>480.3412<>515.1485<>537.8893<>559.7019<>598.222<>621.4269<>645.56<>626.9961<>659.4829<>667.8367<>644.1677<>614.0013<>611.6808<>598.6861<>585.6914<>600.0784<>644.6318<>637.6703<>706.3568<>713.7823
167,2,Edoxaban,323.9402<>348.5374<>376.8474<>385.2011<>385.6653<>381.4884<>390.3062<>389.8421<>389.8421<>390.7703<>382.4166<>374.991<>375.4551<>379.632<>352.2502<>332.294<>323.0121<>294.7021<>290.0611<>268.7126<>242.7231<>219.9823<>222.7669<>204.203<>199.0979
168,2,Rilpivirine,318.3711<>340.6478<>367.5654<>390.7703<>416.7598<>439.5006<>480.3412<>491.4795<>520.7177<>538.3534<>555.0609<>579.194<>581.9786<>599.6143<>575.4813<>569.4479<>536.0329<>531.856<>520.7177<>499.8333<>472.9156<>467.8105<>474.772<>473.8438<>468.2747
169,2,Odanacatib (MK-0822),303.984<>331.8299<>361.5322<>392.6267<>440.8929<>453.8876<>502.6179<>532.7842<>558.7737<>589.8683<>628.3884<>654.842<>662.7316<>707.7491<>671.5495<>687.3288<>682.2237<>661.8034<>690.1134<>662.7316<>683.616<>713.7823<>712.8542<>754.623<>762.5126
170,2,Rigosertib (ON-01910),240.4026<>227.4079<>226.4797<>226.0156<>223.6951<>207.4517<>209.3081<>203.7389<>185.6391<>167.5393<>158.7214<>145.2626<>128.091<>121.5936<>109.5271<>97.92463<>82.1453<>69.15057<>62.1891<>51.05075<>50.12256<>46.87387<>44.08929<>46.40978<>38.52011
