,expId,Compound,tempConfluenceDf
319,2,Roscovitine (Seliciclib;CYC202),38.93739<>40.36956<>43.69612<>46.99781<>51.49984<>50.91967<>58.78631<>62.19517<>68.16934<>72.25726<>79.58705<>81.5788<>84.02554<>90.31719<>89.65344<>90.25177<>90.52545<>88.81251<>89.13916<>89.67043<>91.05375<>90.8403<>91.74141<>91.84888<>92.05038
320,2,Rocuronium Bromide,38.59982<>37.89939<>42.09901<>45.64882<>50.16945<>51.65429<>58.40145<>61.95417<>68.43797<>71.81193<>77.64947<>79.98922<>85.03121<>88.71601<>90.34019<>90.54756<>91.2551<>90.56586<>92.01142<>92.14571<>93.15905<>94.61137<>95.12212<>95.3958<>96.92452
321,2,AT13387,37.73215<>38.55259<>38.63146<>42.82258<>46.73133<>47.49274<>48.8876<>49.58795<>48.32068<>48.70551<>49.77065<>49.81357<>52.05772<>52.18848<>51.17621<>51.73109<>49.42356<>47.60947<>46.5489<>44.8416<>45.00539<>44.00772<>42.98486<>44.2468<>40.41397
322,2,Linezolid,42.37179<>43.817<>49.2146<>52.94057<>56.55758<>58.27101<>64.61159<>70.08863<>75.81238<>80.30048<>86.26112<>89.62601<>91.6413<>93.9184<>94.32069<>94.09129<>94.31358<>95.13248<>95.88742<>96.14623<>96.25517<>97.0443<>97.35204<>98.53199<>98.47245
323,2,CYC116,38.57172<>41.91741<>47.39671<>50.52285<>53.85754<>50.82421<>53.28469<>51.91001<>52.43431<>52.81609<>51.24875<>49.40055<>48.34031<>50.52781<>48.0162<>47.18873<>45.59481<>41.75143<>44.12563<>43.31731<>41.28965<>41.06142<>41.2263<>40.46846<>39.63985
324,2,Sildenafil Citrate,39.99764<>40.1068<>44.4183<>46.09982<>49.966<>52.36068<>56.71935<>61.99188<>66.43816<>71.72137<>78.15028<>81.47199<>85.19796<>87.58565<>89.423<>89.03687<>88.99031<>88.81837<>89.74586<>90.25758<>90.37943<>91.0704<>92.14501<>92.9579<>93.85036
325,2,XAV-939,38.83538<>37.93089<>41.22499<>45.26904<>48.31495<>49.6524<>53.83159<>58.39377<>63.53772<>67.47802<>73.67933<>77.16768<>80.80453<>79.5816<>79.90398<>80.4454<>79.50451<>79.97305<>79.39095<>79.29681<>79.0542<>79.53601<>80.97742<>81.47939<>82.48038
326,2,Voriconazole,38.27869<>39.71367<>45.36935<>49.17185<>53.43016<>53.51881<>60.55634<>65.44553<>70.61083<>77.2411<>83.11269<>87.09646<>88.56059<>91.99525<>90.96865<>89.63036<>89.94721<>88.63525<>89.5099<>89.43191<>89.82164<>91.36369<>92.01059<>92.34637<>93.99748
327,2,Fulvestrant,39.15845<>40.8006<>46.37476<>50.60276<>54.79187<>53.98836<>62.99478<>64.98252<>70.2821<>74.81466<>78.59292<>80.36015<>81.9585<>86.30795<>88.41201<>89.22517<>91.1948<>90.44885<>92.24283<>92.26043<>92.89097<>94.12812<>94.5117<>93.99666<>95.79182
328,2,Tipifarnib ,45.83347<>48.26619<>54.09336<>57.92798<>61.28839<>60.80384<>62.78251<>66.23866<>68.47112<>71.14224<>73.55638<>74.06223<>72.34927<>76.46392<>78.09233<>76.07674<>77.18501<>73.95033<>75.05248<>74.41188<>72.71323<>73.51651<>73.75159<>70.37778<>73.82494
329,2,Cladribine,40.09214<>41.46931<>47.03049<>51.45308<>55.99717<>57.67976<>60.78699<>64.72722<>64.80402<>72.25188<>71.86091<>72.36246<>71.26511<>76.30692<>74.11735<>71.25926<>73.15365<>69.09488<>70.46703<>69.54589<>67.84827<>68.14919<>66.28128<>64.02927<>64.53828
330,2,AZD6482,39.16903<>37.15924<>39.64391<>42.24096<>44.94157<>44.15111<>49.75035<>52.76772<>55.56177<>58.34444<>61.90069<>63.39142<>65.19238<>69.44167<>69.93272<>70.3625<>70.48429<>67.23563<>69.4315<>69.65247<>69.78247<>70.10091<>70.63335<>67.2507<>71.07344
331,2,Doxorubicin (Adriamycin),43.70157<>45.5419<>47.69507<>49.44904<>48.74336<>44.80962<>50.40362<>48.23076<>50.75326<>50.90766<>48.64859<>52.68732<>47.96239<>52.34451<>51.02896<>50.0639<>48.33623<>44.02548<>44.32685<>41.77096<>40.51584<>38.94382<>37.37234<>36.86152<>37.41926
332,2,Safinamide Mesylate,44.87151<>45.83961<>51.84778<>55.64996<>60.02568<>63.42686<>70.07771<>75.94267<>80.91933<>86.11695<>90.39111<>91.56699<>93.84677<>94.91338<>94.71299<>94.79511<>94.42335<>94.65054<>94.75333<>95.3739<>95.06347<>96.32239<>96.33738<>97.45524<>98.15559
333,2,PFI-1 (PF-6405761),38.67158<>39.62195<>45.16985<>51.62556<>58.18233<>67.51118<>74.99902<>79.23076<>82.65017<>84.6772<>87.33774<>88.64037<>88.67346<>85.60766<>87.30167<>88.15366<>88.86963<>89.31538<>89.84485<>91.34656<>92.24249<>92.86968<>92.21353<>92.2527<>93.38016
334,2,Iloperidone,44.86413<>46.2368<>50.6723<>54.725<>59.78324<>64.18082<>69.46727<>75.97217<>81.60429<>86.6188<>89.07085<>93.77846<>95.75203<>95.28044<>95.37377<>95.98446<>95.6388<>96.75784<>96.22927<>96.80743<>97.52071<>98.22398<>98.15504<>98.97283<>98.98858
335,2,Empty,43.51817<>45.02411<>52.27894<>58.7281<>61.34975<>69.0685<>75.16487<>79.97768<>84.01006<>90.79733<>93.15476<>96.58923<>96.38525<>96.42924<>96.44769<>96.31306<>96.3351<>97.1475<>96.78292<>97.19475<>97.10087<>97.48218<>97.69776<>97.93503<>98.88441
336,2,Empty,40.7215<>41.89966<>48.16658<>53.4558<>59.39503<>67.63215<>72.93764<>78.39709<>83.76092<>88.85251<>89.90549<>95.26704<>94.33825<>94.08211<>96.23445<>95.30323<>95.86545<>96.94828<>97.0425<>96.96362<>97.0807<>97.87736<>98.41636<>99.31006<>99.27821
337,2,Selumetinib (AZD6244),35.39573<>35.77718<>40.05844<>45.56636<>49.96981<>49.08191<>55.16916<>59.09856<>62.33573<>68.16257<>73.98375<>77.18335<>82.05632<>86.27383<>88.993<>91.85393<>94.33203<>96.27901<>97.03753<>98.78336<>99.02878<>99.37064<>99.54147<>99.71671<>99.62298
338,2,Etoposide,39.42902<>39.80362<>44.49139<>47.76228<>49.51426<>48.12617<>52.5974<>53.33102<>60.24481<>62.46444<>69.268<>70.55833<>70.6581<>74.03535<>71.48215<>72.25705<>71.90699<>69.40408<>70.1972<>65.92409<>67.72649<>66.51442<>66.88161<>66.5714<>63.95281
339,2,Canertinib (CI-1033),33.61903<>31.42697<>32.1629<>34.6502<>36.18382<>38.48108<>43.01758<>45.64869<>49.75201<>54.27195<>57.94186<>61.94373<>66.07349<>72.96688<>72.48376<>72.61459<>73.45158<>70.35733<>72.24509<>73.23599<>72.86112<>74.316<>77.06682<>76.74632<>77.71317
340,2,Letrozole,34.90827<>36.03704<>37.22936<>41.11758<>45.88294<>49.4878<>53.78274<>59.37929<>67.96807<>74.68502<>76.95512<>85.09276<>87.7439<>87.45973<>86.94249<>87.14777<>87.88785<>87.7861<>88.20332<>88.98934<>89.46493<>90.55309<>91.40051<>93.1741<>94.55169
341,2,Lenalidomide (CC-5013),39.16515<>41.85262<>46.38823<>52.05418<>55.92568<>59.33348<>65.48925<>70.60891<>76.26471<>82.37103<>88.21941<>91.67757<>92.85249<>94.72217<>94.26088<>95.30973<>95.58313<>95.38364<>96.15833<>96.38801<>96.63557<>97.19709<>97.51906<>98.16042<>98.50174
342,2,Enzalutamide (MDV3100),39.42825<>41.6516<>47.28579<>51.43782<>55.52167<>59.84327<>66.76785<>71.63627<>78.93678<>83.63049<>87.4698<>91.35623<>91.25525<>91.39395<>90.78573<>89.98888<>89.54285<>89.55887<>89.02175<>90.09946<>91.30401<>91.1834<>91.78188<>94.05972<>95.2354
343,2,Sorafenib Tosylate,39.15748<>39.05257<>41.75003<>45.20689<>49.46915<>50.46075<>55.84968<>60.98862<>64.30398<>68.08342<>72.89637<>75.2383<>78.73716<>81.74907<>81.96492<>83.90513<>83.12707<>81.65824<>82.35755<>81.67156<>81.60678<>82.0903<>82.97303<>85.03909<>83.87509
344,2,Cinacalcet HCl,36.90055<>36.9811<>40.54992<>44.4161<>49.27421<>50.02093<>56.3789<>60.02776<>65.72861<>70.22939<>73.84248<>74.71898<>77.99866<>82.1759<>82.80469<>83.01309<>83.23186<>82.64989<>84.30108<>84.19022<>84.8519<>86.02163<>87.05032<>86.86511<>88.77914
345,2,VX-680 (Tozasertib; MK-0457),37.265<>35.97881<>36.51739<>36.74527<>39.2215<>40.21454<>41.56029<>41.35776<>43.36704<>43.14103<>45.28092<>45.28495<>46.29945<>46.62632<>46.56822<>46.38339<>46.04518<>43.37595<>42.65845<>43.14073<>40.73366<>40.66962<>39.24211<>39.34487<>38.61433
346,2,BX-912,38.09219<>40.32887<>41.875<>44.2886<>46.55554<>51.23721<>54.71795<>57.94983<>63.71525<>68.80339<>73.16444<>77.89677<>79.97837<>81.60808<>82.45944<>82.37738<>81.30014<>82.11773<>82.09438<>80.44457<>79.04364<>80.10817<>78.95252<>80.9882<>80.15196
347,2,Nutlin-3,43.70033<>43.28167<>48.55584<>51.91706<>56.32647<>62.82871<>68.70039<>73.76153<>77.1866<>83.56799<>82.71324<>88.31958<>90.88065<>90.24846<>89.52026<>88.24725<>87.8129<>88.9287<>88.39971<>88.53861<>89.11547<>89.75125<>91.09361<>93.56425<>93.89111
348,2,Biperiden HCl,37.41144<>38.26252<>43.8992<>49.61428<>53.32415<>58.86487<>62.44964<>65.24564<>70.23424<>76.90733<>80.54583<>81.96277<>83.61156<>86.02155<>85.19321<>84.28063<>84.98714<>84.20465<>85.02086<>85.54308<>85.05284<>85.89156<>86.49978<>87.11255<>88.85699
349,2,HA14-1,39.811<>39.65746<>44.57436<>49.03465<>54.90192<>55.67612<>61.33089<>64.87704<>74.81984<>77.87563<>84.22344<>87.65499<>89.4773<>89.94445<>90.20135<>89.78959<>89.28513<>89.00343<>90.46674<>90.24569<>90.4724<>91.06149<>91.80061<>92.56438<>93.69183
350,2,Epothilone A,37.56879<>36.57451<>37.44315<>37.20663<>36.43747<>35.0201<>36.06688<>34.87055<>34.7449<>34.99973<>35.15169<>33.54173<>33.51473<>35.14857<>33.52758<>32.65652<>32.16781<>29.8001<>30.56186<>29.92755<>29.09689<>29.21495<>28.83469<>29.25046<>26.38297
351,2,Brivanib (BMS-540215),42.0919<>41.71453<>45.12681<>50.25321<>55.18091<>58.68037<>64.64093<>65.41299<>70.67333<>75.92098<>81.08353<>84.45132<>84.98418<>86.03123<>85.19043<>84.08847<>85.82248<>84.73544<>85.08109<>85.01402<>86.49804<>88.02794<>88.49358<>90.00897<>90.02473
352,2,Ki16425,43.15429<>43.88966<>49.04026<>54.53691<>59.36873<>63.11526<>69.5624<>72.82174<>76.82098<>81.11558<>83.69466<>86.55649<>88.34769<>87.47416<>87.75778<>86.19156<>84.94279<>84.26143<>84.44373<>84.05407<>83.60327<>84.56882<>84.72777<>85.99358<>87.25221
353,2,PF-04217903,38.5675<>39.31027<>46.67046<>50.17179<>53.19925<>58.09431<>62.85906<>67.23054<>71.91933<>79.85666<>82.83765<>85.43586<>87.64713<>88.79868<>89.65144<>88.66503<>88.76858<>88.89236<>88.94154<>88.69998<>89.48766<>89.9075<>90.88348<>91.68172<>93.09191
354,2,Fluconazole,40.38655<>40.93661<>45.62603<>49.90569<>53.52446<>59.46962<>63.56506<>68.24767<>74.75285<>78.21314<>84.49995<>90.23486<>91.31872<>90.96313<>90.90192<>90.55875<>89.67658<>90.58057<>90.78041<>91.08055<>92.10689<>92.26251<>92.07594<>92.94022<>93.96489
355,2,ZM 447439,41.65886<>41.87651<>46.51538<>50.37426<>52.8704<>55.61462<>56.97784<>58.36173<>59.26965<>58.10421<>57.74653<>58.81921<>60.15768<>61.10507<>60.23542<>58.66889<>60.36002<>60.36312<>58.57055<>56.84342<>57.61555<>56.29829<>52.87176<>55.83381<>60.24447
356,2,Glimepiride,44.083<>46.43312<>52.64935<>55.95938<>62.01177<>67.38064<>71.87962<>78.90459<>85.04165<>89.90343<>91.57742<>94.75546<>95.35262<>96.12614<>95.53291<>95.8937<>96.73269<>95.7639<>96.04476<>96.42068<>96.646<>96.86739<>97.14542<>97.50338<>98.0269
357,2,Foretinib (GSK1363089),32.85836<>30.85984<>30.13927<>29.73162<>28.84167<>26.8649<>25.9855<>24.9093<>24.02844<>23.11422<>22.29375<>22.13417<>21.31072<>21.54606<>21.43188<>21.0963<>20.82387<>20.68585<>21.03807<>20.70347<>20.3505<>20.20599<>20.09049<>19.66126<>19.6877
358,2,Loratadine,35.62832<>38.62234<>44.99303<>49.83249<>52.80276<>60.79259<>67.58164<>72.39729<>77.55319<>84.74303<>87.98566<>93.01703<>94.74393<>91.37316<>92.7336<>93.53676<>93.8688<>96.39996<>97.14873<>98.0057<>98.17383<>98.73534<>98.92199<>99.68425<>99.66263
359,2,Empty,32.49248<>33.47618<>37.91764<>41.30534<>44.93409<>49.91676<>51.25718<>54.76119<>57.45486<>60.76571<>64.17897<>69.12522<>71.58426<>70.66299<>72.51794<>74.39447<>75.78925<>77.84557<>78.83648<>79.69482<>80.77426<>83.33568<>85.51985<>87.80034<>89.49554
360,2,Empty,42.19648<>42.57135<>48.43321<>54.05905<>59.87159<>61.95788<>70.40478<>74.10829<>79.86046<>85.90219<>89.17689<>92.30989<>93.07222<>94.03715<>93.01412<>94.19885<>95.10499<>93.6729<>94.43661<>95.44539<>95.96947<>95.52227<>96.50806<>96.53197<>97.61037
361,2,Cabozantinib (XL184; BMS-907351),41.4658<>38.74425<>38.65522<>39.49139<>40.3299<>37.78619<>41.27211<>41.62777<>41.68815<>42.09016<>42.64478<>38.95847<>37.58662<>42.50013<>41.58501<>40.7961<>40.06542<>34.90572<>36.91292<>35.47897<>35.78843<>35.26768<>34.65213<>29.56067<>32.74302
362,2,Amonafide,41.39685<>42.93987<>47.92087<>50.0503<>49.92947<>50.3344<>52.02718<>50.65848<>49.18779<>56.7839<>56.16703<>61.54156<>67.58109<>70.85206<>72.87122<>76.49017<>80.76694<>77.00997<>77.72104<>74.60183<>73.4283<>74.14434<>68.12698<>68.96786<>68.35205
363,2,Alisertib (MLN8237),36.85986<>37.10165<>37.45599<>38.27006<>41.21911<>43.24541<>45.85889<>48.78107<>50.22117<>52.78245<>52.96079<>51.40024<>51.94695<>51.15991<>52.94209<>50.22628<>49.9973<>46.82381<>45.80431<>44.87193<>42.35592<>40.56544<>38.7187<>42.91059<>39.21509
364,2,Isotretinoin,39.23581<>39.45442<>45.47012<>50.86173<>52.74452<>55.93023<>59.48696<>62.03925<>67.68159<>74.51467<>79.03577<>83.96579<>82.92419<>81.60616<>81.17601<>78.94507<>76.86104<>73.36849<>75.22816<>75.9397<>75.64095<>75.3502<>74.67397<>78.869<>77.80559
365,2,AG-490 (Tyrphostin B42),44.29175<>44.19236<>49.83359<>54.45568<>57.82417<>60.77715<>65.50023<>71.83321<>77.28848<>82.10164<>86.90788<>91.9257<>91.35216<>91.2245<>92.30685<>92.12808<>91.81055<>91.22885<>92.13361<>92.22245<>93.27724<>93.49096<>94.15933<>93.643<>95.19299
366,2,Omeprazole ,38.0819<>38.2994<>43.50526<>48.4634<>51.26182<>53.69246<>60.83665<>65.35712<>71.19633<>75.99567<>81.78872<>84.069<>87.28503<>90.86054<>89.80893<>89.47633<>89.18951<>86.80529<>89.04177<>89.57386<>89.07403<>90.03868<>91.53873<>93.2257<>92.64208
367,2,SNS-314 Mesylate,36.69691<>37.2963<>39.01504<>41.85524<>43.39273<>45.3031<>45.84507<>45.29895<>45.84066<>46.48838<>46.05202<>45.02356<>44.53428<>43.20505<>41.4021<>40.55467<>40.26891<>39.2526<>38.20962<>36.79832<>35.76791<>34.67252<>34.54968<>36.64996<>33.63361
368,2,Stavudine (d4T),38.76955<>38.73432<>44.1838<>48.11781<>49.84002<>54.46336<>60.55184<>63.99625<>70.32968<>75.63687<>80.0444<>82.90035<>85.1662<>87.98898<>89.49118<>88.492<>88.77666<>86.91202<>88.8717<>89.18884<>88.92911<>90.16454<>92.27529<>92.49336<>93.99465
369,2,Lenvatinib (E7080),35.48007<>36.96983<>39.44138<>42.81271<>44.38411<>47.435<>50.17421<>52.53176<>52.65295<>54.81292<>57.91694<>58.93167<>58.64376<>55.99738<>53.80435<>52.09985<>49.6638<>46.97219<>46.08165<>44.55003<>44.7764<>43.62241<>43.54989<>47.49861<>43.10469
370,2,Alfuzosin HCl ,39.53062<>41.49888<>47.20192<>49.92582<>54.73406<>58.67464<>65.75667<>69.7757<>76.59924<>80.45078<>86.31554<>88.5094<>89.48213<>89.94592<>89.21501<>89.13909<>88.18806<>87.99783<>88.13383<>88.21618<>88.88324<>89.14614<>90.40235<>91.20634<>92.75067
371,2,JNJ-26854165 (Serdemetan),40.97431<>43.51915<>49.3368<>53.66681<>58.03872<>61.5335<>64.20687<>64.57345<>64.23125<>67.29712<>70.52525<>77.32545<>81.01582<>76.93494<>75.34152<>77.66993<>75.18063<>76.48934<>73.33437<>71.07875<>68.72368<>66.96465<>65.56104<>72.63332<>63.03609
372,2,Sumatriptan Succinate,41.0259<>42.27757<>46.99802<>50.71971<>53.46534<>58.86998<>64.44566<>68.89341<>75.04752<>81.65704<>85.83257<>89.40822<>90.43234<>90.33446<>88.82846<>88.18198<>86.88778<>88.14074<>88.23372<>87.20511<>86.82284<>88.16444<>88.56866<>89.18034<>91.61741
373,2,ENMD-2076,29.78296<>30.99952<>30.75099<>30.05968<>29.65006<>29.31332<>27.88739<>26.34525<>25.03232<>23.79469<>22.72961<>21.96148<>21.10073<>20.0822<>19.39055<>19.01159<>19.0346<>19.60896<>19.41645<>19.09144<>18.86971<>18.57109<>18.33084<>20.33965<>18.60687
374,2,Zileuton,40.66637<>39.40732<>42.32869<>45.27299<>48.55658<>52.66045<>57.49144<>60.9768<>65.54335<>68.13909<>73.1978<>75.05347<>76.45281<>79.38578<>78.33286<>77.3423<>77.81568<>76.48582<>77.75212<>77.77153<>79.03437<>79.64715<>79.36864<>82.44363<>81.82346
375,2,Raltitrexed,41.03123<>42.94908<>48.72491<>52.82431<>57.97461<>60.77696<>65.23263<>66.63481<>71.53865<>71.48312<>74.89561<>75.18131<>73.95293<>76.61229<>73.05715<>70.00221<>70.60959<>67.13229<>69.32844<>66.39824<>65.83167<>65.62624<>64.37934<>60.998<>62.07499
376,2,PHA-680632,43.82771<>41.58571<>42.4104<>44.64833<>46.15723<>45.88818<>47.64237<>48.47492<>49.49995<>48.92406<>49.93631<>48.10836<>48.22067<>49.75346<>49.54658<>48.33574<>48.69142<>47.31052<>47.55125<>46.74617<>47.84586<>46.0702<>44.13255<>50.25276<>43.3698
377,2,Decitabine,46.52292<>49.61502<>54.37942<>59.36698<>63.70164<>69.60812<>74.06333<>78.44274<>83.84663<>87.67814<>91.31997<>93.91301<>93.67947<>94.52654<>95.24651<>96.50703<>94.8083<>94.93679<>94.22012<>93.085<>93.98955<>92.8357<>91.56484<>93.42285<>90.47924
378,2,Marbofloxacin,42.12139<>43.57827<>50.96596<>54.96865<>58.64804<>62.56044<>69.38074<>76.28896<>80.13553<>85.54549<>86.54045<>91.72379<>93.42574<>92.56886<>93.05128<>92.92384<>92.15102<>92.7899<>92.33414<>92.76476<>93.06144<>94.1058<>95.1731<>96.63716<>95.69331
379,2,Fluorouracil (5-Fluoracil; 5-FU),44.67424<>46.21891<>53.09131<>56.69747<>60.38109<>63.78439<>72.73008<>78.08382<>81.98075<>88.86245<>90.72287<>93.26176<>93.73106<>95.20439<>95.12854<>94.21017<>94.92401<>95.03972<>94.895<>95.18491<>95.41555<>95.23803<>96.82967<>96.22147<>97.48438
380,2,GSK429286A,40.76295<>50.22221<>54.25394<>61.10022<>68.74454<>74.11417<>80.24542<>85.51917<>87.62854<>93.92842<>96.67109<>96.64331<>96.39367<>96.93122<>95.59668<>94.7795<>94.66339<>92.9128<>94.1094<>94.73343<>94.43274<>94.67429<>95.03598<>94.80188<>95.62796
381,2,Cyclophosphamide,43.46651<>43.67457<>51.08892<>54.23198<>60.5117<>65.05048<>69.36382<>76.60346<>81.73063<>85.20349<>88.86984<>93.58698<>94.87759<>95.45416<>94.66538<>94.57774<>94.63368<>95.03508<>95.55653<>96.05589<>96.20129<>96.77428<>97.43333<>97.83804<>98.22812
382,2,MC1568,27.00872<>29.1862<>31.06784<>35.43351<>39.91171<>45.18374<>46.99873<>51.46588<>55.34097<>60.04559<>61.77063<>70.6167<>73.62296<>72.28883<>75.59335<>75.39704<>78.43785<>81.41714<>82.95107<>84.76907<>85.57891<>87.67668<>89.75271<>94.3129<>91.79169
383,2,Empty,42.71917<>44.12998<>49.93541<>56.23971<>63.98887<>75.3471<>78.77328<>84.04163<>89.88367<>93.85174<>95.78449<>97.11006<>97.47458<>97.64194<>98.00204<>97.9358<>98.21279<>99.12619<>99.0236<>99.18413<>99.18925<>99.32906<>99.47806<>99.85064<>99.75201
384,2,Empty,46.92737<>49.55625<>55.31458<>59.37894<>66.04242<>73.73438<>78.64851<>82.99803<>85.63584<>91.16965<>92.46918<>96.6744<>97.76324<>96.10659<>96.46441<>96.93599<>96.78319<>98.02946<>97.6934<>97.87045<>97.72241<>98.40364<>98.35398<>98.19682<>98.82943
385,2,HMN-214,44.47295<>43.08859<>44.58768<>45.80499<>44.66877<>44.08929<>41.7403<>41.57486<>40.84618<>41.93911<>41.27287<>42.51146<>42.57018<>41.37261<>38.49282<>38.06705<>38.36842<>37.94899<>36.79929<>36.37101<>35.38586<>35.02098<>35.28376<>35.25925<>34.77791
386,2,Sulfadiazine,43.59687<>47.37938<>53.82924<>57.80604<>66.59939<>73.41664<>80.06811<>85.11687<>90.99255<>94.23669<>97.24835<>97.69527<>98.72685<>98.64921<>99.01234<>98.8943<>99.31435<>99.49456<>99.36808<>99.53256<>99.68549<>99.66331<>99.79359<>99.88775<>99.81528
387,2,Betamethasone ,54.10677<>59.4393<>68.95695<>76.14472<>79.25874<>83.97934<>86.22526<>89.3408<>92.85124<>95.79831<>97.18383<>98.53994<>99.32747<>99.31214<>99.24147<>99.46734<>99.57055<>99.87193<>99.75429<>99.81632<>99.7815<>99.8474<>99.85707<>99.98032<>99.97098
388,2,Teniposide,35.86821<>37.46615<>40.54666<>43.12997<>45.27238<>50.43643<>48.01924<>47.12893<>50.50501<>50.60276<>52.11174<>55.33253<>58.21734<>53.3258<>52.65231<>52.26893<>48.74235<>47.71902<>46.36322<>43.71808<>42.68879<>40.56047<>40.16771<>42.3197<>39.04115
389,2,Cyclosporine ,50.79328<>55.25401<>60.52829<>64.41701<>67.64374<>71.39823<>75.952<>80.12418<>84.22559<>87.0157<>89.18531<>90.68778<>90.54963<>87.84482<>87.25298<>86.55392<>85.65553<>85.83477<>82.65059<>81.42538<>79.0359<>76.83984<>75.10719<>73.35358<>72.58571
390,2,Acetylcholine Chloride,49.87096<>51.78809<>60.34655<>65.60358<>71.04165<>73.25409<>80.15915<>86.64511<>92.43231<>96.23237<>97.66605<>98.88476<>98.3173<>99.00586<>99.51805<>99.44994<>99.31282<>99.54968<>99.90999<>99.93761<>99.94894<>99.88643<>99.93098<>99.80327<>99.98092
391,2,Quizartinib (AC220),52.10454<>52.40379<>60.40886<>69.57526<>73.5684<>76.38255<>76.89393<>75.13207<>70.33964<>65.76625<>61.93356<>56.45592<>54.23838<>52.15124<>49.94128<>49.10753<>48.31033<>47.39522<>48.34039<>46.39009<>45.71915<>45.76205<>45.69462<>46.66466<>44.67961
392,2,Proparacaine HCl,43.74876<>47.70847<>53.35329<>59.50852<>63.8186<>70.4175<>74.41029<>80.35305<>85.00565<>90.80763<>93.0716<>96.65955<>97.50635<>96.85876<>97.79343<>98.06551<>98.48315<>98.99225<>98.80871<>98.67718<>98.80463<>99.2289<>99.41375<>99.84257<>99.60191
393,2,CP-673451,36.9931<>42.82465<>46.9494<>48.61696<>54.24161<>53.9543<>58.98418<>58.86189<>66.16897<>65.80473<>69.04191<>74.47412<>83.78246<>83.38859<>84.11839<>82.95638<>80.6598<>74.7907<>71.05361<>65.96415<>64.64729<>62.84729<>59.78592<>61.40611<>59.98439
394,2,Flubendazole,46.11716<>45.4539<>45.08322<>45.6804<>46.47697<>45.3619<>45.55474<>43.98844<>43.26321<>43.01579<>43.88635<>44.74987<>43.76326<>44.2343<>43.14137<>40.25861<>40.88493<>40.0393<>38.83206<>38.133<>38.86999<>38.9803<>38.27304<>37.84587<>38.30398
395,2,Dapagliflozin,37.03745<>39.0248<>44.89355<>50.96603<>55.52855<>62.99118<>68.42127<>75.68156<>80.29704<>87.10515<>92.50863<>95.18919<>96.21987<>97.16904<>98.25348<>98.07166<>97.88654<>98.51348<>98.74792<>98.54663<>98.87468<>99.14484<>99.57953<>99.64114<>99.84173
396,2,Oxibendazole,44.17599<>46.8008<>47.85435<>47.26017<>49.86723<>46.64905<>46.38242<>45.09126<>46.22686<>47.40564<>48.60391<>46.2743<>46.30686<>50.37805<>48.37982<>47.32627<>46.7137<>43.06186<>44.73136<>44.43081<>44.12094<>45.38467<>43.13709<>40.07528<>41.56997
397,2,VX-809 (Lumacaftor),38.23794<>40.30406<>45.67266<>50.46087<>55.77267<>60.9243<>65.52801<>71.11164<>74.81245<>80.23408<>84.62395<>88.74944<>90.64848<>90.13525<>91.36127<>91.82554<>92.68333<>93.9309<>93.44827<>93.9414<>95.57948<>95.62057<>96.71294<>98.69701<>98.44316
398,2,Tranexamic Acid ,37.99294<>38.83315<>44.09842<>47.84718<>52.63767<>55.5899<>63.74049<>67.55352<>75.79257<>81.24882<>87.4955<>91.00629<>90.32742<>93.22612<>92.69852<>94.61068<>95.0994<>95.65884<>96.145<>96.49963<>97.34602<>97.95667<>98.34099<>98.87206<>99.31656
399,2,Sulfasalazine,44.0538<>46.1443<>51.88446<>58.29797<>62.00049<>67.75862<>74.31553<>79.30144<>85.06582<>89.46445<>94.26468<>96.99815<>96.44686<>98.07726<>97.19184<>97.96846<>97.80862<>98.30743<>98.53461<>98.8306<>99.13966<>99.39185<>99.38985<>99.3917<>99.65877
400,2,Deflazacort ,38.12271<>41.37931<>49.26978<>54.86269<>61.40354<>68.69563<>70.29481<>74.2244<>81.90069<>87.76483<>90.58976<>93.607<>93.54781<>96.37772<>97.46186<>97.23108<>98.03416<>98.90485<>98.78944<>99.23193<>99.56592<>99.61068<>99.72065<>99.96822<>99.92836
401,2,Furosemide ,41.32985<>42.49531<>47.67988<>51.60664<>56.58218<>57.88595<>66.29828<>69.60825<>78.04398<>82.27335<>87.29851<>89.74088<>93.70454<>95.69123<>95.96629<>97.87037<>97.59692<>97.71427<>98.23738<>98.45463<>98.4721<>98.97449<>99.1304<>98.8748<>99.40096
