,expId,Compound,tempSytoxDf
1493,2,TAK-875,21.3485<>20.8844<>18.09981<>12.53064<>10.21015<>9.281956<>8.35376<>6.961466<>6.497369<>6.961466<>9.746053<>18.09981<>36.19963<>61.26091<>96.53233<>154.0805<>197.2415<>217.6618<>261.287<>305.3763<>331.8299<>350.8579<>380.0961<>387.5216<>399.5882
1494,2,S-Ruxolitinib (INCB018424),16.24342<>17.17162<>16.24342<>15.31523<>14.38703<>6.497369<>9.746053<>7.889662<>12.53064<>17.17162<>24.13308<>38.52011<>52.44305<>73.79154<>106.7425<>142.9421<>177.7495<>208.3799<>242.7231<>279.3869<>287.2765<>310.0173<>337.3991<>337.8632<>334.1504
1495,2,ICG-001,14.38703<>18.09981<>12.53064<>10.67425<>5.569173<>7.889662<>6.961466<>10.67425<>9.746053<>10.67425<>16.70752<>17.63572<>19.49211<>20.8844<>34.34324<>48.26617<>56.61993<>79.82481<>92.35545<>117.8808<>135.5166<>148.9754<>151.76<>184.2468<>158.2573
1496,2,WZ811,17.17162<>18.56391<>13.92293<>10.67425<>6.033271<>6.033271<>6.961466<>8.817858<>8.817858<>12.99474<>17.63572<>31.09455<>60.33271<>75.64793<>122.0577<>171.7162<>221.8387<>278.4586<>325.3326<>344.3605<>386.1293<>394.4831<>410.7265<>426.5059<>454.8158
1497,2,PF-00562271,15.31523<>18.56391<>18.56391<>12.53064<>12.99474<>13.45884<>11.60244<>15.77932<>19.9562<>26.91767<>40.37651<>43.16109<>58.01222<>74.25565<>97.46053<>116.0244<>143.4062<>155.9368<>182.3904<>207.4517<>225.0874<>259.8947<>264.5357<>257.1102<>301.6635
1498,2,PF-4981517,19.9562<>17.17162<>12.06654<>6.497369<>5.569173<>6.033271<>6.961466<>8.35376<>10.21015<>12.99474<>19.02801<>30.16636<>49.65846<>78.43253<>116.0244<>183.3186<>219.5182<>285.8842<>334.6145<>346.681<>373.1346<>409.3342<>430.6827<>386.5934<>429.2904
1499,2,CHIR-124,19.9562<>17.63572<>46.87387<>126.6987<>196.3134<>213.0209<>256.182<>258.5025<>251.541<>235.7617<>216.7337<>169.8598<>147.5831<>150.8318<>139.2293<>127.1628<>108.5989<>89.57087<>90.03497<>86.78629<>87.25038<>84.92989<>83.0735<>72.39925<>84.92989
1500,2,Pifithrin-mu,20.8844<>19.02801<>19.9562<>11.60244<>9.746053<>8.817858<>9.746053<>10.21015<>12.06654<>18.09981<>21.3485<>26.45357<>42.69699<>72.39925<>103.4938<>152.2241<>207.9158<>310.9455<>350.3938<>395.4113<>403.301<>412.1188<>434.8596<>402.3728<>422.7931
1501,2,Resminostat,11.60244<>12.99474<>9.746053<>14.38703<>24.59718<>29.70226<>42.2329<>46.87387<>71.47105<>66.36598<>62.6532<>72.86335<>86.78629<>138.3011<>171.7162<>195.8493<>214.4132<>258.9666<>268.7126<>286.3483<>295.6303<>323.4761<>323.4761<>315.1224<>328.1171
1502,2,Amoxicillin,18.09981<>16.70752<>15.31523<>14.38703<>10.67425<>12.99474<>13.45884<>14.38703<>14.85113<>16.70752<>21.8126<>45.01748<>71.47105<>147.5831<>178.2135<>246.9<>319.2993<>354.5707<>388.9139<>414.9034<>415.8316<>435.3237<>441.357<>389.378<>436.716
1503,2,LY2109761,9.746053<>11.13835<>9.746053<>7.889662<>6.497369<>7.425564<>7.425564<>12.06654<>16.70752<>22.74079<>38.52011<>50.58666<>80.28892<>120.6654<>178.6776<>235.2976<>295.6303<>345.2887<>383.8089<>393.5549<>418.6162<>426.0417<>450.1748<>395.8754<>452.0312
1504,2,PMSF ,10.21015<>10.21015<>9.281956<>8.817858<>8.817858<>11.13835<>18.09981<>15.31523<>17.63572<>21.3485<>29.23816<>41.3047<>65.90189<>116.9526<>165.2188<>253.8615<>300.2713<>319.2993<>359.6758<>381.4884<>404.2292<>435.7878<>439.0365<>404.2292<>466.8824
1505,2,Nilvadipine,6.497369<>6.961466<>7.889662<>5.105075<>6.961466<>5.105075<>5.105075<>10.67425<>14.38703<>18.56391<>20.8844<>32.02275<>57.08403<>114.1681<>157.7932<>208.3799<>263.6075<>281.2433<>328.5812<>354.5707<>372.6705<>413.047<>433.4673<>377.3115<>434.3955
1506,2,Bepotastine Besilate,24.59718<>26.91767<>21.3485<>12.06654<>11.60244<>7.425564<>7.889662<>10.21015<>15.31523<>23.66899<>34.34324<>37.12782<>57.54812<>93.74775<>149.4395<>206.5235<>280.7791<>288.2047<>355.0348<>392.6267<>403.301<>413.047<>422.329<>358.7476<>404.6933
1507,2,MK-8776 (SCH 900776),9.281956<>13.45884<>13.45884<>10.21015<>12.99474<>15.77932<>31.55865<>52.90715<>84.00169<>115.5603<>152.2241<>179.1417<>213.485<>259.4307<>265.4639<>277.5305<>289.597<>287.7406<>284.956<>284.0278<>271.0331<>270.569<>267.7844<>224.1592<>249.6846
1508,2,Bosentan Hydrate,3.248684<>2.320489<>1.392293<>1.856391<>3.712782<>1.856391<>2.320489<>2.784587<>7.889662<>12.99474<>19.9562<>39.91241<>64.50959<>73.32745<>105.3502<>154.0805<>217.1978<>299.8072<>355.4989<>365.2449<>396.8036<>413.9752<>430.2186<>404.6933<>408.8701
1509,2,AZ 628,15.77932<>15.31523<>15.77932<>8.817858<>6.961466<>7.425564<>12.06654<>14.38703<>16.24342<>18.56391<>27.38177<>39.91241<>70.54286<>143.8703<>204.6671<>260.3589<>317.907<>341.1118<>409.7983<>422.329<>419.5444<>423.2572<>410.2624<>337.3991<>376.3833
1510,2,Diclofenac Potassium,18.09981<>17.17162<>10.67425<>12.99474<>10.67425<>10.67425<>10.21015<>9.746053<>18.09981<>20.8844<>25.06128<>36.19963<>51.51485<>110.9194<>165.6829<>221.3746<>254.7897<>296.0944<>360.604<>387.9857<>435.7878<>453.4235<>446.4621<>390.7703<>443.6775
1511,2,Empty,11.13835<>9.746053<>6.961466<>7.889662<>10.21015<>4.640978<>10.21015<>17.63572<>19.02801<>19.02801<>21.3485<>38.05602<>57.08403<>122.5218<>162.8983<>222.3028<>272.8895<>283.0996<>350.3938<>392.1626<>418.6162<>419.5444<>411.1906<>349.0015<>439.0365
1512,2,Empty,10.67425<>13.45884<>4.17688<>5.569173<>6.497369<>8.817858<>8.817858<>14.85113<>18.09981<>24.13308<>40.8406<>54.29944<>97.46053<>146.6549<>212.5568<>297.9508<>381.0243<>443.2134<>495.1923<>535.5688<>570.3762<>594.5092<>582.9068<>484.054<>561.5583
1513,2,Wortmannin,12.06654<>15.77932<>12.06654<>19.49211<>17.17162<>17.63572<>16.70752<>20.8844<>19.02801<>21.8126<>23.66899<>28.77406<>38.52011<>51.51485<>83.0735<>121.1295<>169.3957<>238.0822<>311.4096<>389.8421<>477.0925<>520.2536<>531.392<>547.6354<>567.5916
1514,2,Foscarnet Sodium,4.17688<>3.712782<>5.569173<>2.784587<>1.856391<>2.784587<>5.105075<>6.497369<>5.569173<>9.746053<>17.17162<>28.30996<>47.80207<>91.89136<>135.5166<>187.0314<>261.7511<>293.3098<>376.3833<>434.8596<>475.2361<>498.441<>517.469<>515.6126<>551.8123
1515,2,Dovitinib (TKI-258) Dilactic Acid  ,13.92293<>10.67425<>13.45884<>11.13835<>12.53064<>16.70752<>18.56391<>28.30996<>39.91241<>68.22237<>99.78102<>133.6602<>165.2188<>155.4727<>180.9981<>183.3186<>193.0647<>193.0647<>187.9596<>178.2135<>158.7214<>137.3729<>127.1628<>109.063<>102.5656
1516,2,Nadifloxacin ,14.38703<>18.09981<>15.77932<>10.67425<>6.961466<>6.961466<>6.497369<>7.425564<>11.13835<>14.85113<>18.09981<>20.4203<>40.8406<>74.71974<>111.8476<>155.4727<>212.5568<>229.2643<>286.8124<>327.653<>362.4604<>390.7703<>387.5216<>369.4218<>403.765
1517,2,GW842166X,27.84587<>23.66899<>19.49211<>12.06654<>9.281956<>7.889662<>9.281956<>11.13835<>14.85113<>19.49211<>25.06128<>26.45357<>41.7688<>76.57613<>119.2731<>168.9316<>231.5848<>278.4586<>353.1784<>407.4778<>441.357<>466.4182<>489.1591<>457.1363<>510.5075
1518,2,Biotin (Vitamin B7),21.3485<>18.56391<>19.02801<>10.67425<>8.35376<>11.13835<>11.13835<>12.53064<>17.17162<>18.09981<>27.38177<>44.08929<>62.6532<>105.8143<>155.4727<>232.513<>307.6968<>387.9857<>434.8596<>490.5513<>521.1818<>541.138<>562.4865<>527.2151<>552.2764
1519,2,Laquinimod,23.20489<>20.4203<>19.02801<>13.45884<>9.281956<>6.961466<>7.425564<>7.889662<>9.746053<>16.70752<>18.56391<>19.9562<>39.91241<>60.33271<>96.06824<>146.1908<>195.8493<>251.541<>323.0121<>361.9962<>401.4446<>426.5059<>443.2134<>394.9472<>464.0978
1520,2,Tripelennamine HCl,16.70752<>16.24342<>13.92293<>8.817858<>5.569173<>5.569173<>5.105075<>4.640978<>8.817858<>12.99474<>22.27669<>33.87914<>52.90715<>78.43253<>120.6654<>169.3957<>229.7284<>295.6303<>337.3991<>367.1013<>405.1573<>426.9699<>445.5338<>446.4621<>443.6775
1521,2,Lonafarnib,11.60244<>11.13835<>13.45884<>12.53064<>11.60244<>6.961466<>11.13835<>10.67425<>13.45884<>18.56391<>27.38177<>42.69699<>73.32745<>106.7425<>136.4447<>179.1417<>211.6286<>256.182<>301.6635<>321.6198<>356.8912<>394.4831<>422.329<>375.9192<>471.9874
1522,2,Sertaconazole nitrate,17.63572<>17.17162<>14.85113<>11.13835<>7.889662<>8.35376<>11.13835<>13.92293<>8.817858<>15.31523<>21.3485<>29.70226<>55.69173<>96.99644<>144.7985<>175.8931<>228.3361<>264.9998<>322.5479<>368.4936<>399.1241<>446.4621<>464.5619<>432.075<>494.2641
1523,2,MPEP,19.02801<>18.09981<>11.13835<>7.425564<>9.746053<>7.425564<>14.38703<>19.9562<>19.02801<>28.30996<>30.16636<>40.8406<>60.33271<>82.1453<>130.4115<>176.3571<>246.4359<>305.8404<>374.991<>415.3675<>474.3079<>499.3692<>513.2921<>479.413<>540.2098
1524,2,Betahistine 2HCl,15.77932<>19.49211<>15.31523<>11.13835<>8.817858<>9.281956<>12.53064<>9.281956<>11.13835<>19.49211<>27.38177<>42.2329<>74.71974<>115.5603<>165.6829<>222.3028<>299.8072<>374.0628<>424.6494<>455.744<>496.5846<>509.1153<>526.2869<>483.1258<>571.3044
1525,2,AM251,9.281956<>10.67425<>7.425564<>6.033271<>5.105075<>5.569173<>7.889662<>9.281956<>13.45884<>14.85113<>31.55865<>46.40978<>66.83008<>117.8808<>168.9316<>207.4517<>241.3308<>252.0051<>308.1609<>324.8684<>351.322<>360.1399<>402.3728<>302.1277<>386.1293
1526,2,(+;-)-Octopamine HCl,15.31523<>16.24342<>13.92293<>8.817858<>10.21015<>10.67425<>16.70752<>20.8844<>27.38177<>33.87914<>51.51485<>75.64793<>105.3502<>173.1085<>246.9<>312.8019<>375.4551<>411.6547<>450.1748<>486.3745<>527.2151<>540.2098<>556.9173<>502.6179<>587.5478
1527,2,JNJ-1661010,5.569173<>6.497369<>6.033271<>6.497369<>4.640978<>5.569173<>9.281956<>11.60244<>15.31523<>21.8126<>35.27143<>59.86861<>78.43253<>133.1961<>202.8107<>259.8947<>317.4429<>345.7528<>428.8263<>475.2361<>503.5461<>511.4357<>533.2484<>462.2414<>555.0609
1528,2,Trifluoperazine 2HCl,14.38703<>17.17162<>15.31523<>8.817858<>7.889662<>12.99474<>13.92293<>17.63572<>25.06128<>27.84587<>37.12782<>63.1173<>100.7092<>150.8318<>210.7004<>277.9946<>339.7196<>377.3115<>433.0032<>471.5233<>508.6512<>528.6074<>551.8123<>479.8771<>557.3814
1529,2,SB269970 HCl,19.49211<>19.9562<>19.02801<>12.99474<>12.53064<>12.53064<>14.38703<>16.24342<>18.09981<>23.66899<>39.91241<>69.61466<>116.4885<>147.119<>206.9876<>248.7564<>307.6968<>395.8754<>452.9594<>507.2589<>533.7125<>551.8123<>562.0224<>477.0925<>542.5303
1530,2,Triptolide (PG490),16.70752<>15.31523<>9.281956<>10.67425<>24.13308<>28.77406<>39.91241<>50.58666<>51.97895<>60.33271<>70.07877<>73.32745<>75.64793<>96.99644<>110.9194<>130.8756<>145.2626<>154.0805<>176.8212<>197.7056<>214.4132<>229.2643<>241.7949<>190.2801<>242.7231
1531,2,Golvatinib (E7050),16.24342<>15.77932<>13.92293<>13.45884<>15.31523<>24.59718<>33.41504<>51.05075<>54.76354<>68.22237<>83.5376<>91.89136<>103.0297<>119.7372<>104.422<>108.1348<>110.9194<>103.9579<>101.6374<>96.99644<>96.99644<>93.28365<>87.71448<>63.58139<>69.61466
1532,2,Acebutolol HCl,14.85113<>10.21015<>13.92293<>10.21015<>7.889662<>6.033271<>6.033271<>8.35376<>11.60244<>15.31523<>24.13308<>37.12782<>60.33271<>89.10677<>142.0139<>201.4184<>247.8282<>294.238<>375.4551<>403.301<>426.5059<>471.9874<>499.3692<>482.6617<>514.2203
1533,2,WHI-P154,9.746053<>8.817858<>5.569173<>5.105075<>3.712782<>6.497369<>8.817858<>10.21015<>10.67425<>14.38703<>16.24342<>23.20489<>45.94568<>94.21185<>142.9421<>219.0542<>283.5638<>310.4814<>368.4936<>397.7318<>433.0032<>467.3465<>488.6949<>414.4393<>484.9822
1534,2,Sodium Picosulfate,14.85113<>18.56391<>12.99474<>5.105075<>3.712782<>4.640978<>11.13835<>12.99474<>15.77932<>20.8844<>25.06128<>34.80733<>48.73027<>103.4938<>161.9701<>212.5568<>275.6741<>283.0996<>352.7143<>407.9419<>444.1416<>490.5513<>510.9716<>420.9367<>521.1818
1535,2,Empty,11.60244<>12.53064<>9.746053<>6.033271<>4.640978<>6.033271<>7.889662<>8.35376<>9.281956<>10.67425<>20.4203<>39.44831<>73.79154<>115.5603<>184.2468<>264.9998<>325.3326<>394.019<>445.998<>479.8771<>536.9611<>569.912<>589.8683<>542.5303<>615.8577
1536,2,Empty,6.961466<>6.961466<>6.497369<>3.248684<>5.569173<>7.425564<>6.497369<>12.53064<>12.06654<>14.85113<>34.34324<>49.19436<>89.57087<>159.1855<>230.1925<>330.9017<>441.8211<>444.1416<>552.7404<>568.9839<>607.504<>651.5933<>674.7982<>547.6354<>687.7929
1537,2,Tolcapone,4.17688<>4.640978<>3.248684<>4.640978<>3.712782<>7.425564<>6.033271<>7.889662<>7.889662<>9.746053<>16.24342<>19.9562<>38.05602<>58.01222<>81.68121<>124.8423<>170.788<>252.0051<>317.4429<>358.2835<>409.3342<>454.3517<>483.5899<>565.2711<>507.723
1538,2,Mechlorethamine HCl,12.53064<>11.60244<>9.746053<>5.569173<>4.17688<>4.17688<>6.033271<>6.497369<>7.889662<>5.105075<>9.746053<>25.98948<>39.44831<>44.08929<>87.71448<>126.6987<>190.7442<>309.5532<>367.5654<>416.2957<>450.1748<>452.9594<>460.8491<>535.1047<>495.6564
1539,2,Vitamin D2 ,3.712782<>5.569173<>5.569173<>3.248684<>2.320489<>1.392293<>2.320489<>3.712782<>2.784587<>2.320489<>6.497369<>12.99474<>19.9562<>25.52538<>42.69699<>75.18384<>119.2731<>173.1085<>217.6618<>243.1872<>264.0716<>311.4096<>336.0068<>390.3062<>359.2117
1540,2,EUK 134,8.35376<>7.889662<>5.569173<>5.105075<>6.497369<>5.569173<>5.105075<>5.105075<>8.35376<>7.889662<>11.60244<>13.92293<>21.3485<>15.77932<>32.48684<>66.83008<>103.4938<>164.7547<>207.4517<>259.4307<>310.4814<>326.2607<>354.1066<>449.7107<>415.3675
1541,2,Toltrazuril,10.67425<>10.21015<>9.281956<>6.961466<>4.640978<>8.35376<>8.35376<>10.67425<>8.35376<>3.712782<>5.569173<>14.85113<>27.38177<>13.45884<>18.09981<>32.02275<>63.58139<>137.3729<>158.7214<>221.3746<>255.2538<>290.5252<>321.6198<>358.2835<>336.935
1542,2,Benfotiamine,16.24342<>12.53064<>12.53064<>6.497369<>4.17688<>2.784587<>2.320489<>2.320489<>3.248684<>4.640978<>10.21015<>11.13835<>17.17162<>21.8126<>25.98948<>34.80733<>60.79681<>109.9912<>132.732<>168.0034<>209.7722<>246.9<>278.4586<>347.6092<>325.3326
1543,2,Spironolactone,9.281956<>11.13835<>8.817858<>6.033271<>5.105075<>4.17688<>3.712782<>8.35376<>12.06654<>10.21015<>11.60244<>11.60244<>19.49211<>16.24342<>33.41504<>45.01748<>73.32745<>129.9474<>142.9421<>164.2906<>223.231<>248.7564<>277.5305<>368.9577<>328.1171
1544,2,Meticrane,7.889662<>9.746053<>4.640978<>4.640978<>4.640978<>2.784587<>3.248684<>3.248684<>6.497369<>4.640978<>6.961466<>14.85113<>17.17162<>25.98948<>38.52011<>72.39925<>111.3835<>175.8931<>202.3466<>220.4464<>257.1102<>293.3098<>320.6916<>403.765<>380.5602
1545,2,Guanabenz Acetate,12.06654<>13.92293<>8.35376<>6.497369<>5.569173<>4.17688<>4.640978<>5.105075<>6.497369<>7.425564<>8.35376<>6.961466<>15.77932<>18.56391<>37.12782<>70.54286<>107.2066<>161.506<>201.8825<>239.4744<>291.4534<>328.5812<>361.9962<>439.5006<>391.6985
1546,2,Thonzonium Bromide,6.033271<>6.497369<>7.425564<>19.49211<>44.08929<>55.69173<>81.68121<>100.7092<>121.1295<>136.9088<>148.9754<>152.6882<>170.788<>158.2573<>155.9368<>144.7985<>136.4447<>132.2679<>112.7758<>104.8861<>90.49906<>85.85809<>82.1453<>135.5166<>79.36072
1547,2,Propranolol HCl,4.640978<>4.17688<>5.569173<>6.033271<>5.569173<>4.640978<>4.17688<>5.105075<>5.105075<>5.105075<>5.569173<>9.281956<>19.9562<>26.91767<>53.37124<>74.25565<>121.5936<>189.3519<>233.4412<>273.3536<>303.984<>337.3991<>368.4936<>471.9874<>422.329
1548,2,Nicotine Ditartrate,14.38703<>14.85113<>11.13835<>6.961466<>5.569173<>6.033271<>5.569173<>8.35376<>10.67425<>13.45884<>12.99474<>25.98948<>29.23816<>51.97895<>82.1453<>122.9859<>171.2521<>238.5462<>287.2765<>326.7248<>371.2782<>395.4113<>418.1521<>539.7457<>469.2029
1549,2,Levobetaxolol HCl,6.497369<>2.784587<>2.784587<>2.320489<>1.856391<>3.248684<>5.569173<>5.569173<>6.033271<>10.21015<>12.99474<>32.48684<>49.19436<>55.22763<>87.71448<>124.8423<>183.3186<>269.1767<>281.2433<>325.7966<>371.7423<>395.4113<>435.7878<>509.5793<>475.2361
1550,2,Proadifen HCl,7.889662<>6.961466<>5.105075<>2.784587<>5.105075<>5.105075<>3.712782<>5.569173<>5.105075<>5.105075<>4.17688<>12.06654<>21.8126<>29.70226<>45.01748<>74.25565<>117.8808<>181.4622<>213.0209<>255.2538<>284.0278<>322.5479<>340.1837<>409.7983<>340.1837
1551,2,Difluprednate,7.425564<>8.35376<>4.640978<>4.17688<>5.569173<>7.889662<>8.817858<>9.746053<>6.961466<>7.889662<>5.105075<>7.889662<>7.425564<>16.24342<>28.77406<>42.69699<>71.93516<>113.2399<>172.1803<>205.5953<>259.8947<>304.4482<>329.0453<>334.1504<>373.1346
1552,2,Lithium Citrate,18.56391<>13.92293<>8.35376<>4.640978<>3.248684<>4.640978<>2.784587<>4.17688<>5.569173<>6.033271<>6.961466<>10.67425<>23.20489<>13.92293<>25.52538<>48.73027<>85.85809<>143.8703<>167.0752<>202.3466<>244.5795<>288.6688<>304.4482<>380.5602<>358.2835
1553,2,Diminazene Aceturate,4.17688<>4.640978<>3.248684<>1.856391<>2.320489<>1.392293<>0.9281955<>4.17688<>12.06654<>10.21015<>12.53064<>21.3485<>32.02275<>35.73553<>44.55339<>71.47105<>109.9912<>169.3957<>217.1978<>247.8282<>280.3151<>305.3763<>314.6583<>358.7476<>378.7038
1554,2,QNZ (EVP4593),4.17688<>5.105075<>3.712782<>3.248684<>4.640978<>3.712782<>5.105075<>5.105075<>7.425564<>10.67425<>10.21015<>15.77932<>21.8126<>24.13308<>43.62519<>64.04549<>106.7425<>162.8983<>184.7109<>227.4079<>282.1714<>310.0173<>331.8299<>449.7107<>385.2011
1555,2,Triclabendazole,6.961466<>7.889662<>9.281956<>4.17688<>7.889662<>6.497369<>6.497369<>6.033271<>7.425564<>6.497369<>12.06654<>36.19963<>55.22763<>57.08403<>83.0735<>119.2731<>164.2906<>256.182<>282.6355<>316.0506<>344.8246<>366.6372<>417.2239<>499.3692<>432.075
1556,2,LY404039,5.105075<>4.17688<>4.640978<>6.033271<>6.497369<>5.569173<>10.21015<>6.961466<>7.889662<>5.569173<>11.13835<>25.98948<>42.69699<>43.62519<>86.32218<>116.0244<>160.5778<>237.6181<>292.3816<>331.3658<>354.5707<>370.35<>401.9087<>480.8053<>433.0032
1557,2,Sodium Phenylbutyrate,5.105075<>5.105075<>2.784587<>2.320489<>4.17688<>2.784587<>4.640978<>6.033271<>6.497369<>6.961466<>11.13835<>19.02801<>32.48684<>49.19436<>73.32745<>116.4885<>151.2959<>212.0927<>272.8895<>318.8352<>353.6425<>387.0575<>411.1906<>482.6617<>465.9542
1558,2,PP2,11.13835<>9.281956<>9.281956<>8.817858<>7.425564<>8.817858<>15.31523<>15.77932<>26.91767<>43.62519<>68.22237<>112.3117<>168.0034<>193.9929<>250.1487<>289.1329<>305.8404<>314.1942<>293.7739<>273.8177<>252.9333<>221.3746<>207.4517<>198.1698<>167.5393
1559,2,ETP-46464,9.746053<>8.817858<>10.21015<>7.889662<>12.06654<>16.70752<>25.06128<>37.59192<>38.05602<>40.37651<>41.3047<>51.05075<>61.725<>56.15583<>57.08403<>63.58139<>69.61466<>70.54286<>84.4658<>85.39399<>89.10677<>94.67594<>100.2451<>126.6987<>109.5271
1560,2,Bardoxolone Methyl,14.38703<>17.17162<>18.09981<>19.02801<>33.41504<>42.69699<>77.04023<>116.4885<>159.1855<>193.9929<>213.0209<>216.2696<>222.7669<>294.7021<>301.1995<>317.4429<>318.8352<>270.569<>277.9946<>279.851<>272.4254<>260.8229<>247.3641<>280.3151<>225.5515
1561,2,Cyclizine 2HCl,10.21015<>12.06654<>7.889662<>9.281956<>6.033271<>7.889662<>6.497369<>6.033271<>8.817858<>7.889662<>12.99474<>19.02801<>32.48684<>45.01748<>74.25565<>106.7425<>142.0139<>194.457<>247.8282<>300.7354<>349.9297<>382.8806<>394.9472<>458.0645<>433.9314
1562,2,EPZ004777 HCl ,17.17162<>16.70752<>10.67425<>5.569173<>4.640978<>6.033271<>5.105075<>8.35376<>8.35376<>10.67425<>10.21015<>18.09981<>24.59718<>44.08929<>78.89662<>118.3449<>155.4727<>233.9053<>247.3641<>289.1329<>321.6198<>340.6478<>358.2835<>492.8718<>423.2572
1563,2,Bezafibrate,11.13835<>11.60244<>9.746053<>6.961466<>6.961466<>6.961466<>7.425564<>6.961466<>10.21015<>7.425564<>12.53064<>17.63572<>25.98948<>37.59192<>54.29944<>87.71448<>127.1628<>189.3519<>229.7284<>282.6355<>293.3098<>307.6968<>336.4709<>386.5934<>339.2555
1564,2,Oprozomib (ONX 0912),8.817858<>7.425564<>7.889662<>8.35376<>17.63572<>39.91241<>63.1173<>92.81956<>116.0244<>134.1243<>148.5113<>161.9701<>178.2135<>179.1417<>178.2135<>174.9649<>171.7162<>168.4675<>147.5831<>130.8756<>114.6321<>103.4938<>89.10677<>148.9754<>71.00696
1565,2,Cyromazine,6.961466<>6.961466<>3.712782<>1.856391<>1.856391<>3.248684<>6.033271<>5.569173<>6.497369<>7.425564<>9.281956<>11.13835<>16.70752<>14.38703<>28.77406<>39.44831<>61.725<>106.2784<>127.1628<>158.2573<>213.9491<>245.9718<>280.3151<>341.576<>312.3378
1566,2,NMDA (N-Methyl-D-aspartic acid),16.24342<>14.85113<>9.746053<>4.17688<>3.712782<>4.640978<>6.033271<>6.961466<>7.889662<>9.746053<>7.889662<>6.497369<>14.38703<>9.281956<>13.92293<>27.84587<>42.69699<>73.32745<>88.64268<>111.3835<>141.0857<>174.5008<>207.4517<>277.5305<>258.9666
1567,2,Uracil,12.53064<>13.92293<>11.13835<>8.35376<>5.105075<>4.640978<>4.17688<>4.17688<>6.033271<>9.281956<>13.45884<>15.77932<>24.13308<>27.38177<>27.84587<>34.80733<>62.1891<>95.14005<>127.1628<>161.506<>205.1312<>229.7284<>270.569<>349.9297<>290.0611
1568,2,KY02111,10.21015<>12.06654<>8.35376<>5.105075<>4.640978<>4.640978<>3.712782<>6.497369<>6.497369<>9.281956<>8.817858<>6.961466<>11.60244<>18.56391<>27.84587<>45.01748<>64.97369<>100.2451<>127.1628<>161.506<>191.2083<>225.5515<>265.4639<>328.1171<>280.3151
1569,2,Domiphen Bromide,8.817858<>7.425564<>7.425564<>5.105075<>3.712782<>7.425564<>11.13835<>17.63572<>20.8844<>29.23816<>26.91767<>33.41504<>35.73553<>38.52011<>37.12782<>34.80733<>45.01748<>39.91241<>38.52011<>38.52011<>38.05602<>38.05602<>39.44831<>78.89662<>45.01748
1570,2,Zebularine,5.105075<>4.640978<>4.640978<>2.784587<>3.248684<>2.784587<>3.712782<>5.105075<>4.640978<>8.35376<>6.033271<>6.033271<>13.92293<>22.74079<>25.06128<>45.48158<>74.25565<>127.1628<>174.5008<>212.0927<>214.8773<>246.4359<>290.0611<>305.8404<>289.1329
1571,2,Broxyquinoline,21.8126<>19.49211<>15.77932<>13.92293<>9.746053<>11.13835<>9.281956<>10.67425<>12.99474<>15.31523<>11.13835<>12.53064<>18.56391<>18.56391<>23.66899<>43.16109<>68.22237<>96.06824<>119.7372<>155.0087<>173.5726<>203.7389<>220.4464<>303.984<>272.8895
1572,2,EPZ-6438,0.9281955<>0.4640978<>1.392293<>2.784587<>4.17688<>7.425564<>6.961466<>4.640978<>1.392293<>2.784587<>3.712782<>12.53064<>26.45357<>33.41504<>52.44305<>74.25565<>102.5656<>155.9368<>184.2468<>209.7722<>239.0103<>267.7844<>279.851<>337.3991<>298.879
1573,2,Furaltadone HCl,16.24342<>14.85113<>9.281956<>5.569173<>2.320489<>2.784587<>6.033271<>7.425564<>8.35376<>5.105075<>7.889662<>11.60244<>19.9562<>14.85113<>38.98421<>62.6532<>93.28365<>168.9316<>206.9876<>243.1872<>259.4307<>262.2152<>295.6303<>342.9683<>295.1662
1574,2,BMS-833923,17.63572<>16.70752<>14.38703<>5.105075<>5.569173<>4.640978<>6.033271<>10.21015<>13.45884<>19.02801<>20.8844<>31.55865<>43.16109<>41.7688<>56.61993<>75.18384<>104.422<>161.0419<>165.6829<>178.6776<>187.9596<>212.5568<>244.5795<>309.0891<>289.1329
1575,2,Montelukast Sodium,7.425564<>7.425564<>4.640978<>2.320489<>0.4640978<>0.4640978<>1.392293<>1.856391<>2.320489<>1.392293<>6.033271<>6.033271<>9.281956<>15.31523<>28.77406<>45.48158<>76.11204<>142.0139<>161.9701<>196.7775<>212.5568<>253.3974<>270.569<>312.8019<>269.6408
