,expId,Compound,tempConfluenceDf
977,3,Apatinib,38.9774<>41.74955<>44.94902<>50.39795<>54.66138<>62.96072<>69.50135<>76.40279<>84.26814<>88.55941<>91.61237<>96.17822<>96.63226<>97.68139<>98.66911<>99.45394<>99.82951<>99.9783<>100<>99.97368<>99.97783<>100<>100<>100<>99.98051
978,3,Estriol,38.26128<>40.33411<>45.62037<>52.10094<>59.01799<>68.61958<>74.9665<>82.90292<>89.26675<>92.7115<>96.68925<>98.93614<>99.31317<>99.81866<>99.88892<>99.97795<>100<>100<>100<>100<>100<>100<>100<>100<>100
979,3,Telatinib,48.40814<>54.26489<>57.90007<>65.37991<>73.1406<>80.88148<>87.44038<>91.53458<>94.04744<>96.58204<>98.08646<>99.20866<>99.44144<>99.68293<>99.41671<>99.82793<>99.63535<>99.77488<>99.81528<>99.87026<>99.80416<>99.73142<>99.85473<>99.80112<>99.8588
980,3,Lincomycin HCl ,38.38126<>41.73381<>47.44639<>55.07562<>63.03583<>69.55672<>76.7845<>86.08339<>91.29765<>95.34869<>98.02725<>99.40794<>99.8718<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
981,3,Abiraterone Acetate,29.03051<>31.92067<>36.13216<>40.60013<>43.87779<>50.98751<>56.86297<>65.89417<>71.80972<>78.97623<>85.9185<>90.1889<>94.37865<>96.60773<>97.9807<>99.21134<>99.25998<>99.52661<>99.94115<>100<>100<>100<>100<>100<>100
982,3,Nateglinide,21.04174<>22.91245<>26.29587<>30.84571<>33.76251<>38.74676<>45.32997<>51.76813<>58.26073<>64.23601<>71.52926<>79.49512<>84.85424<>90.70229<>93.85609<>97.37075<>98.27171<>98.90384<>99.4603<>99.60177<>99.96076<>100<>99.94474<>99.9638<>100
983,3,Empty,28.48461<>29.74193<>34.5662<>39.19389<>45.55553<>51.64297<>57.07317<>64.52594<>72.09106<>77.39591<>81.95261<>87.76243<>93.70613<>97.48632<>98.42699<>99.25183<>99.64426<>99.71256<>99.94197<>100<>99.9761<>100<>100<>100<>100
984,3,Empty,30.10913<>31.96072<>36.67661<>41.793<>48.624<>55.40022<>62.11853<>69.76997<>76.3353<>82.62634<>88.62261<>93.32724<>96.65727<>98.65294<>99.28699<>99.69046<>99.95129<>99.98114<>100<>100<>100<>100<>100<>100<>100
985,3,Esculin,32.99513<>35.45225<>39.2128<>46.19625<>53.83664<>60.6918<>67.01578<>74.17604<>79.24721<>82.46704<>87.60236<>90.34896<>93.29346<>95.58749<>96.7001<>98.54725<>98.53371<>99.44241<>99.721<>99.82626<>99.90805<>100<>100<>100<>100
986,3,D-Pantothenic acid,27.82741<>29.68087<>34.2841<>39.68716<>45.01132<>48.38263<>57.19239<>64.12224<>66.8868<>75.97666<>79.05041<>86.41936<>89.89672<>91.92383<>95.02522<>95.99337<>97.18763<>98.69198<>99.15298<>99.39813<>99.57165<>99.88464<>99.95876<>100<>100
987,3,Asiatic Acid,40.85929<>43.11781<>49.72687<>56.43382<>60.81896<>70.1646<>76.06494<>86.60312<>89.34521<>95.44339<>97.932<>99.62422<>99.75856<>99.80568<>99.97015<>99.97485<>100<>100<>100<>100<>100<>100<>100<>100<>100
988,3,Sotalol ,36.23273<>39.0214<>44.20741<>50.54857<>57.13583<>64.48835<>72.96972<>81.01431<>87.07932<>90.52222<>94.03645<>98.47099<>99.44711<>99.85735<>99.87283<>99.97775<>99.95448<>100<>100<>100<>100<>100<>100<>100<>100
989,3,Chlorogenic Acid,38.56619<>41.12965<>46.99787<>55.05891<>62.23939<>70.60109<>80.1389<>87.12271<>92.92619<>96.1767<>98.89159<>99.61765<>99.78274<>99.83669<>99.97795<>100<>100<>99.9765<>100<>100<>99.94086<>99.9718<>100<>100<>100
990,3,L-Adrenaline,41.99823<>47.92607<>54.06871<>61.67266<>69.52628<>78.00984<>84.86315<>91.40251<>95.45465<>97.94808<>99.25321<>99.66759<>99.96841<>100<>99.97982<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
991,3,DL-Carnitine HCl,39.66636<>43.60398<>49.01318<>55.43304<>62.45594<>70.46185<>76.24517<>83.65758<>87.1816<>91.01728<>94.94445<>98.59637<>99.24624<>99.75505<>99.9765<>99.97961<>99.93997<>100<>100<>100<>100<>100<>100<>100<>100
992,3,Asaraldehyde,45.84107<>51.13546<>57.92045<>65.46419<>71.21442<>77.37303<>83.53946<>88.84283<>92.72767<>96.17505<>98.57433<>99.34238<>99.82861<>99.98058<>100<>99.98051<>100<>100<>100<>100<>100<>100<>100<>100<>100
993,3,Gossypol,34.65178<>37.41884<>42.15186<>51.35693<>57.29378<>63.22335<>69.6591<>78.04106<>80.06339<>82.17734<>87.01751<>92.24829<>92.29794<>95.15051<>96.3554<>96.87182<>97.78493<>98.6767<>98.73811<>99.23939<>99.49588<>99.54685<>99.83739<>99.89582<>99.78627
994,3,Lomefloxacin HCl ,35.82076<>38.16229<>43.5619<>50.58106<>57.83212<>66.23956<>75.16862<>81.47256<>89.64308<>93.64852<>97.07863<>98.30569<>99.54961<>99.84554<>99.89818<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
995,3,Indole-3-carbinol,40.48574<>43.78745<>49.46376<>55.48988<>63.56798<>71.21864<>78.6256<>85.4063<>90.34676<>94.66339<>96.92328<>99.12646<>99.73854<>99.87869<>99.94315<>100<>100<>100<>100<>100<>100<>100<>99.97948<>100<>100
996,3,Tolterodine tartrate,40.36182<>43.53864<>50.79982<>57.90346<>65.28073<>71.6049<>78.05495<>86.78796<>91.45695<>96.64256<>98.66558<>99.25645<>99.71174<>99.87262<>100<>99.9446<>100<>100<>100<>100<>100<>100<>100<>100<>100
997,3,Methyl-Hesperidin,43.89353<>47.61114<>53.25535<>60.24591<>68.36388<>74.89146<>81.9091<>89.20866<>93.7102<>96.7865<>98.50802<>99.53842<>99.92643<>99.91951<>99.96767<>99.9792<>100<>100<>100<>100<>100<>100<>100<>100<>100
998,3,Cortisone acetate ,38.33741<>42.24063<>47.97635<>55.24961<>61.79914<>68.98525<>76.37082<>84.22019<>90.0614<>94.66643<>97.69478<>99.36781<>99.60205<>99.75879<>99.93354<>99.97424<>100<>100<>100<>100<>100<>100<>100<>100<>100
999,3,Oleanolic Acid,46.04644<>50.44464<>57.13604<>64.81432<>72.17831<>78.4158<>85.45085<>92.17257<>95.85632<>98.33961<>99.17522<>99.77902<>99.8816<>99.93298<>99.9522<>99.97982<>100<>100<>100<>100<>100<>100<>100<>100<>100
1000,3,Streptomycin sulfate,39.59196<>43.18841<>48.64604<>54.81437<>61.81869<>69.50329<>75.61069<>85.5249<>91.80212<>96.23978<>98.15656<>99.3944<>99.57483<>99.84532<>99.97409<>100<>99.8903<>99.97229<>100<>100<>100<>100<>100<>100<>100
1001,3,Phlorizin,41.44701<>45.71355<>52.27722<>60.79131<>68.59256<>76.44825<>82.50399<>88.85472<>94.35614<>96.33205<>98.66144<>99.68963<>99.92124<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
1002,3,Thiamphenicol,38.58642<>42.94651<>48.38272<>56.05029<>62.32066<>70.31828<>79.3446<>86.88811<>91.83209<>95.93929<>97.63836<>99.42562<>99.8291<>99.94853<>99.90784<>100<>100<>99.97112<>100<>99.97623<>100<>100<>100<>100<>100
1003,3,Sclareol,46.32272<>50.71093<>58.87605<>66.97653<>75.65408<>81.21746<>88.85112<>93.51072<>97.22334<>98.76907<>99.54437<>99.7279<>99.88139<>99.92892<>99.9464<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
1004,3,Clindamycin palmitate HCl,23.90446<>26.65175<>30.02321<>35.11626<>39.95303<>45.37721<>52.06433<>59.10483<>64.43654<>72.45737<>79.9846<>84.82999<>89.89956<>93.26791<>96.91133<>98.10737<>98.66856<>99.50202<>99.75318<>99.80196<>99.91766<>100<>100<>100<>100
1005,3,Tangeretin,39.88596<>44.68231<>47.63256<>55.72459<>62.38271<>69.94764<>77.72857<>85.24121<>91.34325<>94.54837<>97.75357<>98.86341<>99.41478<>99.79918<>99.97264<>99.98079<>100<>100<>100<>100<>100<>100<>100<>100<>100
1006,3,Mifepristone,33.27599<>36.14369<>42.64547<>48.7955<>53.90762<>60.99137<>67.25938<>73.69896<>80.46301<>85.36189<>90.91026<>94.6553<>96.91796<>98.17286<>98.84739<>99.4706<>99.77142<>99.92947<>99.96201<>100<>99.97823<>100<>100<>100<>100
1007,3,Empty,35.39006<>37.99824<>43.3211<>49.76452<>55.62001<>63.98472<>69.19278<>77.20878<>83.43095<>87.12836<>91.03352<>94.21902<>97.13734<>97.95168<>98.96565<>99.61047<>99.76017<>99.84208<>99.86267<>99.9761<>100<>100<>100<>100<>100
1008,3,Empty,38.8152<>41.28758<>47.43453<>52.40707<>59.53546<>67.70068<>74.89803<>78.93195<>84.15567<>87.48866<>90.8988<>92.82314<>96.26215<>98.26701<>98.88207<>99.7076<>99.84409<>99.98058<>100<>100<>100<>99.98135<>100<>100<>100
1009,3,Naltrexone HCl,29.44048<>31.73395<>36.82623<>42.63068<>47.4033<>53.9613<>61.19444<>67.70529<>73.97477<>79.65261<>83.72755<>87.4149<>91.81228<>94.64087<>95.78649<>97.49363<>98.19572<>99.23574<>99.39571<>99.5901<>99.94203<>99.93783<>100<>100<>100
1010,3,Xanthone,39.74482<>43.08465<>48.60853<>55.68238<>62.76534<>70.18472<>77.39901<>85.31953<>89.48855<>95.895<>98.29271<>99.33866<>99.79076<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
1011,3,Probucol,45.99427<>48.63858<>54.41824<>61.85089<>69.50084<>75.60608<>81.06108<>89.72672<>94.35419<>97.29035<>99.48753<>99.52793<>99.80369<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
1012,3,Diosmetin,53.72161<>56.94678<>62.62351<>70.66562<>80.03391<>84.80893<>91.85413<>96.69064<>97.84586<>98.92496<>99.67222<>99.93658<>99.97803<>99.97471<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
1013,3,Bazedoxifene HCl,41.92943<>45.32057<>51.12289<>58.67511<>65.16792<>71.91672<>79.5434<>86.99326<>91.26098<>94.3426<>97.66958<>99.59879<>99.68507<>99.89928<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
1014,3,L-carnitine ,37.36896<>42.4352<>48.21659<>54.4326<>63.08894<>71.21119<>78.94195<>89.45029<>92.65955<>97.33456<>99.25804<>99.84499<>99.88229<>99.97692<>100<>100<>99.981<>100<>100<>100<>100<>100<>100<>100<>100
1015,3,CGS 21680 HCl,34.78807<>37.66565<>43.25107<>48.86197<>54.24501<>61.36932<>68.4567<>78.01711<>83.30943<>87.71067<>92.42463<>97.27239<>98.59306<>99.48123<>99.76859<>99.8798<>99.98092<>100<>100<>100<>100<>100<>100<>100<>100
1016,3,Salidroside,44.16874<>50.26464<>57.12782<>64.381<>73.64631<>82.49792<>88.84512<>94.88498<>98.00584<>99.30183<>99.73426<>99.95385<>99.95538<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
1017,3,PD128907 HCl,40.72723<>43.6671<>50.74229<>58.86618<>64.54651<>73.03001<>80.42061<>87.8672<>92.69306<>95.3911<>97.37648<>99.15229<>99.71401<>99.71063<>99.94617<>99.9287<>100<>99.94286<>99.94203<>99.97933<>100<>100<>100<>100<>100
1018,3,Curcumol,42.92019<>46.42353<>52.33464<>58.47764<>66.95291<>73.42312<>84.09834<>89.98646<>94.24803<>96.65077<>98.88884<>99.77412<>99.83379<>99.91081<>99.98079<>100<>99.97346<>99.98066<>100<>100<>100<>100<>100<>100<>100
1019,3,SB743921,39.40746<>39.75326<>39.68135<>39.11997<>36.91824<>35.02486<>33.29618<>34.92132<>36.3469<>38.76484<>39.80175<>42.30748<>41.30374<>41.91174<>41.76033<>43.03637<>41.87884<>44.21784<>44.50182<>44.20832<>45.03619<>45.1454<>45.57748<>46.21186<>47.04445
1020,3,20-Hydroxyecdysone,46.97108<>51.39573<>57.5987<>65.68109<>72.61908<>79.14532<>85.83422<>91.03337<>96.37218<>97.86671<>99.14214<>99.79331<>99.91371<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
1021,3,SGI-1776 free base,39.52972<>41.2551<>43.41373<>45.77365<>47.57101<>51.28951<>55.00517<>59.86095<>62.87287<>65.87567<>69.32379<>74.51501<>76.26292<>77.97289<>80.88528<>83.49276<>85.96201<>89.35178<>89.8588<>89.85896<>91.22209<>91.84107<>92.12408<>94.13448<>94.99751
1022,3,Tolbutamide,40.46011<>55.44664<>56.42718<>56.37862<>55.47911<>55.19064<>58.08695<>60.5437<>64.70401<>68.3839<>73.52921<>78.42859<>86.2692<>91.49713<>94.64645<>97.26547<>98.41111<>99.0694<>99.69695<>99.68418<>99.81155<>99.92112<>100<>100<>99.97997
1023,3,AZ 960,36.44231<>39.04544<>38.64708<>38.08749<>38.73183<>39.22752<>40.08876<>41.6074<>42.71138<>44.08101<>44.21833<>45.9252<>47.18101<>47.63919<>49.49989<>51.57274<>52.4911<>53.01212<>54.72472<>56.24509<>57.79674<>58.14529<>57.5715<>60.46136<>61.16365
1024,3,Bethanechol chloride,37.78985<>41.26443<>47.31819<>54.25962<>59.26786<>66.09852<>73.2369<>81.40569<>87.99734<>91.42137<>97.14059<>98.62587<>99.74261<>99.95316<>99.98024<>99.97465<>100<>100<>100<>100<>100<>100<>100<>100<>100
1025,3,UK 383367,39.78378<>43.82232<>49.30805<>55.64973<>62.13921<>70.79202<>80.33487<>87.12242<>90.45541<>94.60868<>96.45197<>98.98692<>99.20554<>99.67499<>99.87904<>99.95033<>99.96373<>99.97955<>100<>100<>100<>100<>100<>100<>100
1026,3,Famciclovir ,37.45551<>42.95659<>49.68488<>57.01328<>63.38432<>69.69282<>76.47<>83.29858<>87.90996<>93.23627<>94.97906<>97.98581<>98.88552<>99.49215<>99.74427<>99.80962<>99.8177<>99.96649<>99.92339<>99.92912<>99.92657<>99.93327<>100<>99.9631<>99.92609
1027,3,Ketanserin ,48.6501<>55.96305<>64.14926<>72.27475<>75.64738<>81.64212<>88.66068<>92.81491<>95.6489<>97.75191<>98.75787<>99.35109<>99.71726<>99.92388<>99.94894<>99.9345<>100<>100<>100<>99.96076<>100<>100<>100<>100<>100
1028,3,Loperamide HCl,34.46467<>37.32019<>40.53119<>47.24083<>52.04409<>58.58334<>65.46564<>72.47942<>81.16462<>85.0893<>89.04143<>92.10922<>94.60301<>95.85743<>96.4441<>96.48306<>96.5082<>96.57852<>96.51697<>96.78982<>96.41923<>96.84177<>96.90186<>97.00941<>96.66521
1029,3,BKM120 (NVP-BKM120; Buparlisib),32.59393<>31.23286<>29.64529<>27.6117<>26.73899<>25.92424<>26.65307<>27.0584<>27.06288<>27.66655<>28.32786<>28.13855<>28.29658<>28.15705<>27.73078<>27.40198<>27.29423<>27.17838<>26.92687<>26.67425<>26.27142<>26.27258<>25.90566<>25.19175<>25.05519
1030,3,Nitrendipine,33.45546<>36.26098<>41.29482<>46.80123<>52.28841<>59.49021<>65.64185<>71.63882<>77.20558<>82.51423<>86.94933<>89.6928<>94.11457<>96.45915<>97.90594<>99.17018<>99.63692<>99.63409<>100<>99.91386<>99.97409<>100<>100<>100<>99.97506
1031,3,Empty,32.16926<>33.78372<>38.18875<>45.42724<>50.98972<>56.478<>64.10644<>69.71319<>74.425<>78.48344<>84.23119<>87.24641<>90.02908<>92.21252<>94.04073<>96.23417<>97.48605<>98.70731<>99.43592<>99.7221<>99.92539<>99.84353<>99.82709<>99.97582<>100
1032,3,Empty,28.3249<>29.16618<>32.23785<>37.08001<>42.26505<>46.94263<>52.9401<>57.52293<>60.32735<>67.39922<>74.4827<>78.0662<>84.57468<>90.094<>93.01758<>95.27326<>96.86719<>97.95182<>99.3066<>99.94942<>100<>100<>99.97443<>99.97928<>100
1033,3,Aloe-emodin,24.29017<>26.4774<>28.6459<>33.93781<>39.29467<>42.80926<>50.77351<>55.20741<>62.94801<>67.4991<>71.66295<>76.58557<>83.45171<>86.82236<>87.70612<>92.04189<>93.71947<>95.48843<>98.13625<>98.18979<>98.97857<>99.38418<>99.59562<>99.79829<>99.95599
1034,3,Phenoxybenzamine HCl,35.72453<>39.24934<>43.99183<>50.57906<>56.72261<>63.50912<>71.18989<>78.87812<>85.13897<>90.42295<>93.71987<>97.47623<>98.28649<>99.36981<>99.77556<>99.97243<>100<>100<>100<>100<>100<>100<>100<>100<>100
1035,3,Azomycin,23.82619<>25.19769<>29.37113<>33.18067<>38.85748<>42.47423<>49.1534<>56.339<>67.99271<>73.37753<>82.92854<>89.08985<>94.01517<>96.01762<>98.77424<>99.28284<>99.91627<>99.80237<>99.9743<>100<>100<>100<>100<>100<>100
1036,3,Spectinomycin HCl,48.03313<>51.97163<>58.28456<>65.33466<>75.15052<>81.07365<>89.90364<>94.59666<>97.33898<>98.42576<>99.40939<>99.87946<>99.84769<>99.95579<>99.97298<>99.97795<>100<>100<>100<>100<>100<>100<>100<>100<>100
1037,3,Chrysin,38.47825<>41.16925<>47.38624<>54.70871<>65.74035<>73.33477<>81.54129<>88.7234<>94.08936<>96.52263<>99.00204<>99.70193<>99.6935<>99.93443<>100<>100<>100<>100<>99.97898<>100<>100<>100<>100<>100<>100
1038,3,Phenytoin sodium,43.36449<>48.7286<>54.09747<>60.89066<>68.50004<>75.22856<>81.6201<>88.82964<>92.84676<>98.03181<>98.37146<>99.55238<>99.79021<>99.97465<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
1039,3,Emodin,37.27488<>39.03507<>45.07501<>53.85907<>61.24545<>69.59135<>74.67802<>85.94302<>90.56268<>93.80629<>97.88323<>99.29507<>99.78123<>99.84098<>99.89548<>99.92131<>100<>100<>100<>100<>100<>100<>100<>100<>100
1040,3,L-Ascorbyl 6-palmitate,46.73041<>51.42628<>57.97246<>63.87515<>70.51544<>77.17768<>82.6347<>89.98182<>94.68494<>97.66868<>98.89423<>99.6895<>99.89603<>99.9323<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
1041,3,Gramine,38.92028<>42.08215<>47.67069<>54.82562<>62.35902<>71.38373<>77.38151<>84.76555<>91.69719<>95.54445<>97.50773<>99.39924<>99.61482<>99.83801<>99.92863<>99.97167<>99.97133<>99.95882<>100<>100<>99.97424<>100<>100<>99.97886<>100
1042,3,Clomipramine HCl ,39.99358<>43.4525<>51.79747<>59.48006<>65.62492<>74.25446<>82.05708<>89.16638<>95.55197<>96.95802<>98.90134<>99.7927<>99.80181<>99.90515<>99.97898<>99.9734<>100<>100<>100<>100<>100<>100<>100<>100<>100
1043,3,Kaempferol,34.41264<>38.63305<>44.27953<>51.695<>57.1305<>65.11838<>73.33691<>80.87788<>86.3478<>90.67764<>94.29231<>97.3789<>98.92834<>99.67057<>99.85148<>99.91648<>100<>100<>100<>100<>99.97997<>100<>100<>100<>100
1044,3,Sulbactam sodium ,45.57175<>49.38529<>54.86398<>63.01054<>71.07613<>80.15459<>85.98281<>92.46724<>96.43394<>98.24767<>98.59237<>99.70525<>99.9073<>99.89555<>100<>99.97035<>100<>100<>100<>100<>100<>100<>100<>100<>100
1045,3,Morin Hydrate,44.99129<>49.17373<>54.97845<>62.2511<>69.00763<>76.70119<>84.52068<>90.56538<>94.07597<>96.68185<>98.53157<>99.34986<>99.38113<>99.58437<>99.80492<>100<>99.91661<>99.94445<>100<>100<>100<>100<>100<>100<>100
1046,3,Clomifene citrate ,46.02439<>49.30462<>55.3951<>62.20021<>69.97845<>77.46732<>81.4751<>85.91277<>89.66753<>92.51609<>94.63852<>96.94766<>98.6718<>99.21915<>99.68472<>99.95274<>100<>100<>100<>100<>100<>100<>100<>100<>99.97878
1047,3,Oridonin,44.13193<>49.05442<>54.84645<>64.13365<>70.09974<>77.26859<>82.79938<>92.54276<>95.28155<>97.71074<>99.36476<>99.78613<>99.92477<>100<>99.92042<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
1048,3,Tetracaine HCl ,40.14809<>43.54008<>48.16457<>55.56647<>62.91852<>69.86655<>76.21974<>84.09793<>89.90736<>93.38713<>96.30629<>98.0057<>99.31338<>99.90446<>99.97783<>99.9696<>100<>100<>100<>100<>100<>100<>100<>100<>100
1049,3,Piperine,38.77977<>42.87853<>50.50881<>58.37469<>65.67957<>70.84742<>77.29442<>87.62654<>90.80218<>94.48766<>97.85829<>99.45747<>99.66698<>99.94978<>100<>100<>100<>100<>100<>99.97141<>100<>100<>100<>100<>100
1050,3,Clobetasol propionate,40.26718<>46.124<>53.59927<>62.87875<>67.72948<>72.88779<>80.61566<>89.59887<>92.6702<>94.83373<>96.22762<>98.25893<>99.18337<>99.69115<>99.89989<>99.97167<>100<>100<>100<>100<>100<>100<>100<>100<>99.97346
1051,3,Sclareolide,47.00498<>50.73394<>56.62016<>64.24562<>72.13023<>79.57338<>86.04034<>91.47208<>94.36574<>96.50675<>97.82728<>98.74765<>99.56592<>99.66269<>99.95751<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
1052,3,Oseltamivir phosphate ,31.65056<>34.0788<>37.96218<>42.86347<>48.21389<>53.20402<>59.26461<>65.56587<>70.72633<>77.29587<>81.32348<>84.94128<>90.72273<>93.70668<>95.4992<>97.60804<>97.80325<>97.67884<>98.8914<>99.77771<>99.84631<>99.76196<>99.87924<>99.85106<>99.89914
1053,3,Tanshinone I,45.2169<>49.22697<>54.47274<>61.66631<>71.35416<>77.548<>83.16976<>90.67384<>93.87074<>96.92921<>98.51071<>99.52668<>99.52094<>99.82019<>99.81756<>99.96056<>100<>99.9716<>100<>100<>100<>100<>99.97768<>100<>100
1054,3,Buflomedil HCl,37.77277<>40.79202<>45.74637<>51.91933<>58.55513<>65.65862<>74.77337<>83.40455<>89.12403<>95.71838<>97.68263<>99.35089<>99.69882<>99.78068<>99.94695<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
1055,3,Empty,29.70015<>32.43998<>36.55435<>40.87013<>47.49303<>54.15769<>57.7445<>64.35413<>71.53162<>77.84137<>81.97336<>85.7961<>90.71404<>93.36654<>96.23907<>98.05557<>98.44813<>99.11672<>99.69627<>99.88042<>100<>99.97374<>99.9265<>99.97382<>99.95213
1056,3,Empty,40.66588<>42.02219<>46.87548<>53.82424<>60.02687<>67.03463<>74.70137<>81.27818<>86.78885<>89.03659<>92.89497<>95.42198<>97.21119<>98.75656<>99.41533<>99.82082<>99.91144<>99.96995<>99.91406<>100<>100<>100<>100<>100<>100
1057,3,Levosulpiride,32.14577<>34.82103<>40.57042<>47.39203<>51.88183<>58.63823<>64.37499<>70.78339<>75.06526<>79.11431<>82.19018<>85.06091<>89.48302<>91.76669<>93.27625<>96.65416<>99.09655<>99.2262<>99.51501<>99.53104<>99.82966<>99.9522<>99.9765<>100<>100
1058,3,Yohimbine HCl,24.33203<>25.8785<>29.98764<>33.50298<>39.31062<>45.66182<>52.85802<>58.39917<>66.41737<>74.40171<>78.9787<>81.96757<>87.92454<>91.95934<>93.01419<>96.75011<>97.37419<>98.29713<>99.35047<>98.85574<>99.18684<>99.34771<>99.37997<>99.86481<>99.9019
1059,3,Arbidol HCl,39.01151<>42.77092<>49.20707<>56.37986<>63.92551<>69.67811<>78.88455<>84.46824<>91.83507<>94.80755<>96.8658<>99.2251<>99.78517<>99.96794<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
1060,3,D-Mannitol,41.96859<>45.38192<>52.21313<>57.72055<>63.9339<>71.32515<>79.13586<>86.89351<>92.20939<>95.28044<>98.60541<>99.67229<>99.70035<>99.93768<>99.97871<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
1061,3,Atropine,44.29591<>48.82322<>54.21542<>63.39502<>69.83925<>76.72428<>85.08896<>92.17299<>97.42995<>98.73003<>99.22952<>99.90688<>99.95412<>99.98032<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
1062,3,Naringin Dihydrochalcone,40.95968<>45.60529<>51.81815<>59.26221<>64.92547<>72.57722<>82.22072<>90.71404<>94.39841<>97.42428<>99.00716<>99.32788<>99.76908<>99.94605<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
1063,3,Dabigatran Etexilate,35.52961<>39.39798<>45.11798<>52.00824<>58.1518<>64.68716<>72.12154<>82.34002<>87.82727<>93.27089<>96.34442<>98.9861<>99.19402<>99.77065<>99.87366<>99.98135<>100<>100<>100<>99.98024<>100<>100<>100<>100<>100
1064,3,Palmatine chloride,51.58978<>56.13878<>63.26136<>71.48382<>77.8567<>83.86466<>89.52987<>95.41839<>96.72302<>99.00868<>99.42466<>99.74247<>99.92372<>99.92905<>100<>100<>99.97582<>100<>100<>100<>100<>100<>100<>100<>100
1065,3,Rosuvastatin Calcium,36.28819<>33.88435<>33.62309<>33.64404<>33.82786<>34.96641<>39.90673<>43.44268<>46.39141<>47.35426<>46.94718<>47.81608<>47.04374<>48.12058<>46.95049<>49.1273<>49.51162<>50.39477<>50.29847<>49.94991<>49.6162<>49.32146<>50.03998<>49.1152<>50.19921
1066,3,Cephalomannine ,40.62126<>39.54167<>37.02303<>33.90936<>30.65442<>29.44954<>29.47771<>31.88585<>33.78487<>35.61712<>37.74136<>38.44198<>39.88118<>40.15916<>39.258<>38.93111<>38.67257<>36.8504<>37.12575<>37.11911<>36.34229<>35.80465<>35.33543<>35.43269<>34.94218
1067,3,BGJ398 (NVP-BGJ398),36.7528<>39.96374<>44.36554<>47.93995<>52.01694<>56.90903<>60.97728<>64.43343<>67.16885<>69.35386<>73.21535<>75.61587<>78.43161<>80.40304<>82.62937<>86.59778<>89.33817<>92.14881<>93.1308<>93.95356<>96.52775<>97.07027<>98.09965<>98.70384<>99.21922
1068,3,Aloperine,47.32019<>52.07478<>57.9412<>66.58598<>73.62738<>79.30136<>86.37274<>91.48258<>94.76389<>97.269<>99.21474<>99.60273<>99.97871<>99.95634<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
1069,3,Aliskiren Hemifumarate,46.98192<>50.36451<>57.08361<>64.727<>72.72102<>77.76421<>85.16495<>90.94675<>94.27076<>96.84813<>99.02429<>99.40974<>99.81232<>99.9345<>100<>99.92663<>100<>100<>100<>100<>100<>100<>100<>100<>100
1070,3,Levosimendan,42.47009<>47.11966<>53.4114<>60.88667<>68.80257<>76.34116<>83.36551<>92.04437<>96.16559<>98.0584<>99.3922<>99.47887<>99.64867<>99.97153<>100<>99.9752<>100<>100<>100<>100<>100<>100<>100<>100<>100
1071,3,DAPT (GSI-IX),43.59249<>47.74791<>53.55083<>61.42601<>69.27283<>76.00174<>84.6734<>92.61203<>96.55427<>98.52557<>99.48406<>99.9093<>99.97968<>100<>99.97458<>99.98003<>100<>100<>100<>100<>100<>100<>100<>100<>100
1072,3,Chlorpromazine HCl,39.66946<>42.78446<>47.62815<>54.95739<>62.65253<>69.37169<>77.18646<>86.71868<>93.03064<>97.07248<>98.70116<>99.02567<>99.3428<>99.469<>99.64391<>99.64902<>99.60219<>99.66663<>99.67879<>99.66255<>99.79684<>99.72224<>99.79691<>99.75795<>99.74171
