,expId,Compound,tempSytoxDf
397,3,VX-809 (Lumacaftor),6.033271<>5.105075<>3.712782<>2.784587<>1.392293<>1.392293<>2.784587<>2.320489<>1.856391<>2.320489<>2.320489<>6.497369<>8.35376<>9.281956<>20.4203<>26.45357<>44.55339<>71.47105<>101.1733<>136.9088<>148.5113<>157.7932<>176.3571<>199.562<>224.1592
398,3,Tranexamic Acid ,14.38703<>10.21015<>8.817858<>4.640978<>4.17688<>2.784587<>2.320489<>1.392293<>3.712782<>5.105075<>10.21015<>8.817858<>15.31523<>11.13835<>18.56391<>30.16636<>47.33797<>80.28892<>104.422<>159.1855<>178.6776<>213.0209<>235.2976<>260.8229<>267.3203
399,3,Sulfasalazine,10.67425<>8.35376<>6.033271<>5.105075<>3.712782<>3.248684<>4.640978<>7.425564<>5.569173<>4.640978<>8.35376<>7.889662<>12.99474<>15.77932<>25.98948<>64.97369<>95.60414<>125.3064<>173.1085<>234.8335<>261.287<>297.4867<>319.7634<>336.0068<>346.2169
400,3,Deflazacort ,5.105075<>3.712782<>3.248684<>1.856391<>1.856391<>2.320489<>3.248684<>3.712782<>3.248684<>1.856391<>3.248684<>2.784587<>3.248684<>3.248684<>7.425564<>6.961466<>7.425564<>7.889662<>10.21015<>10.21015<>12.53064<>17.17162<>30.63045<>22.74079<>31.09455
401,3,Furosemide ,10.67425<>9.746053<>10.67425<>6.961466<>6.497369<>5.105075<>3.712782<>4.640978<>4.640978<>4.640978<>4.640978<>5.569173<>12.99474<>10.21015<>16.24342<>22.27669<>31.09455<>51.97895<>75.64793<>104.422<>140.1575<>173.1085<>210.7004<>251.0769<>312.8019
402,3,Nicotinamide (Vitamin B3),7.889662<>6.497369<>6.961466<>1.856391<>1.856391<>2.320489<>3.712782<>6.961466<>8.817858<>9.281956<>13.45884<>14.38703<>16.24342<>12.99474<>22.74079<>41.7688<>66.36598<>86.78629<>125.7705<>172.1803<>204.6671<>239.4744<>265.928<>317.907<>335.5427
403,3,Cefoperazone ,6.033271<>4.640978<>4.640978<>3.248684<>3.248684<>3.248684<>3.712782<>7.425564<>10.21015<>7.889662<>12.53064<>19.02801<>22.27669<>30.63045<>43.16109<>74.71974<>102.5656<>122.9859<>170.788<>221.3746<>263.1434<>289.1329<>286.8124<>307.2327<>318.3711
404,3,Fluvastatin Sodium,4.640978<>6.497369<>3.248684<>2.320489<>2.320489<>1.392293<>3.712782<>8.35376<>13.45884<>12.99474<>13.45884<>20.8844<>36.66372<>69.61466<>109.5271<>131.8038<>167.0752<>198.6339<>226.9438<>280.3151<>330.4376<>418.1521<>573.1608<>750.4461<>950.4722
405,3,Prednisone ,4.17688<>3.712782<>0.9281955<>0.4640978<>0.9281955<>1.392293<>2.784587<>6.961466<>8.35376<>7.889662<>9.746053<>12.99474<>22.74079<>33.87914<>30.63045<>45.48158<>75.64793<>107.6707<>145.2626<>185.175<>240.4026<>270.569<>319.7634<>335.0786<>356.8912
406,3,Phenindione,3.712782<>4.640978<>1.392293<>1.856391<>2.320489<>4.17688<>5.105075<>6.033271<>7.425564<>8.35376<>6.033271<>5.105075<>5.105075<>5.105075<>4.640978<>12.53064<>28.30996<>38.52011<>55.69173<>67.29417<>85.85809<>108.1348<>142.9421<>178.2135<>205.5953
407,3,Tasisulam,1.392293<>0.9281955<>0.4640978<>0.9281955<>0.4640978<>0.4640978<>0.4640978<>0.4640978<>0.4640978<>0.4640978<>0.4640978<>1.856391<>2.320489<>2.320489<>3.248684<>6.961466<>10.21015<>13.92293<>27.38177<>35.27143<>39.44831<>47.33797<>77.04023<>98.85282<>109.9912
408,3,E-64,1.392293<>1.856391<>1.392293<>1.856391<>1.856391<>1.856391<>1.392293<>0.9281955<>1.856391<>2.784587<>1.856391<>4.17688<>8.35376<>11.13835<>13.92293<>14.85113<>19.02801<>31.09455<>49.19436<>77.04023<>109.5271<>143.4062<>174.9649<>207.4517<>252.9333
409,3,Zafirlukast ,8.35376<>4.17688<>2.320489<>5.105075<>5.569173<>9.746053<>12.53064<>11.60244<>11.60244<>17.17162<>22.27669<>29.70226<>32.95094<>43.16109<>53.83534<>81.21711<>123.9141<>168.0034<>235.7617<>300.2713<>387.5216<>413.047<>458.5286<>473.3797<>505.8666
410,3,Enalapril Maleate,6.497369<>8.35376<>5.569173<>4.17688<>3.248684<>1.392293<>5.569173<>7.425564<>7.889662<>8.817858<>9.281956<>10.21015<>13.45884<>21.8126<>23.66899<>31.55865<>43.16109<>42.69699<>53.37124<>79.36072<>93.74775<>96.06824<>98.85282<>106.7425<>121.5936
411,3,Nitrofural,5.569173<>6.961466<>6.961466<>3.248684<>1.392293<>1.856391<>3.248684<>5.105075<>7.425564<>9.746053<>7.425564<>11.13835<>9.746053<>7.425564<>12.06654<>12.99474<>14.38703<>20.8844<>38.98421<>45.48158<>53.37124<>69.15057<>82.60941<>95.14005<>96.06824
412,3,Sulphadimethoxine,9.281956<>11.13835<>8.817858<>4.17688<>2.320489<>1.392293<>2.320489<>3.248684<>7.425564<>6.497369<>6.497369<>6.497369<>10.21015<>9.281956<>9.281956<>14.38703<>24.13308<>33.87914<>46.40978<>58.47632<>69.15057<>79.36072<>95.14005<>105.8143<>119.2731
413,3,Tretinoin,12.99474<>11.13835<>12.06654<>6.961466<>6.497369<>11.13835<>12.06654<>18.56391<>21.3485<>27.84587<>23.20489<>38.52011<>49.65846<>62.1891<>84.4658<>131.8038<>168.4675<>226.9438<>281.7073<>328.5812<>341.576<>382.4166<>401.4446<>465.4901<>537.4252
414,3,Aripiprazole,12.06654<>11.13835<>9.746053<>4.640978<>2.320489<>2.320489<>3.248684<>6.033271<>10.21015<>9.281956<>3.712782<>4.17688<>6.033271<>14.85113<>20.4203<>27.38177<>26.45357<>39.44831<>52.90715<>64.04549<>79.36072<>95.14005<>105.8143<>105.8143<>103.4938
415,3,Trichlormethiazide ,3.248684<>5.105075<>5.105075<>5.105075<>2.784587<>6.961466<>6.033271<>8.35376<>5.569173<>6.961466<>7.425564<>7.889662<>9.281956<>12.99474<>26.45357<>41.3047<>65.90189<>88.64268<>107.2066<>131.3397<>149.4395<>178.6776<>203.2748<>224.1592<>239.0103
416,3,Propylthiouracil,11.13835<>11.13835<>6.033271<>4.17688<>4.17688<>3.712782<>5.105075<>3.248684<>4.17688<>6.033271<>8.35376<>9.746053<>7.889662<>12.99474<>31.55865<>52.44305<>81.21711<>101.6374<>140.6216<>180.534<>187.9596<>199.0979<>209.3081<>242.259<>251.541
417,3,Flurbiprofen ,9.281956<>8.35376<>9.746053<>5.105075<>3.712782<>1.856391<>1.392293<>1.392293<>2.320489<>5.569173<>5.569173<>8.35376<>7.889662<>7.889662<>7.889662<>7.425564<>6.497369<>14.38703<>18.09981<>26.91767<>37.59192<>42.69699<>51.97895<>54.76354<>55.22763
418,3,PCI-34051,18.09981<>11.13835<>6.961466<>6.033271<>3.712782<>2.784587<>6.033271<>6.961466<>7.425564<>10.67425<>10.21015<>9.281956<>16.24342<>16.24342<>25.52538<>32.02275<>68.68647<>101.6374<>141.0857<>182.3904<>222.3028<>258.0384<>278.4586<>291.4534<>323.4761
419,3,Carbamazepine ,9.746053<>10.21015<>6.961466<>5.105075<>4.17688<>3.712782<>2.784587<>2.784587<>4.640978<>5.569173<>8.817858<>10.67425<>7.889662<>13.92293<>21.3485<>24.13308<>51.97895<>96.53233<>114.1681<>148.0472<>161.0419<>182.3904<>198.1698<>209.3081<>232.513
420,3,Ketotifen Fumarate ,9.746053<>9.281956<>6.497369<>5.569173<>4.17688<>6.497369<>5.105075<>4.17688<>6.033271<>7.425564<>8.35376<>10.21015<>9.281956<>11.13835<>18.09981<>22.74079<>37.12782<>57.54812<>81.68121<>111.3835<>142.0139<>166.147<>179.6058<>193.5288<>207.9158
421,3,Lamivudine ,9.746053<>10.67425<>6.497369<>5.569173<>4.640978<>3.248684<>5.105075<>6.033271<>4.640978<>5.105075<>5.105075<>4.17688<>8.35376<>12.99474<>12.06654<>19.49211<>35.73553<>53.37124<>69.15057<>102.1015<>135.9807<>165.2188<>200.4902<>235.2976<>254.3256
422,3,Epalrestat,7.889662<>8.35376<>7.889662<>6.497369<>3.248684<>3.712782<>2.784587<>2.784587<>1.392293<>3.712782<>3.248684<>3.712782<>5.105075<>12.53064<>10.21015<>20.8844<>50.12256<>64.04549<>66.83008<>93.28365<>108.5989<>134.1243<>154.0805<>182.3904<>206.0594
423,3,Adefovir Dipivoxil ,5.569173<>5.569173<>4.17688<>3.248684<>1.856391<>0.9281955<>1.856391<>5.105075<>6.033271<>6.033271<>11.60244<>11.60244<>22.74079<>29.23816<>33.87914<>45.94568<>73.79154<>101.1733<>128.5551<>168.9316<>201.8825<>222.7669<>242.259<>268.7126<>289.1329
424,3,Cyproheptadine HCl ,6.497369<>5.105075<>3.248684<>1.856391<>1.856391<>1.392293<>4.17688<>6.033271<>2.784587<>5.105075<>8.817858<>11.13835<>13.45884<>20.8844<>34.34324<>55.22763<>87.71448<>122.5218<>148.5113<>161.9701<>180.9981<>188.8878<>189.816<>206.9876<>239.0103
425,3,Mitotane ,7.425564<>8.35376<>6.497369<>3.712782<>2.784587<>3.248684<>2.784587<>2.320489<>2.784587<>5.105075<>4.640978<>11.13835<>17.17162<>22.27669<>27.38177<>35.27143<>67.29417<>91.89136<>125.3064<>146.1908<>176.8212<>209.7722<>222.3028<>245.5077<>268.7126
426,3,Tolnaftate,4.640978<>3.712782<>4.17688<>1.392293<>1.392293<>3.248684<>8.35376<>7.425564<>10.21015<>7.889662<>6.497369<>6.033271<>6.033271<>16.70752<>17.63572<>35.27143<>64.97369<>90.96317<>145.7267<>204.6671<>225.5515<>233.9053<>237.6181<>244.5795<>238.5462
427,3,Guaifenesin ,14.38703<>12.99474<>6.961466<>4.640978<>5.569173<>2.320489<>2.784587<>3.712782<>3.248684<>4.640978<>6.497369<>12.06654<>15.31523<>16.70752<>37.12782<>58.94042<>76.11204<>85.39399<>113.704<>170.788<>214.8773<>238.5462<>246.4359<>290.0611<>296.0944
428,3,Ozagrel HCl,9.746053<>9.281956<>8.35376<>5.105075<>3.248684<>4.17688<>9.746053<>10.67425<>9.746053<>8.35376<>9.746053<>10.67425<>13.45884<>18.56391<>21.8126<>31.09455<>31.09455<>56.61993<>105.3502<>128.091<>161.0419<>190.7442<>214.8773<>238.0822<>251.541
429,3,Pitavastatin Calcium ,8.817858<>9.746053<>6.961466<>4.17688<>5.105075<>3.712782<>4.640978<>5.105075<>5.105075<>11.60244<>33.87914<>72.86335<>113.2399<>165.2188<>212.0927<>269.6408<>300.2713<>311.4096<>374.5269<>436.2519<>521.6459<>614.4655<>712.8542<>865.0782<>932.3724
430,3,Adiphenine HCl,5.105075<>4.17688<>3.248684<>6.497369<>4.640978<>4.640978<>3.712782<>5.105075<>4.17688<>3.248684<>4.17688<>6.961466<>9.281956<>10.21015<>12.53064<>14.85113<>23.20489<>30.63045<>40.8406<>61.26091<>72.39925<>80.28892<>100.2451<>126.6987<>150.8318
431,3,UNC2250,1.856391<>1.856391<>2.320489<>3.712782<>6.961466<>12.99474<>16.24342<>15.31523<>13.45884<>14.38703<>13.45884<>18.56391<>25.06128<>31.09455<>29.70226<>27.84587<>31.09455<>32.02275<>32.48684<>34.80733<>31.55865<>25.98948<>30.16636<>34.34324<>31.55865
432,3,ZLN005,2.784587<>6.033271<>7.889662<>8.817858<>11.13835<>11.60244<>19.02801<>14.38703<>19.02801<>21.3485<>23.20489<>26.91767<>33.87914<>45.48158<>50.58666<>64.97369<>75.18384<>91.89136<>102.1015<>107.6707<>103.9579<>114.1681<>123.45<>134.5883<>161.506
433,3,AEE788 (NVP-AEE788),5.569173<>6.961466<>6.961466<>6.961466<>6.497369<>7.425564<>6.961466<>11.60244<>17.17162<>18.09981<>25.06128<>33.87914<>49.19436<>77.50433<>103.0297<>116.0244<>115.5603<>124.3782<>120.2013<>128.5551<>129.0192<>114.6321<>123.9141<>119.2731<>122.0577
434,3,Chlorprothixene,5.569173<>5.569173<>2.784587<>2.784587<>0.9281955<>1.392293<>2.784587<>2.784587<>3.248684<>3.248684<>5.569173<>6.961466<>7.889662<>6.497369<>8.35376<>13.92293<>20.8844<>27.84587<>35.73553<>44.08929<>56.15583<>70.54286<>74.71974<>79.36072<>94.21185
435,3,Mycophenolate Mofetil,13.45884<>12.06654<>7.425564<>5.105075<>4.17688<>3.248684<>5.105075<>3.248684<>5.105075<>5.569173<>4.17688<>4.17688<>4.640978<>4.17688<>3.712782<>3.712782<>5.105075<>5.569173<>10.67425<>12.99474<>12.53064<>13.45884<>12.53064<>17.63572<>14.38703
436,3,Rifaximin,9.746053<>6.961466<>6.033271<>1.392293<>1.856391<>1.392293<>1.856391<>2.784587<>5.105075<>6.961466<>5.105075<>6.033271<>6.961466<>9.746053<>10.21015<>12.06654<>19.49211<>33.87914<>34.80733<>53.83534<>74.25565<>98.38873<>122.0577<>153.6164<>192.6006
437,3,Pracinostat (SB939),8.35376<>6.497369<>7.425564<>6.961466<>15.31523<>31.09455<>35.27143<>44.55339<>52.44305<>60.79681<>79.82481<>85.85809<>114.6321<>124.3782<>139.6934<>155.9368<>211.6286<>218.1259<>211.6286<>220.9105<>223.231<>196.3134<>197.2415<>171.2521<>164.2906
438,3,Acipimox,14.38703<>14.38703<>9.281956<>5.569173<>3.712782<>6.497369<>6.497369<>9.281956<>7.425564<>6.033271<>4.640978<>5.105075<>9.746053<>12.99474<>11.13835<>12.06654<>12.06654<>18.56391<>35.73553<>44.55339<>72.39925<>80.28892<>91.89136<>97.46053<>96.99644
439,3,LY2811376,10.67425<>11.60244<>6.033271<>3.248684<>3.712782<>6.497369<>6.033271<>4.640978<>6.497369<>7.425564<>5.569173<>5.105075<>9.281956<>8.35376<>12.53064<>24.13308<>38.52011<>61.725<>93.28365<>153.1523<>195.3852<>209.3081<>221.8387<>251.541<>261.7511
440,3,Pranlukast,8.817858<>8.35376<>7.889662<>6.961466<>5.569173<>5.569173<>7.425564<>9.746053<>6.497369<>7.425564<>6.497369<>6.961466<>6.033271<>8.35376<>12.99474<>32.95094<>46.87387<>78.43253<>99.78102<>127.1628<>158.2573<>177.2854<>203.2748<>228.3361<>242.7231
441,3,DMXAA (Vadimezan),14.85113<>12.99474<>8.817858<>5.569173<>4.17688<>3.712782<>6.497369<>7.425564<>6.497369<>6.961466<>9.746053<>14.85113<>19.49211<>20.8844<>22.74079<>37.59192<>66.83008<>87.25038<>104.422<>129.4833<>160.5778<>190.7442<>212.0927<>210.7004<>221.8387
442,3,Chloroxine,9.281956<>9.281956<>5.569173<>4.640978<>5.569173<>6.033271<>5.105075<>2.784587<>5.105075<>7.425564<>11.13835<>10.67425<>10.67425<>12.99474<>21.8126<>26.91767<>47.33797<>59.40451<>85.85809<>114.6321<>139.6934<>169.8598<>189.3519<>200.9543<>211.1645
443,3,Nebivolol ,3.248684<>3.712782<>3.712782<>2.320489<>1.392293<>2.320489<>3.712782<>5.105075<>5.569173<>9.281956<>9.746053<>9.746053<>12.06654<>16.70752<>18.09981<>26.45357<>43.16109<>68.22237<>88.17857<>102.1015<>114.6321<>117.4167<>135.5166<>138.3011<>139.2293
444,3,Bifonazole,16.24342<>14.85113<>9.281956<>6.961466<>5.105075<>6.033271<>4.17688<>7.425564<>7.889662<>9.746053<>10.67425<>12.53064<>20.4203<>21.3485<>26.91767<>35.73553<>46.40978<>59.86861<>89.57087<>110.9194<>142.0139<>187.0314<>241.3308<>294.238<>358.2835
445,3,Pomalidomide,6.497369<>7.425564<>6.033271<>5.105075<>3.712782<>2.784587<>6.497369<>5.569173<>4.17688<>7.425564<>8.35376<>14.38703<>8.35376<>8.817858<>15.31523<>21.3485<>29.70226<>43.16109<>66.36598<>104.8861<>119.2731<>150.3677<>174.9649<>199.0979<>215.3414
446,3,Valaciclovir HCl,7.425564<>7.889662<>5.569173<>3.712782<>5.105075<>5.569173<>5.569173<>4.17688<>2.784587<>2.784587<>4.640978<>3.248684<>5.105075<>8.817858<>8.817858<>14.38703<>25.98948<>37.12782<>60.33271<>101.1733<>123.9141<>145.7267<>170.788<>191.2083<>201.8825
447,3,Tie2 kinase inhibitor,0<>0.9281955<>1.856391<>2.320489<>1.392293<>2.320489<>1.856391<>1.392293<>1.856391<>1.856391<>3.248684<>3.248684<>4.640978<>3.712782<>9.746053<>12.53064<>18.56391<>23.20489<>25.06128<>34.80733<>43.16109<>53.37124<>58.47632<>68.22237<>77.96842
448,3,Nizatidine,10.21015<>9.746053<>7.889662<>7.889662<>6.497369<>5.569173<>7.425564<>6.961466<>7.425564<>6.497369<>9.746053<>12.06654<>19.49211<>14.38703<>19.9562<>34.34324<>63.58139<>90.96317<>114.1681<>140.1575<>152.2241<>187.9596<>217.6618<>237.154<>266.3921
449,3,Olmesartan Medoxomil,6.961466<>7.889662<>7.889662<>3.712782<>1.856391<>2.784587<>3.712782<>5.569173<>7.425564<>10.67425<>13.45884<>18.56391<>22.74079<>25.52538<>39.44831<>49.65846<>66.83008<>97.46053<>143.4062<>191.6724<>228.3361<>272.4254<>292.8457<>311.8737<>340.1837
450,3,Talc,8.817858<>6.961466<>6.961466<>3.248684<>3.712782<>3.248684<>3.712782<>3.248684<>3.248684<>3.712782<>3.712782<>7.425564<>15.31523<>11.13835<>20.8844<>40.37651<>70.54286<>94.21185<>118.809<>172.1803<>208.3799<>228.8002<>232.9771<>262.6794<>278.9228
451,3,Silodosin,7.889662<>8.35376<>7.425564<>4.640978<>4.640978<>3.712782<>2.784587<>4.640978<>6.961466<>4.17688<>8.817858<>13.92293<>19.9562<>20.4203<>21.8126<>41.3047<>58.47632<>81.68121<>120.6654<>171.7162<>224.1592<>261.287<>310.4814<>344.3605<>360.604
452,3,Tioconazole,8.817858<>10.21015<>6.961466<>2.784587<>4.17688<>3.712782<>3.248684<>6.961466<>7.889662<>9.281956<>12.06654<>15.77932<>19.49211<>18.56391<>24.13308<>33.41504<>52.90715<>71.47105<>107.2066<>172.1803<>206.0594<>226.9438<>248.2923<>288.2047<>325.3326
453,3,Acetylcysteine,7.889662<>6.961466<>7.425564<>1.392293<>2.784587<>4.17688<>2.784587<>3.248684<>5.569173<>9.746053<>17.63572<>33.87914<>23.20489<>33.87914<>51.51485<>72.39925<>96.06824<>124.3782<>176.3571<>223.231<>276.1382<>320.2274<>330.9017<>344.8246<>347.6092
454,3,Alibendol,0.9281955<>0.9281955<>1.856391<>1.392293<>0.9281955<>1.856391<>1.856391<>0.9281955<>1.856391<>0.9281955<>0.9281955<>5.105075<>6.961466<>6.961466<>11.13835<>13.92293<>20.8844<>29.23816<>42.69699<>52.90715<>58.01222<>74.25565<>82.60941<>116.9526<>124.3782
455,3,ID-8,3.248684<>2.320489<>2.320489<>0.9281955<>1.856391<>1.392293<>1.392293<>5.569173<>5.569173<>5.105075<>6.033271<>7.889662<>10.21015<>15.31523<>17.17162<>20.4203<>29.23816<>45.01748<>65.43778<>94.21185<>124.3782<>142.9421<>180.534<>226.4797<>265.928
456,3,Sorafenib,1.392293<>6.497369<>8.35376<>13.92293<>14.85113<>14.85113<>17.17162<>20.8844<>23.66899<>19.9562<>18.09981<>18.09981<>19.02801<>18.09981<>28.77406<>33.87914<>43.62519<>53.83534<>74.25565<>89.10677<>132.732<>168.9316<>221.3746<>264.5357<>306.7686
457,3,Erythromycin,8.35376<>9.746053<>12.53064<>9.281956<>7.425564<>9.746053<>6.961466<>6.033271<>6.033271<>6.033271<>10.67425<>12.99474<>25.06128<>39.44831<>56.15583<>73.79154<>115.5603<>150.8318<>223.231<>265.928<>298.4149<>322.0839<>347.1451<>369.8859<>389.8421
458,3,Menadione,16.24342<>16.70752<>13.45884<>10.67425<>6.497369<>6.961466<>5.569173<>6.497369<>5.105075<>9.281956<>9.746053<>10.21015<>12.99474<>13.45884<>18.09981<>28.30996<>33.87914<>45.94568<>64.97369<>95.14005<>110.4553<>135.9807<>164.2906<>207.4517<>241.3308
459,3,Ketoprofen ,10.21015<>11.60244<>9.746053<>6.961466<>4.640978<>4.17688<>5.569173<>6.961466<>5.569173<>3.712782<>3.712782<>4.17688<>4.640978<>5.569173<>7.889662<>12.06654<>20.8844<>30.16636<>38.05602<>59.86861<>88.64268<>118.3449<>144.3344<>169.8598<>175.8931
460,3,Rimantadine ,8.35376<>6.497369<>4.640978<>1.392293<>3.248684<>2.784587<>3.248684<>4.17688<>2.784587<>5.105075<>4.640978<>6.497369<>9.746053<>15.31523<>21.3485<>24.59718<>27.84587<>41.3047<>52.44305<>76.11204<>89.57087<>96.53233<>116.0244<>143.4062<>154.5446
461,3,Phenylbutazone ,6.033271<>6.033271<>6.497369<>6.033271<>5.105075<>6.497369<>7.425564<>5.105075<>5.569173<>6.961466<>7.425564<>9.746053<>12.99474<>19.02801<>21.8126<>27.84587<>45.01748<>84.00169<>140.1575<>200.0261<>227.872<>249.2205<>273.3536<>287.7406<>311.4096
462,3,Sarafloxacin HCl,9.281956<>11.60244<>9.746053<>6.033271<>5.105075<>5.105075<>2.784587<>1.856391<>3.712782<>6.961466<>8.817858<>19.02801<>25.06128<>21.3485<>19.02801<>38.05602<>73.32745<>94.21185<>124.3782<>190.7442<>229.7284<>239.9386<>255.2538<>264.9998<>269.6408
463,3,Loteprednol etabonate,9.281956<>8.817858<>9.281956<>8.35376<>5.569173<>6.033271<>4.17688<>3.712782<>2.784587<>3.248684<>3.712782<>3.712782<>3.248684<>10.21015<>18.56391<>21.8126<>18.09981<>19.9562<>27.84587<>38.52011<>45.48158<>57.08403<>62.1891<>68.22237<>66.36598
464,3,Fluticasone propionate ,9.746053<>9.281956<>12.06654<>8.817858<>3.712782<>3.712782<>4.17688<>4.640978<>4.17688<>5.105075<>8.817858<>3.248684<>7.889662<>11.13835<>9.746053<>14.85113<>18.09981<>22.74079<>32.02275<>38.05602<>45.01748<>52.90715<>53.37124<>66.36598<>62.1891
465,3,Disulfiram ,8.35376<>6.033271<>5.105075<>3.248684<>4.640978<>5.105075<>6.497369<>8.35376<>10.21015<>9.281956<>7.425564<>11.13835<>9.746053<>16.70752<>19.9562<>27.38177<>51.97895<>65.43778<>75.64793<>91.42726<>110.9194<>122.5218<>142.478<>144.7985<>137.837
466,3,PF-573228,7.889662<>9.281956<>8.817858<>6.497369<>2.784587<>5.105075<>9.281956<>14.38703<>17.17162<>20.8844<>24.59718<>32.02275<>37.59192<>55.22763<>67.29417<>84.4658<>92.81956<>109.9912<>137.837<>163.8265<>175.8931<>187.4955<>198.1698<>216.2696<>231.5848
467,3,Hydrocortisone ,12.53064<>11.60244<>9.281956<>6.497369<>5.105075<>5.105075<>3.712782<>5.569173<>4.17688<>7.425564<>2.320489<>2.320489<>3.248684<>9.746053<>16.70752<>28.30996<>41.7688<>55.69173<>77.96842<>95.60414<>97.46053<>110.4553<>109.9912<>125.3064<>109.063
468,3,Urapidil HCl,7.425564<>6.497369<>3.712782<>1.856391<>2.320489<>1.856391<>0.9281955<>2.784587<>5.105075<>4.17688<>4.17688<>5.569173<>9.281956<>18.56391<>16.70752<>25.52538<>27.38177<>38.05602<>76.11204<>116.4885<>147.119<>170.788<>187.0314<>218.59<>233.9053
469,3,Hydrochlorothiazide,7.425564<>7.425564<>3.248684<>1.856391<>1.392293<>2.320489<>1.392293<>1.392293<>3.248684<>5.569173<>4.640978<>4.17688<>5.105075<>9.746053<>18.09981<>25.06128<>57.08403<>75.64793<>97.46053<>133.6602<>158.7214<>193.0647<>197.2415<>217.6618<>235.7617
470,3,Aspartame,11.13835<>10.21015<>5.569173<>5.569173<>3.712782<>1.856391<>1.856391<>1.856391<>3.712782<>5.105075<>6.961466<>8.817858<>9.746053<>17.63572<>20.8844<>25.52538<>38.52011<>70.54286<>97.92463<>119.2731<>135.5166<>178.2135<>192.6006<>218.59<>232.0489
471,3,Zalcitabine,6.497369<>5.105075<>5.105075<>5.105075<>4.640978<>2.784587<>3.712782<>3.248684<>5.105075<>6.497369<>8.817858<>6.961466<>9.746053<>23.20489<>26.45357<>32.48684<>55.69173<>77.04023<>107.6707<>118.3449<>143.4062<>159.6496<>160.1137<>165.2188<>163.8265
472,3,Doxifluridine,9.281956<>7.425564<>6.497369<>2.320489<>1.856391<>1.856391<>2.320489<>2.784587<>3.248684<>5.105075<>6.961466<>7.889662<>18.09981<>19.9562<>34.34324<>41.3047<>52.44305<>77.04023<>111.3835<>147.5831<>179.1417<>202.8107<>241.3308<>260.3589<>263.1434
473,3,Methylprednisolone,5.105075<>4.640978<>3.712782<>2.784587<>1.392293<>3.712782<>5.105075<>4.640978<>4.640978<>6.497369<>7.889662<>4.17688<>6.961466<>6.961466<>10.21015<>25.98948<>43.16109<>55.69173<>64.50959<>78.89662<>94.21185<>113.2399<>124.8423<>122.9859<>110.4553
474,3,Terazosin HCl ,9.746053<>7.889662<>6.033271<>3.712782<>1.856391<>2.320489<>2.320489<>5.569173<>8.35376<>5.569173<>6.961466<>10.21015<>12.06654<>11.60244<>20.8844<>39.91241<>71.47105<>101.1733<>148.5113<>191.2083<>218.59<>237.6181<>270.1049<>271.4972<>296.5585
475,3,Rifabutin ,9.746053<>8.817858<>7.889662<>3.712782<>2.320489<>2.784587<>3.248684<>5.105075<>5.105075<>9.746053<>10.21015<>14.85113<>18.56391<>26.45357<>45.01748<>54.29944<>77.96842<>104.422<>143.8703<>181.4622<>214.4132<>236.2258<>264.5357<>302.1277<>333.2222
476,3,Argatroban,7.425564<>6.497369<>6.497369<>4.17688<>3.248684<>2.784587<>3.712782<>3.712782<>3.712782<>6.961466<>8.817858<>6.033271<>10.67425<>23.20489<>22.27669<>24.59718<>33.87914<>41.3047<>84.4658<>129.0192<>183.3186<>223.6951<>270.1049<>299.8072<>298.879
477,3,Rifapentine ,7.425564<>7.889662<>4.17688<>2.784587<>2.320489<>1.856391<>2.784587<>3.712782<>3.248684<>5.105075<>6.497369<>10.67425<>14.85113<>16.70752<>23.66899<>29.70226<>55.22763<>70.07877<>94.21185<>115.0962<>162.8983<>187.0314<>228.3361<>272.4254<>292.3816
478,3,Duloxetine HCl,8.35376<>6.033271<>5.105075<>2.784587<>1.392293<>2.784587<>3.248684<>3.248684<>4.17688<>3.712782<>4.640978<>5.569173<>6.497369<>5.569173<>5.105075<>7.425564<>12.53064<>19.49211<>21.8126<>44.08929<>50.58666<>80.28892<>102.1015<>112.7758<>130.4115
479,3,JSH-23,5.105075<>4.17688<>3.712782<>3.248684<>1.856391<>2.320489<>1.856391<>4.640978<>6.961466<>6.497369<>7.425564<>7.889662<>13.45884<>12.06654<>13.45884<>16.70752<>24.13308<>38.98421<>43.16109<>65.90189<>98.38873<>118.809<>132.2679<>160.1137<>195.3852
