,expId,Compound,tempNLSDf
1411,3,Crenolanib (CP-868596),259.8947<>249.2205<>263.6075<>256.182<>251.541<>259.8947<>261.287<>250.1487<>253.3974<>256.6461<>261.7511<>253.8615<>267.7844<>261.7511<>259.8947<>249.2205<>243.1872<>240.8667<>238.0822<>232.9771<>215.3414<>212.5568<>199.562<>194.457<>181.4622
1412,3,Otilonium Bromide,304.9122<>327.1889<>401.9087<>457.1363<>519.3254<>598.6861<>676.1904<>742.5565<>773.1869<>808.9224<>800.5687<>860.4373<>868.791<>809.8506<>827.0222<>800.1046<>723.0643<>729.5617<>707.285<>734.2027<>690.1134<>654.842<>642.3113<>662.7316<>606.5758
1413,3,CCT137690,164.7547<>161.9701<>168.0034<>165.6829<>163.8265<>163.8265<>163.3624<>157.7932<>159.1855<>148.0472<>143.4062<>128.091<>128.091<>116.9526<>109.063<>106.7425<>102.1015<>104.422<>96.99644<>102.5656<>98.38873<>97.46053<>93.74775<>92.81956<>90.03497
1414,3,Medetomidine HCl,259.8947<>293.7739<>333.2222<>396.3395<>434.3955<>483.5899<>555.0609<>633.0294<>688.257<>692.4339<>745.8051<>775.9715<>801.0328<>774.1151<>832.5914<>785.2534<>709.1414<>784.7893<>790.8226<>681.7596<>671.0854<>646.9523<>635.814<>626.0679<>594.9733
1415,3,Empty,236.6899<>291.4534<>349.0015<>393.0908<>450.1748<>518.8613<>557.8455<>622.3551<>667.3726<>706.3568<>730.954<>742.5565<>781.5406<>824.7017<>767.1536<>775.9715<>794.0713<>757.8716<>778.756<>804.7455<>700.7877<>704.0363<>680.8314<>681.7596<>658.5547
1416,3,Empty,243.6513<>281.2433<>325.3326<>374.5269<>450.6389<>504.0102<>588.0119<>668.3008<>740.236<>774.1151<>786.1816<>812.6352<>841.4092<>831.1991<>902.2061<>835.8401<>754.1589<>781.0765<>739.3077<>726.7771<>696.1467<>662.7316<>696.6108<>682.6878<>642.3113
1417,3,HER2-Inhibitor-1,155.9368<>181.9263<>213.0209<>248.7564<>303.0558<>345.7528<>394.019<>450.6389<>516.5408<>540.2098<>607.504<>653.4496<>707.285<>716.567<>742.0923<>752.3025<>727.7053<>680.8314<>700.3235<>712.8542<>691.9698<>723.0643<>610.7527<>693.8262<>655.7701
1418,3,Caspofungin Acetate,266.3921<>303.984<>361.9962<>407.9419<>472.4515<>535.5688<>609.8245<>686.4006<>716.567<>743.9487<>733.7386<>774.5792<>828.4145<>849.763<>759.728<>744.4128<>704.0363<>578.7299<>673.4059<>628.8525<>684.5442<>594.0452<>541.6021<>565.2711<>527.2151
1419,3,3-Methyladenine,256.182<>281.2433<>329.9735<>383.8089<>445.0698<>504.4743<>575.9453<>656.6984<>731.8822<>763.9049<>788.038<>818.2043<>811.2429<>830.735<>870.1833<>834.4478<>813.0993<>745.8051<>687.7929<>711.926<>672.0135<>662.2675<>633.0294<>624.2115<>553.6686
1420,3,2-Thiouracil,190.2801<>217.1978<>221.3746<>243.6513<>264.9998<>303.0558<>324.4043<>328.5812<>361.0681<>383.3448<>403.765<>439.5006<>477.0925<>492.4077<>487.3026<>523.0382<>554.5969<>562.9506<>601.4707<>581.5145<>623.7474<>633.9576<>586.1555<>596.3657<>627.9243
1421,3,CPI-613,131.8038<>150.3677<>177.7495<>215.3414<>260.3589<>294.7021<>332.294<>383.3448<>439.0365<>493.8<>533.7125<>544.3867<>604.2553<>595.4374<>646.0241<>643.2395<>639.9908<>703.1081<>642.3113<>659.947<>669.6931<>665.0521<>643.2395<>691.9698<>640.919
1422,3,Ornidazole,136.4447<>152.2241<>182.8545<>210.7004<>258.0384<>317.4429<>361.9962<>425.1136<>471.0592<>494.2641<>528.1432<>581.5145<>591.2606<>602.3989<>620.0346<>613.5372<>601.0066<>592.6528<>630.2448<>620.0346<>604.7194<>601.0066<>631.6371<>575.4813<>577.8017
1423,3,TAK-285,221.3746<>256.182<>297.0226<>335.5427<>390.3062<>454.3517<>524.8946<>580.5863<>642.3113<>678.975<>717.4952<>727.7053<>761.1204<>774.5792<>768.5459<>759.728<>752.3025<>685.4724<>704.9645<>767.1536<>753.6948<>743.0205<>664.588<>716.567<>672.4777
1424,3,Milnacipran HCl,290.5252<>318.8352<>381.0243<>446.9261<>510.5075<>572.6967<>649.7369<>735.595<>731.4181<>807.066<>789.4303<>810.7788<>768.5459<>717.4952<>717.4952<>696.6108<>615.8577<>634.4216<>580.1222<>594.0452<>583.835<>584.2991<>607.9681<>615.8577<>598.6861
1425,3,VU 0357121,277.5305<>313.7301<>343.8965<>418.6162<>473.3797<>539.7457<>614.9296<>681.7596<>713.3183<>767.6177<>769.01<>832.5914<>791.2867<>820.989<>833.9837<>744.4128<>744.8769<>719.3516<>798.7123<>700.7877<>720.7438<>698.4672<>761.5844<>717.9592<>696.6108
1426,3,Mepivacaine HCl,256.6461<>280.3151<>333.2222<>388.4498<>425.5777<>496.5846<>566.6634<>639.9908<>677.1187<>730.4899<>724.4566<>728.1694<>717.4952<>724.4566<>693.8262<>708.6773<>708.2132<>679.9033<>638.1345<>602.863<>603.7912<>662.7316<>636.7421<>587.0837<>626.9961
1427,3,Dabrafenib (GSK2118436),189.3519<>213.0209<>252.0051<>296.0944<>335.5427<>388.4498<>433.9314<>488.6949<>548.5635<>601.4707<>647.4164<>697.5389<>761.5844<>743.4846<>761.1204<>800.5687<>792.2149<>791.7508<>775.9715<>788.9662<>765.2972<>780.6124<>682.6878<>706.8209<>659.0189
1428,3,Antipyrine,228.3361<>252.4692<>289.597<>336.4709<>385.6653<>449.2466<>494.7282<>546.7072<>613.0732<>671.5495<>691.0416<>734.2027<>735.1309<>738.8436<>792.679<>803.3532<>780.6124<>838.6247<>787.1098<>803.3532<>813.0993<>808.9224<>727.7053<>790.3585<>785.7175
1429,3,Torin 2,271.4972<>264.0716<>273.8177<>244.5795<>234.8335<>219.0542<>209.3081<>191.6724<>178.6776<>160.5778<>141.0857<>135.9807<>118.809<>102.5656<>82.60941<>75.18384<>67.75828<>62.6532<>51.05075<>51.05075<>47.80207<>43.62519<>38.98421<>37.59192<>33.41504
1430,3,Adrenalone HCl,235.7617<>263.6075<>304.4482<>353.6425<>408.406<>462.7055<>539.2816<>631.6371<>695.2184<>723.5284<>749.5179<>787.1098<>797.3199<>792.2149<>806.6019<>790.3585<>848.3707<>787.1098<>811.2429<>825.1658<>776.8997<>743.0205<>748.5897<>712.3901<>731.4181
1431,3,ML133 HCl,252.9333<>271.4972<>333.6863<>392.6267<>443.6775<>510.0435<>587.0837<>655.306<>710.5337<>739.3077<>764.369<>769.4741<>765.7613<>780.1484<>725.8489<>760.6563<>726.7771<>619.5705<>723.9925<>638.1345<>651.1292<>638.1345<>662.2675<>635.814<>602.863
1432,3,Reboxetine mesylate,245.9718<>279.3869<>321.6198<>381.0243<>429.7545<>482.1976<>555.525<>615.3936<>642.7754<>708.2132<>770.8664<>749.5179<>768.5459<>748.1256<>708.2132<>707.7491<>687.3288<>703.1081<>671.5495<>705.8927<>650.6651<>663.6598<>625.6038<>615.3936<>617.7141
1433,3,Semaxanib (SU5416),0<>0<>0<>0<>0<>0<>0<>0<>0<>0<>0<>0<>0<>0<>0<>0<>0<>0<>0<>0<>0<>0<>0<>0<>0
1434,3,Schisandrin B (Sch B),187.0314<>212.0927<>228.3361<>282.1714<>336.935<>376.3833<>446.9261<>501.6897<>575.9453<>597.2938<>623.7474<>691.9698<>716.567<>718.8875<>752.7666<>709.1414<>732.8104<>759.264<>766.6895<>729.0976<>707.285<>707.7491<>682.2237<>636.278<>659.0189
1435,3,MK-801 (Dizocilpine),283.0996<>325.7966<>370.8141<>432.075<>481.7335<>546.2431<>611.6808<>655.306<>712.3901<>754.623<>761.1204<>773.1869<>789.4303<>769.01<>693.8262<>687.3288<>675.7264<>643.7036<>691.5057<>627.9243<>607.0399<>556.9173<>569.4479<>565.7352<>573.1608
1436,3,Pentamidine,296.5585<>326.7248<>392.1626<>458.9927<>522.11<>594.5092<>641.3831<>686.8647<>732.3463<>744.4128<>770.4023<>783.397<>800.5687<>786.6457<>807.5301<>845.122<>867.8629<>834.9119<>792.2149<>773.1869<>754.1589<>716.1028<>690.5775<>657.1624<>677.5828
1437,3,VUF 10166,191.2083<>210.7004<>258.0384<>294.7021<>343.8965<>404.2292<>459.9209<>515.1485<>569.4479<>605.6476<>656.2343<>699.8594<>693.8262<>727.7053<>701.2517<>704.5004<>736.5231<>711.4619<>658.0906<>659.947<>671.5495<>689.6493<>591.7247<>596.3657<>599.1502
1438,3,Allylthiourea,148.5113<>154.5446<>181.9263<>221.8387<>259.8947<>310.9455<>353.6425<>408.8701<>468.7387<>550.884<>570.3762<>622.8192<>694.7543<>703.1081<>717.0311<>748.5897<>792.2149<>742.5565<>797.7841<>728.6335<>696.6108<>695.6826<>653.9138<>649.7369<>647.8805
1439,3,Empty,263.1434<>295.6303<>349.0015<>413.047<>460.385<>531.856<>580.1222<>611.2167<>675.7264<>716.567<>736.5231<>759.264<>747.1974<>711.4619<>730.0258<>753.6948<>796.3918<>715.6387<>745.341<>648.8087<>658.0906<>614.0013<>690.1134<>630.2448<>602.863
1440,3,Empty,312.8019<>361.5322<>428.3622<>488.6949<>553.6686<>638.5985<>688.7211<>745.8051<>794.5354<>825.6299<>806.1378<>832.1273<>803.8173<>823.3094<>830.735<>762.5126<>743.0205<>675.2623<>662.7316<>646.9523<>613.5372<>555.9891<>611.6808<>623.2833<>583.3709
1441,3,GSK256066,161.0419<>169.3957<>200.9543<>240.8667<>274.7459<>314.1942<>370.35<>434.8596<>476.1643<>502.1538<>569.912<>603.7912<>674.334<>676.1904<>687.3288<>733.2745<>744.4128<>721.6721<>843.2656<>782.9329<>818.6685<>788.5021<>773.1869<>755.0871<>720.7438
1442,3,(-)-MK 801 Maleate,283.5638<>326.2607<>386.1293<>427.8981<>507.2589<>573.6248<>642.7754<>685.4724<>727.2412<>757.8716<>783.397<>833.9837<>729.5617<>809.3865<>774.5792<>797.3199<>761.5844<>656.2343<>599.1502<>620.9628<>585.6914<>549.4918<>597.7579<>594.9733<>607.0399
1443,3,PF-05212384 (PKI-587),216.2696<>222.3028<>226.0156<>229.2643<>237.154<>231.5848<>224.1592<>223.231<>202.8107<>192.1365<>168.9316<>148.5113<>141.5498<>127.6269<>114.1681<>113.2399<>109.063<>98.38873<>101.1733<>96.06824<>95.60414<>91.42726<>93.28365<>87.71448<>65.90189
1444,3,VU 0361737,134.1243<>155.9368<>176.8212<>209.3081<>245.0436<>311.8737<>350.3938<>403.301<>464.0978<>509.1153<>562.4865<>521.1818<>683.1519<>684.0801<>696.1467<>754.1589<>763.4409<>838.1606<>739.7719<>796.3918<>683.616<>718.8875<>685.0083<>718.4233<>741.1641
1445,3,A66,138.7652<>148.9754<>172.1803<>202.3466<>241.7949<>278.9228<>330.4376<>371.7423<>417.688<>471.5233<>509.5793<>574.0889<>596.3657<>606.5758<>639.9908<>659.947<>704.5004<>698.9312<>710.9978<>744.4128<>691.9698<>736.5231<>701.7158<>686.8647<>694.7543
1446,3,CCG 50014,118.3449<>132.732<>155.0087<>194.9211<>220.9105<>254.7897<>302.1277<>340.1837<>392.6267<>446.9261<>510.0435<>541.6021<>620.9628<>650.6651<>709.1414<>669.6931<>712.3901<>711.926<>690.1134<>704.9645<>682.2237<>681.2955<>699.3953<>637.2062<>636.7421
1447,3,WYE-125132 (WYE-132),155.9368<>162.8983<>181.4622<>186.1032<>197.2415<>208.3799<>207.4517<>202.3466<>209.3081<>196.3134<>184.7109<>188.8878<>176.8212<>150.3677<>146.6549<>136.9088<>133.1961<>134.1243<>129.9474<>120.6654<>122.9859<>116.0244<>112.3117<>116.0244<>116.0244
1448,3,Go 6983,266.8562<>313.7301<>356.4271<>414.9034<>469.6669<>510.9716<>554.5969<>630.2448<>667.8367<>686.8647<>728.1694<>725.8489<>739.3077<>767.1536<>757.4075<>801.0328<>760.6563<>737.9155<>748.5897<>664.1239<>613.0732<>626.532<>575.9453<>646.0241<>609.8245
1449,3,AS-252424,233.4412<>255.7179<>299.343<>349.4656<>405.6215<>476.6284<>543.9226<>607.504<>672.4777<>724.4566<>762.9767<>772.7228<>763.9049<>788.9662<>775.5074<>801.0328<>767.6177<>753.2307<>765.2972<>711.926<>673.8699<>681.7596<>665.9803<>649.2728<>641.3831
1450,3,Mozavaptan,101.6374<>104.422<>110.9194<>115.5603<>132.2679<>147.5831<>157.7932<>164.2906<>172.1803<>187.0314<>196.3134<>216.7337<>239.9386<>254.7897<>271.0331<>289.1329<>286.3483<>305.8404<>337.8632<>347.1451<>352.2502<>373.5987<>374.0628<>388.9139<>405.1573
1451,3,CAY10505,137.837<>157.7932<>192.1365<>235.2976<>271.4972<>327.1889<>378.2397<>434.3955<>475.2361<>538.8175<>550.884<>587.0837<>651.1292<>666.4444<>673.4059<>769.9382<>777.8279<>790.8226<>767.6177<>767.6177<>796.3918<>779.2202<>784.7893<>807.9942<>784.7893
1452,3,Pifithrin-alpha (PFTalpha),161.9701<>175.8931<>210.7004<>243.1872<>290.9893<>328.1171<>373.5987<>416.7598<>462.2414<>503.082<>532.3201<>575.0172<>599.6143<>620.9628<>659.947<>662.7316<>700.7877<>723.9925<>743.4846<>711.926<>757.4075<>730.954<>718.4233<>796.3918<>710.9978
1453,3,TG101209,283.0996<>267.7844<>261.287<>263.6075<>254.3256<>242.7231<>213.485<>193.0647<>176.3571<>157.3291<>146.6549<>135.9807<>113.704<>103.9579<>102.1015<>103.9579<>98.85282<>103.0297<>103.4938<>94.67594<>98.38873<>103.0297<>101.6374<>112.7758<>108.5989
1454,3,Pazopanib,207.4517<>227.872<>255.7179<>280.3151<>297.0226<>335.0786<>352.7143<>366.1731<>394.019<>403.301<>411.6547<>420.4726<>420.4726<>433.9314<>424.6494<>432.5391<>445.5338<>444.6057<>454.8158<>471.0592<>492.8718<>481.2694<>514.6844<>508.6512<>523.9664
1455,3,GSK1838705A,123.9141<>129.4833<>152.2241<>172.6444<>210.2363<>232.9771<>263.6075<>277.9946<>321.1557<>354.5707<>394.019<>410.7265<>445.5338<>472.9156<>492.8718<>505.8666<>555.9891<>558.3096<>567.5916<>610.7527<>591.2606<>610.7527<>597.7579<>588.0119<>575.0172
1456,3,Lamotrigine,263.1434<>286.3483<>343.4323<>393.5549<>457.6004<>518.8613<>582.4427<>620.9628<>715.6387<>738.8436<>749.0538<>797.7841<>769.01<>760.6563<>815.4198<>664.588<>700.3235<>741.6282<>686.4006<>669.6931<>638.5985<>708.6773<>691.5057<>669.6931<>613.0732
1457,3,ZM 336372,266.8562<>291.4534<>329.9735<>396.8036<>449.7107<>516.0767<>583.3709<>638.5985<>705.4286<>750.9102<>739.3077<>738.3796<>798.2482<>753.2307<>665.5162<>774.5792<>688.257<>690.1134<>692.8979<>691.0416<>673.4059<>622.3551<>589.4042<>614.0013<>576.4094
1458,3,Pravastatin sodium,208.3799<>245.0436<>282.6355<>343.4323<>389.8421<>442.7493<>496.5846<>577.8017<>641.3831<>668.7649<>708.2132<>734.6667<>755.5511<>817.2762<>735.595<>801.4968<>782.9329<>710.0696<>673.4059<>632.1011<>674.334<>679.4391<>625.1397<>607.9681<>583.835
1459,3,AZ 3146,261.7511<>277.0664<>326.7248<>361.0681<>400.5164<>434.8596<>487.7668<>479.413<>504.0102<>512.364<>516.5408<>491.4795<>486.8386<>450.6389<>430.2186<>442.7493<>423.7213<>398.1959<>391.6985<>388.4498<>372.6705<>351.7861<>335.0786<>307.2327<>314.1942
1460,3,Solifenacin succinate,170.3239<>192.1365<>230.6566<>270.569<>298.879<>343.4323<>415.3675<>464.0978<>534.1765<>572.6967<>596.3657<>622.3551<>697.0748<>715.6387<>777.3638<>741.1641<>810.3147<>772.7228<>779.6843<>722.1361<>745.8051<>685.0083<>642.3113<>659.947<>672.0135
1461,3,CHIR-98014,177.7495<>212.5568<>232.513<>265.4639<>292.8457<>318.8352<>352.2502<>382.8806<>437.1801<>458.0645<>464.0978<>541.138<>556.9173<>551.3481<>574.0889<>611.2167<>622.8192<>662.7316<>665.9803<>659.947<>683.616<>691.9698<>679.9033<>743.9487<>730.954
1462,3,Epinephrine HCl,233.9053<>257.5742<>306.7686<>358.2835<>408.8701<>475.7002<>549.0276<>601.0066<>683.616<>714.2465<>756.9435<>753.6948<>821.9172<>859.9731<>842.8016<>787.5739<>792.2149<>723.5284<>781.0765<>796.8559<>725.8489<>711.4619<>714.7106<>704.0363<>687.7929
1463,3,Empty,218.59<>248.2923<>298.879<>359.6758<>400.5164<>472.4515<>531.856<>577.3376<>619.5705<>689.6493<>719.3516<>747.1974<>756.4794<>721.6721<>696.6108<>775.0433<>784.3253<>747.1974<>684.5442<>746.7333<>688.257<>699.8594<>634.4216<>666.4444<>682.2237
1464,3,Empty,270.569<>315.5865<>376.3833<>433.9314<>501.6897<>562.0224<>646.4882<>702.644<>746.7333<>744.4128<>843.2656<>803.3532<>845.122<>872.0397<>823.7736<>823.7736<>721.6721<>648.3446<>621.891<>625.1397<>661.8034<>683.616<>596.8297<>678.5109<>710.0696
1465,3,Varlitinib,168.9316<>185.175<>221.8387<>254.7897<>300.2713<>348.5374<>395.4113<>449.7107<>487.3026<>544.3867<>600.0784<>643.2395<>677.1187<>677.5828<>743.9487<>707.7491<>702.644<>775.0433<>732.8104<>764.8331<>722.1361<>768.0818<>679.4391<>651.1292<>608.4322
1466,3,Dexmedetomidine,243.1872<>280.3151<>316.9788<>374.991<>420.9367<>478.9489<>533.2484<>584.7632<>625.1397<>670.6213<>719.8156<>708.6773<>733.2745<>763.4409<>803.8173<>768.0818<>737.9155<>682.2237<>604.2553<>614.0013<>604.7194<>567.5916<>645.0959<>596.3657<>575.4813
1467,3,Dinaciclib (SCH727965),175.429<>180.9981<>175.8931<>166.6111<>164.7547<>175.429<>176.3571<>180.9981<>180.0699<>180.9981<>180.9981<>173.1085<>174.5008<>172.6444<>163.3624<>161.0419<>164.7547<>159.6496<>153.6164<>158.2573<>145.2626<>146.6549<>142.478<>138.7652<>137.3729
1468,3,Moguisteine,128.5551<>148.5113<>183.7827<>221.8387<>245.5077<>310.0173<>361.5322<>398.66<>453.4235<>493.8<>556.9173<>565.2711<>604.2553<>659.4829<>686.4006<>685.0083<>764.369<>698.0031<>759.728<>714.2465<>670.1572<>659.4829<>675.7264<>583.3709<>643.7036
1469,3,PF-5274857,166.6111<>186.5673<>213.485<>256.6461<>304.4482<>353.6425<>431.1468<>482.6617<>554.1328<>612.145<>648.3446<>671.0854<>717.9592<>754.623<>727.7053<>747.6615<>773.1869<>715.1747<>687.7929<>686.4006<>667.3726<>679.9033<>616.3218<>614.0013<>614.0013
1470,3,Trimethoprim,115.5603<>129.0192<>169.3957<>195.8493<>232.0489<>269.1767<>302.5917<>343.8965<>400.5164<>440.4288<>481.2694<>541.138<>590.7964<>629.3166<>684.0801<>678.975<>685.9365<>692.8979<>681.7596<>708.6773<>716.1028<>665.0521<>704.9645<>676.6545<>658.5547
1471,3,A-803467,163.8265<>180.534<>216.7337<>243.6513<>279.3869<>341.576<>395.4113<>437.6442<>514.2203<>547.1713<>579.6581<>662.7316<>673.8699<>703.1081<>685.0083<>737.4514<>714.2465<>692.4339<>672.9418<>686.4006<>704.9645<>655.7701<>640.919<>640.4549<>566.1993
1472,3,Darifenacin HBr,264.9998<>305.8404<>350.8579<>414.4393<>478.9489<>545.3149<>616.7859<>694.2903<>733.7386<>725.8489<>766.6895<>762.5126<>783.397<>796.3918<>792.679<>792.679<>738.3796<>604.2553<>635.814<>659.947<>595.9016<>602.863<>563.4147<>561.0942<>494.2641
1473,3,WP1066,147.119<>156.401<>177.7495<>226.9438<>255.2538<>303.984<>346.2169<>377.7756<>450.6389<>484.9822<>540.6739<>540.6739<>610.2886<>662.7316<>685.4724<>664.588<>640.4549<>627.4602<>680.3673<>622.8192<>695.6826<>650.201<>689.1852<>641.3831<>609.8245
1474,3,Ethynodiol diacetate,175.429<>196.3134<>246.9<>285.8842<>323.0121<>369.4218<>430.6827<>500.2974<>541.6021<>583.3709<>651.1292<>688.7211<>699.8594<>656.6984<>694.7543<>698.9312<>733.7386<>741.6282<>666.4444<>686.8647<>659.0189<>630.2448<>618.1782<>633.0294<>594.0452
1475,3,GDC-0068,200.9543<>228.3361<>269.6408<>297.9508<>344.8246<>375.4551<>428.3622<>491.0154<>519.7895<>549.4918<>595.4374<>615.8577<>688.257<>698.4672<>690.1134<>685.0083<>683.1519<>696.6108<>697.5389<>693.8262<>695.2184<>677.5828<>670.6213<>645.0959<>682.6878
1476,3,Atomoxetine HCl,176.3571<>193.9929<>241.7949<>287.7406<>332.294<>386.1293<>443.2134<>487.3026<>550.42<>599.6143<>630.7089<>671.0854<>723.9925<>730.0258<>763.4409<>757.8716<>753.2307<>811.707<>800.5687<>765.2972<>730.0258<>745.341<>758.7999<>703.5722<>760.6563
1477,3,CI994 (Tacedinaline),284.0278<>307.2327<>350.3938<>410.7265<>476.1643<>537.8893<>594.5092<>634.8857<>682.6878<>729.5617<>748.5897<>844.1938<>912.4162<>878.073<>975.9976<>955.5773<>964.3951<>934.6929<>863.686<>877.1448<>838.6247<>816.8121<>819.1326<>792.679<>785.2534
1478,3,Azatadine dimaleate,231.5848<>255.7179<>303.984<>351.7861<>404.6933<>470.5951<>533.7125<>597.7579<>649.2728<>698.9312<>732.3463<>725.3848<>770.4023<>791.7508<>800.5687<>811.707<>830.2709<>810.7788<>759.264<>793.6072<>734.6667<>767.1536<>724.9207<>681.7596<>691.9698
1479,3,Torin 1,232.513<>251.541<>267.3203<>271.4972<>264.9998<>251.541<>228.8002<>198.6339<>193.0647<>167.5393<>153.1523<>145.7267<>135.9807<>123.45<>120.2013<>122.5218<>115.5603<>115.5603<>115.5603<>113.704<>108.1348<>105.3502<>104.422<>102.5656<>102.1015
1480,3,Triflusal,227.872<>260.8229<>291.9175<>341.1118<>389.8421<>460.385<>514.6844<>575.0172<>643.7036<>699.3953<>750.9102<>772.2587<>785.7175<>779.6843<>779.6843<>708.2132<>672.4777<>672.4777<>697.5389<>691.0416<>613.5372<>588.0119<>605.1835<>607.9681<>571.7684
1481,3,Cathepsin Inhibitor 1,194.9211<>226.9438<>277.9946<>315.1224<>370.35<>429.2904<>498.9051<>538.8175<>611.6808<>637.6703<>701.7158<>717.4952<>757.4075<>799.1763<>822.3812<>828.4145<>819.1326<>833.5196<>794.9995<>796.8559<>771.3305<>726.7771<>643.7036<>641.8472<>649.2728
1482,3,Betulinic acid,227.4079<>272.4254<>311.4096<>361.5322<>416.2957<>479.413<>557.8455<>618.1782<>670.1572<>723.0643<>746.7333<>805.2097<>780.1484<>835.376<>793.6072<>809.3865<>827.9504<>811.2429<>801.9609<>665.5162<>699.8594<>680.3673<>657.6265<>645.0959<>626.532
1483,3,StemRegenin 1 (SR1),280.7791<>305.8404<>347.1451<>401.9087<>449.2466<>526.2869<>588.476<>638.1345<>692.8979<>742.0923<>792.2149<>797.3199<>813.5634<>837.2324<>788.5021<>737.9155<>745.8051<>730.0258<>764.8331<>687.7929<>671.0854<>731.4181<>660.8752<>614.0013<>652.5215
1484,3,Mirabegron,257.5742<>284.4919<>348.5374<>422.7931<>489.6231<>543.4585<>601.4707<>692.8979<>755.0871<>764.369<>818.6685<>829.3427<>806.6019<>869.7192<>791.7508<>793.6072<>768.0818<>693.3621<>724.4566<>634.4216<>635.814<>692.8979<>628.3884<>632.1011<>611.6808
1485,3,U-104,174.9649<>211.6286<>243.1872<>293.7739<>336.4709<>397.2677<>450.6389<>516.5408<>566.6634<>599.1502<>630.7089<>675.2623<>703.5722<>702.1799<>739.7719<>735.595<>731.4181<>697.0748<>678.975<>700.7877<>643.7036<>601.0066<>700.3235<>659.947<>657.6265
1486,3,Avanafil,248.7564<>284.0278<>328.5812<>392.6267<>426.0417<>475.7002<>529.9996<>577.3376<>626.0679<>643.7036<>680.3673<>667.3726<>682.6878<>769.9382<>799.1763<>761.1204<>811.707<>762.0485<>754.623<>752.7666<>687.7929<>691.0416<>650.201<>680.8314<>695.2184
1487,3,Empty,219.9823<>254.7897<>300.7354<>363.3885<>408.8701<>466.4182<>542.0662<>579.6581<>635.814<>680.8314<>703.5722<>713.7823<>746.2692<>799.6404<>710.0696<>710.9978<>704.5004<>751.8384<>760.6563<>649.7369<>667.3726<>707.7491<>613.5372<>601.0066<>682.6878
1488,3,Empty,268.7126<>298.4149<>351.322<>402.3728<>462.7055<>529.9996<>601.4707<>665.9803<>717.4952<>731.8822<>734.2027<>761.1204<>788.5021<>813.5634<>807.9942<>805.6737<>755.5511<>708.2132<>645.56<>774.1151<>651.5933<>687.7929<>611.6808<>627.4602<>676.1904
1489,3,AZD5438,183.7827<>200.0261<>197.2415<>197.7056<>194.457<>191.6724<>186.5673<>182.3904<>190.7442<>186.1032<>187.4955<>182.8545<>182.3904<>169.3957<>174.9649<>167.5393<>163.3624<>161.506<>156.401<>149.4395<>144.7985<>139.2293<>131.3397<>132.732<>127.6269
1490,3,IKK-16 (IKK Inhibitor VII),270.569<>291.4534<>346.681<>387.9857<>439.5006<>483.5899<>504.9384<>531.392<>571.7684<>623.2833<>665.0521<>672.4777<>743.0205<>768.5459<>792.2149<>851.1553<>813.5634<>811.707<>913.8085<>978.7822<>966.7156<>912.8803<>937.0134<>957.4337<>869.2551
1491,3,PNU-120596,191.6724<>227.872<>265.928<>305.8404<>354.5707<>414.4393<>479.413<>535.5688<>607.504<>698.9312<>733.2745<>767.6177<>829.8068<>881.7858<>870.6474<>864.15<>804.7455<>841.8734<>846.0502<>841.8734<>731.8822<>674.334<>672.4777<>630.7089<>633.0294
1492,3,NU7026,166.6111<>187.4955<>226.0156<>262.6794<>308.1609<>360.604<>413.5111<>477.0925<>531.856<>562.0224<>605.1835<>631.173<>704.5004<>742.0923<>760.1921<>803.8173<>813.0993<>785.7175<>781.0765<>804.2814<>785.2534<>722.1361<>672.0135<>684.0801<>658.0906
1493,3,TAK-875,160.5778<>193.9929<>232.9771<>279.851<>333.2222<>383.8089<>444.6057<>506.7948<>575.4813<>623.2833<>670.6213<>709.6055<>780.6124<>808.9224<>787.1098<>829.8068<>765.2972<>749.5179<>667.3726<>760.1921<>684.5442<>692.8979<>612.145<>643.7036<>671.5495
1494,3,S-Ruxolitinib (INCB018424),183.7827<>214.8773<>258.0384<>305.3763<>347.1451<>406.0855<>463.6337<>529.5356<>576.8735<>649.2728<>701.7158<>723.9925<>747.1974<>782.9329<>809.8506<>741.1641<>732.3463<>706.3568<>762.0485<>799.6404<>770.8664<>708.6773<>700.3235<>748.1256<>704.0363
1495,3,ICG-001,180.0699<>204.203<>232.9771<>266.8562<>315.1224<>361.5322<>418.1521<>473.8438<>499.3692<>554.5969<>581.5145<>612.145<>637.2062<>649.2728<>659.947<>647.4164<>659.4829<>679.4391<>717.9592<>716.567<>693.8262<>738.3796<>626.0679<>724.9207<>704.9645
1496,3,WZ811,219.5182<>254.3256<>301.6635<>342.0401<>394.9472<>459.4568<>520.7177<>588.9401<>647.8805<>716.1028<>730.954<>766.6895<>758.7999<>796.3918<>802.8892<>800.1046<>781.5406<>691.9698<>669.6931<>682.6878<>620.4987<>588.9401<>580.1222<>589.4042<>567.1275
1497,3,PF-00562271,120.6654<>133.1961<>137.837<>148.5113<>148.0472<>169.8598<>187.4955<>189.3519<>203.2748<>199.562<>207.4517<>200.9543<>204.203<>216.7337<>239.0103<>231.1207<>235.7617<>248.2923<>249.6846<>238.5462<>247.8282<>229.2643<>252.0051<>239.9386<>249.2205
