Compound,phenotypic_Marker,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118,phenotypic_Marker,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118,Lethal Fraction,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118,LF_max
Reserpine,SG+,2.8,4.2,4.6,4.6,3.7,3.7,4.2,4.6,7.4,8.4,7.4,8.4,9.7,9.3,10.2,8.4,8.8,11.1,11.1,10.2,10.7,13.9,9.7,9.3,8.4,10.7,11.6,11.1,11.1,12.1,11.1,13.9,10.7,16.7,17.2,19.5,26.0,29.7,33.4,39.0,46.9,55.2,59.4,62.2,65.9,68.7,76.6,84.0,97.5,95.6,107.7,113.7,126.2,146.7,141.1,161.5,167.5,181.5,182.4,195.4,mKate2+,188.4,193.1,201.0,207.9,217.2,226.9,240.4,257.6,274.7,285.0,306.3,331.8,344.8,370.4,383.8,408.4,429.8,459.5,479.9,514.2,544.9,586.6,600.5,644.6,699.9,722.6,764.4,799.6,854.4,907.8,944.9,1018.7,1051.6,1093.9,1144.5,1202.9,1272.6,1311.1,1347.3,1400.6,1462.4,1475.4,1549.6,1557.5,1591.9,1648.0,1707.9,1766.4,1793.7,1832.3,1866.6,1894.4,1904.7,1933.4,1925.1,1966.8,1985.9,2007.7,2026.7,2035.5,0,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.02,0.01,0.02,0.02,0.02,0.02,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.06,0.06,0.07,0.07,0.08,0.08,0.08,0.08,0.09,0.088
Resminostat,SG+,5.6,6.5,6.0,5.1,4.6,6.0,5.1,4.6,4.2,6.5,8.8,11.6,20.0,26.5,28.3,35.7,41.3,46.4,48.3,50.6,48.3,49.7,47.8,49.2,46.9,42.7,44.6,42.7,45.0,44.1,44.6,43.6,44.6,42.2,40.4,36.7,37.1,35.3,36.7,35.7,34.3,32.5,32.0,30.6,33.0,30.6,31.1,31.6,29.2,27.8,26.9,27.4,25.5,26.9,27.4,26.5,25.1,22.3,21.3,22.7,mKate2+,120.7,123.9,117.4,125.3,133.7,129.5,134.6,133.7,132.7,134.6,134.1,129.9,127.2,121.6,117.4,117.0,103.0,99.8,91.4,91.9,84.9,82.1,83.1,85.4,83.5,83.1,84.5,79.8,82.1,77.5,77.5,76.1,78.9,78.9,76.1,75.6,74.3,78.4,77.0,74.7,72.4,75.6,75.2,73.8,76.1,74.7,73.3,75.2,74.3,75.2,74.7,75.6,73.3,72.4,72.4,74.7,75.6,73.8,73.8,76.1,0,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.08,0.14,0.18,0.19,0.23,0.29,0.32,0.35,0.36,0.37,0.38,0.38,0.37,0.38,0.38,0.37,0.39,0.38,0.39,0.39,0.40,0.39,0.39,0.40,0.40,0.41,0.39,0.40,0.40,0.41,0.40,0.40,0.41,0.40,0.40,0.41,0.40,0.41,0.40,0.40,0.40,0.41,0.41,0.41,0.40,0.40,0.41,0.41,0.40,0.411
Resveratrol,SG+,2.3,2.8,2.8,2.3,2.3,1.4,0.9,0.9,1.9,1.9,1.9,2.8,3.2,3.7,3.7,3.7,4.2,4.6,5.1,5.6,6.5,7.0,5.6,6.5,7.0,7.4,7.4,6.5,7.0,7.4,9.7,10.7,12.5,12.1,14.4,13.9,12.1,13.5,19.5,19.0,20.4,22.3,28.3,29.7,28.8,33.0,30.6,40.4,47.8,47.8,53.8,63.6,75.6,91.4,97.9,97.5,109.5,120.2,139.7,149.4,mKate2+,151.8,154.1,157.3,162.0,170.3,172.6,181.9,197.7,208.8,213.0,232.0,246.9,256.6,276.6,284.0,306.8,317.4,335.5,362.0,386.1,419.1,440.4,464.1,498.4,531.9,555.5,588.5,619.1,653.0,703.1,748.6,791.8,833.5,884.6,919.8,961.6,1008.5,1058.1,1112.4,1157.5,1207.1,1283.7,1331.5,1410.4,1455.4,1508.8,1558.4,1605.8,1626.2,1704.2,1754.3,1828.1,1845.7,1864.3,1916.7,1979.4,2014.2,2008.2,2012.3,2048.1,0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.04,0.05,0.05,0.05,0.05,0.06,0.06,0.07,0.068
Retapamulin,SG+,3.2,4.2,4.2,2.8,2.3,2.8,3.7,5.6,6.5,7.4,5.1,5.6,4.2,4.6,4.2,3.7,3.7,3.7,3.7,3.7,5.6,4.2,7.0,9.3,8.8,9.7,8.8,8.4,7.4,6.5,6.5,5.6,8.4,9.3,9.7,10.2,8.8,9.7,10.2,10.7,12.5,17.2,20.9,21.3,21.3,23.2,22.7,23.2,24.6,26.0,29.2,32.5,31.6,31.1,37.6,47.8,55.7,59.9,60.3,67.8,mKate2+,103.5,103.0,113.7,122.5,122.5,127.2,131.8,140.6,153.6,166.6,167.5,181.9,188.4,197.2,201.4,212.1,225.1,239.9,252.5,265.9,290.1,308.6,324.4,344.4,364.3,383.3,414.9,449.2,469.7,496.6,522.6,548.1,566.7,588.5,626.1,653.0,701.7,731.0,773.2,818.2,835.8,880.4,904.1,918.9,970.9,996.0,1033.1,1081.3,1123.1,1136.6,1171.8,1228.0,1271.6,1332.4,1341.7,1375.1,1403.9,1439.2,1467.0,1519.0,0,0.03,0.04,0.04,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.03,0.04,0.04,0.04,0.04,0.043
RG108,SG+,4.2,4.6,4.6,4.6,4.6,5.1,5.6,6.5,7.9,7.0,7.4,7.4,9.3,9.3,9.7,8.4,7.4,9.7,11.1,11.6,11.1,12.5,13.0,13.5,13.0,12.1,12.5,13.9,13.0,15.8,18.1,20.0,20.0,25.1,29.7,33.9,36.2,39.9,48.7,59.4,64.5,72.9,70.5,84.0,89.6,98.4,111.8,127.2,123.0,121.6,138.8,151.3,156.4,178.7,181.5,197.2,212.1,236.2,252.0,260.4,mKate2+,199.1,205.1,207.5,214.9,222.8,236.2,246.9,266.9,283.1,296.6,322.5,336.0,353.2,367.6,390.8,410.7,434.4,473.4,504.5,545.8,566.2,597.8,640.0,674.8,725.4,756.9,824.2,886.4,944.4,979.2,1051.2,1107.8,1157.9,1209.4,1264.2,1311.1,1377.9,1455.4,1513.0,1580.7,1644.8,1681.0,1731.5,1794.7,1839.2,1890.7,1938.1,1981.2,1989.1,2061.1,2080.6,2074.5,2137.6,2137.6,2165.5,2200.3,2200.8,2194.3,2236.5,2197.0,0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.07,0.07,0.08,0.08,0.08,0.09,0.10,0.10,0.11,0.106
RGFP966,SG+,8.8,8.8,9.3,9.3,7.0,8.8,8.4,8.8,10.2,9.7,9.7,10.7,12.1,13.9,13.5,13.5,13.5,13.5,14.4,15.8,15.3,16.7,17.2,16.7,14.4,19.5,15.3,17.2,15.8,12.1,16.2,16.2,18.1,18.6,20.9,24.1,26.0,27.4,33.0,34.8,39.0,45.0,49.2,57.5,52.4,52.9,49.7,49.2,52.9,57.1,61.7,67.8,76.6,82.6,79.8,84.9,88.6,95.1,94.2,99.8,mKate2+,168.0,170.8,171.7,182.9,199.1,203.3,214.4,228.3,239.0,245.0,257.6,265.9,289.6,305.4,317.0,338.8,362.5,389.4,410.7,432.5,455.3,487.3,508.2,524.0,553.7,576.9,615.9,645.6,668.3,704.5,724.5,763.4,822.4,873.4,896.6,919.8,944.4,981.1,1009.4,1041.0,1094.8,1110.6,1146.8,1199.7,1223.8,1267.5,1324.1,1377.9,1429.0,1468.9,1491.6,1527.3,1559.4,1596.5,1664.3,1705.6,1754.8,1816.9,1875.4,1941.3,0,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.051
Rheochrysidin,SG+,2.3,2.3,4.2,4.2,5.1,7.4,9.7,11.1,14.4,16.7,23.2,28.3,36.2,41.3,49.7,52.9,61.3,65.9,79.8,92.8,102.6,116.0,132.3,140.6,155.9,167.1,177.7,181.5,188.4,200.0,215.8,213.0,215.3,225.6,228.3,241.3,242.3,236.2,239.0,242.3,252.5,248.8,249.7,247.8,254.3,249.2,258.0,260.8,268.2,262.2,263.1,262.2,254.8,252.9,259.0,257.1,247.4,259.9,268.2,264.5,mKate2+,220.4,222.8,232.0,226.9,237.6,242.7,246.0,251.1,247.8,260.4,269.2,272.9,266.9,278.9,274.3,283.6,280.3,275.2,279.4,284.5,268.2,266.4,261.3,240.9,249.7,232.0,239.0,242.7,233.0,225.1,214.9,213.0,206.1,200.5,202.3,198.2,198.6,194.9,199.6,198.6,202.3,200.0,209.3,194.9,218.6,217.2,228.8,232.5,248.8,254.3,249.2,261.3,278.0,272.4,277.5,283.6,287.3,284.5,290.1,287.3,0,0.01,0.01,0.02,0.02,0.02,0.03,0.04,0.04,0.05,0.06,0.08,0.09,0.12,0.13,0.15,0.16,0.18,0.19,0.22,0.25,0.28,0.30,0.34,0.37,0.38,0.42,0.43,0.43,0.45,0.47,0.50,0.50,0.51,0.53,0.53,0.55,0.55,0.55,0.55,0.55,0.56,0.56,0.55,0.56,0.54,0.54,0.53,0.53,0.52,0.51,0.52,0.51,0.49,0.50,0.49,0.49,0.48,0.49,0.48,0.48,0.564
RI-1,SG+,5.6,7.9,7.9,8.8,9.3,10.7,12.1,12.5,14.4,13.9,15.8,14.4,12.1,15.3,14.9,16.7,13.9,19.0,20.0,17.6,18.1,18.1,19.0,19.5,20.0,19.0,18.6,15.3,15.8,19.0,20.4,21.3,24.6,30.6,29.7,30.2,30.2,31.6,34.8,41.8,42.2,43.6,49.7,54.3,62.2,74.7,80.3,93.7,93.7,95.6,105.4,112.3,121.6,130.4,142.5,147.1,155.9,161.5,157.8,167.5,mKate2+,175.9,177.3,182.4,185.2,196.8,206.5,209.3,214.4,227.4,243.2,261.3,282.6,294.7,316.5,325.3,340.2,363.4,377.3,407.5,442.3,475.7,511.0,538.8,570.8,603.8,627.5,667.8,709.6,752.3,804.7,868.3,929.1,972.3,1032.2,1062.3,1135.2,1178.3,1220.6,1312.9,1364.0,1410.4,1480.0,1542.2,1612.7,1645.7,1700.9,1747.3,1785.8,1851.3,1902.8,1960.3,1953.4,2011.4,2030.0,2068.9,2095.9,2120.9,2161.3,2165.5,2219.3,0,0.03,0.04,0.04,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.070
Ribavirin ,SG+,2.3,2.8,3.7,4.6,6.0,5.6,6.0,7.9,9.3,9.7,11.1,11.6,10.2,12.5,11.6,13.0,14.9,12.5,11.1,12.1,10.2,13.0,13.5,13.5,13.9,12.5,12.1,12.1,12.1,12.5,13.0,13.9,16.7,19.0,21.3,23.2,24.1,27.4,33.0,40.8,43.2,51.1,50.6,54.8,60.3,60.8,62.2,65.4,79.4,84.5,85.4,95.1,99.3,109.1,121.6,139.7,144.8,138.8,140.2,150.8,mKate2+,128.1,132.7,141.1,145.7,156.9,161.0,175.0,188.0,200.0,214.4,224.6,243.2,260.8,272.9,288.7,303.5,323.5,346.7,383.8,407.9,428.4,462.7,496.6,522.6,569.9,601.0,636.7,695.7,719.8,760.2,801.5,838.6,871.6,935.2,989.5,1048.4,1087.4,1131.5,1191.8,1207.6,1275.8,1284.2,1362.1,1383.5,1430.3,1493.9,1559.8,1632.2,1688.4,1720.4,1768.7,1811.4,1863.8,1869.4,1913.0,1976.6,2010.9,2072.7,2124.6,2146.5,0,0.02,0.02,0.03,0.03,0.04,0.04,0.03,0.04,0.04,0.04,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.06,0.06,0.07,0.07,0.07,0.06,0.07,0.067
Ribitol,SG+,2.8,3.7,3.7,3.2,2.8,3.7,3.7,4.2,4.2,7.0,7.0,8.4,8.4,9.3,10.2,10.7,8.4,7.4,8.8,10.2,11.6,13.0,13.0,16.2,14.9,14.4,14.4,13.0,14.9,13.5,13.0,14.9,15.3,21.8,23.2,25.1,24.6,26.9,30.2,31.1,36.7,42.7,47.8,53.8,52.9,53.4,56.6,58.5,61.7,72.9,73.8,68.7,72.9,71.0,69.2,76.6,82.1,89.1,95.1,96.5,mKate2+,120.2,123.0,130.4,135.1,151.3,150.8,168.9,186.6,195.4,204.2,218.1,235.3,249.7,267.3,291.0,298.0,316.5,337.4,359.2,388.0,401.9,417.7,439.5,467.8,500.3,511.4,543.5,563.4,595.9,621.0,648.8,680.8,699.9,736.1,753.2,795.9,827.0,844.7,867.4,887.8,881.8,892.5,924.9,948.6,969.0,1007.1,1032.2,1041.0,1093.0,1087.8,1115.2,1127.8,1128.2,1138.9,1148.2,1167.7,1187.6,1168.1,1195.1,1228.0,0,0.02,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.074
"Ridaforolimus (Deforolimus, MK-8669)",SG+,1.9,2.3,1.9,1.4,1.9,1.9,1.9,3.7,2.3,5.1,4.2,2.3,1.9,3.7,2.3,4.2,5.6,6.0,7.0,6.0,5.6,6.0,6.0,5.1,5.6,6.0,7.0,7.0,8.4,7.4,9.3,11.6,10.2,11.1,12.5,12.5,12.5,13.5,12.5,17.2,17.6,17.6,19.5,21.8,23.7,25.5,26.0,24.1,26.5,28.3,28.8,33.9,33.9,36.7,34.8,35.3,37.6,35.7,39.9,40.4,mKate2+,154.5,150.4,149.9,155.5,158.7,166.1,168.0,170.3,177.3,180.1,179.6,187.5,192.1,195.4,208.8,216.3,219.1,225.1,229.7,232.5,245.0,239.5,244.1,242.3,254.3,247.4,259.9,263.6,273.4,290.5,281.7,276.6,292.8,297.5,304.4,305.8,311.9,317.0,322.1,332.8,326.7,330.9,341.1,343.9,338.3,358.7,358.7,361.1,367.1,365.2,355.5,370.8,376.8,374.5,379.2,394.9,395.9,392.6,412.1,407.9,0,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.06,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.08,0.08,0.09,0.09,0.08,0.09,0.09,0.09,0.09,0.090
Rifabutin ,SG+,2.3,2.3,4.2,2.8,3.7,4.2,3.7,5.1,5.1,5.6,5.6,5.6,4.6,5.1,4.6,5.6,5.1,5.6,7.9,7.4,7.9,6.5,7.9,8.8,8.4,7.9,9.7,11.6,13.5,12.5,13.5,14.9,14.4,16.2,19.0,25.1,24.1,24.6,32.0,32.5,45.5,41.3,45.0,44.6,56.6,65.0,67.3,69.6,73.8,77.0,83.5,88.6,96.5,106.7,111.8,118.8,123.5,128.6,140.6,155.0,mKate2+,147.6,153.2,156.4,158.7,168.9,177.3,193.5,201.4,210.2,221.4,236.2,250.1,264.1,285.0,305.8,319.3,343.9,364.3,385.7,407.0,430.7,455.3,495.2,529.1,559.2,583.4,618.2,655.3,697.5,741.6,784.3,826.1,881.3,924.5,982.0,1010.3,1061.9,1116.6,1171.4,1208.0,1262.3,1318.0,1382.5,1417.8,1437.8,1504.6,1553.3,1593.7,1661.9,1680.5,1724.6,1752.4,1754.3,1793.7,1801.6,1804.9,1863.8,1892.1,1959.0,1953.4,0,0.02,0.01,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.074
Rifampin,SG+,4.6,6.0,6.5,7.0,6.5,6.0,6.5,7.0,9.3,7.4,7.4,7.0,9.3,8.8,10.2,10.2,9.7,11.1,10.7,10.7,10.7,10.7,12.5,13.0,12.1,9.3,8.4,7.9,11.1,14.4,15.8,16.7,20.4,22.3,27.8,26.9,28.3,32.0,39.9,45.9,55.2,66.8,72.9,78.0,79.8,79.8,93.3,106.3,117.9,128.6,140.6,141.1,149.9,157.8,161.0,176.8,206.5,217.2,234.8,245.5,mKate2+,223.2,215.8,211.6,224.2,235.3,245.0,263.6,283.1,311.4,326.3,335.5,359.7,386.1,407.0,422.8,436.3,475.2,511.4,542.1,591.7,623.3,664.1,692.0,728.2,782.9,824.7,886.9,918.0,982.0,1037.7,1104.6,1180.7,1230.3,1288.3,1334.7,1391.8,1453.1,1498.1,1539.4,1629.9,1667.5,1731.1,1765.4,1826.2,1880.1,1894.9,1934.8,1983.1,2035.1,2045.7,2070.8,2053.2,2090.8,2136.2,2194.3,2195.2,2217.5,2217.9,2193.8,2215.6,0,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.09,0.09,0.10,0.10,0.100
Rifapentine ,SG+,1.4,1.4,1.4,1.9,2.3,2.8,3.2,2.8,2.8,4.2,5.6,6.0,7.9,7.9,7.0,7.4,7.9,9.3,8.8,7.9,9.7,10.7,9.7,11.1,10.2,10.7,10.7,12.5,13.5,15.8,16.7,17.6,16.7,15.3,16.2,18.1,18.6,22.3,19.5,24.6,25.5,28.8,30.6,35.7,49.2,51.1,56.6,58.5,58.0,67.3,78.0,81.7,93.3,98.4,105.8,118.8,120.7,130.4,124.8,141.5,mKate2+,149.9,150.4,157.8,163.4,167.5,173.6,192.6,201.0,209.8,219.1,235.8,246.4,258.0,270.1,293.8,304.4,329.0,351.8,379.2,394.9,410.7,446.0,474.8,510.0,542.5,567.1,618.2,642.3,664.1,699.4,751.8,794.5,831.7,888.3,918.9,971.4,1005.2,1049.8,1089.7,1153.3,1201.5,1239.1,1283.7,1328.2,1366.3,1418.3,1454.9,1510.2,1584.0,1617.8,1650.3,1695.8,1688.9,1722.3,1765.4,1782.1,1843.4,1856.4,1906.5,1930.6,0,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.07,0.06,0.07,0.068
Rifaximin ,SG+,0.0,1.4,1.4,2.8,3.2,3.2,3.7,3.2,6.0,7.9,7.9,7.4,10.7,12.5,10.2,8.8,13.0,13.5,14.4,14.9,15.3,16.2,18.1,16.7,14.9,14.4,13.9,17.2,16.2,19.0,18.6,16.2,16.7,18.6,23.7,27.8,27.4,32.0,39.9,44.6,52.0,53.4,53.4,52.9,64.5,73.3,80.8,80.8,85.9,86.8,99.8,103.0,118.3,129.0,137.8,147.1,156.9,168.9,185.6,194.5,mKate2+,176.4,167.1,178.2,192.6,196.3,213.0,218.6,238.1,248.8,261.8,284.5,308.6,316.5,344.4,358.7,383.3,411.7,429.8,453.9,503.1,519.3,561.6,592.7,618.2,666.9,699.9,739.8,780.1,835.8,896.6,926.8,996.0,1031.2,1058.6,1116.2,1168.6,1219.2,1271.2,1317.6,1370.5,1420.1,1458.7,1513.4,1551.0,1618.8,1625.7,1681.9,1759.4,1807.2,1862.4,1866.6,1891.2,1928.8,1970.1,2012.8,2016.5,2051.8,2070.3,2102.8,2083.3,0,0.00,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.04,0.04,0.03,0.03,0.04,0.04,0.05,0.04,0.05,0.04,0.05,0.05,0.06,0.06,0.06,0.07,0.07,0.08,0.08,0.09,0.085
Rigosertib (ON-01910),SG+,2.3,2.8,2.8,3.2,3.7,5.6,7.0,8.4,8.4,9.7,9.7,12.1,13.9,19.0,23.2,26.5,32.5,31.1,36.7,39.9,46.4,52.0,52.0,57.5,59.4,68.7,67.8,66.4,65.4,74.7,72.4,80.8,81.7,80.3,89.1,89.6,90.5,96.5,101.2,99.3,101.6,105.4,104.9,98.9,101.6,94.2,103.0,104.9,101.2,97.9,101.2,100.7,102.6,100.2,103.5,104.0,101.6,95.1,96.5,92.4,mKate2+,171.3,178.7,173.1,173.1,175.9,180.5,176.4,172.6,179.6,183.3,178.2,184.7,181.5,183.8,187.0,184.7,191.2,181.5,168.5,164.3,172.6,170.3,158.3,143.4,149.9,139.7,145.3,140.6,141.1,125.3,128.1,119.3,112.3,115.1,103.0,108.1,104.4,95.6,92.8,88.6,82.1,75.2,72.9,69.2,65.9,57.5,61.3,60.8,60.8,60.8,59.4,55.7,52.9,49.2,46.4,42.2,46.4,39.9,39.0,45.9,0,0.01,0.02,0.02,0.02,0.02,0.03,0.04,0.05,0.04,0.05,0.05,0.06,0.07,0.09,0.11,0.13,0.15,0.15,0.18,0.20,0.21,0.23,0.25,0.29,0.28,0.33,0.32,0.33,0.33,0.37,0.37,0.40,0.42,0.42,0.46,0.45,0.46,0.50,0.52,0.53,0.55,0.58,0.59,0.60,0.62,0.65,0.63,0.63,0.63,0.63,0.64,0.65,0.67,0.68,0.69,0.71,0.69,0.73,0.73,0.70,0.730
Riluzole,SG+,1.9,2.8,1.9,1.9,1.4,2.3,3.2,4.6,5.6,5.1,8.4,7.9,8.4,8.8,8.8,7.9,9.3,11.1,8.4,8.4,7.4,7.9,8.8,8.8,8.4,8.4,9.3,9.3,11.1,11.6,12.5,13.0,14.9,13.9,17.2,23.2,26.9,30.2,31.1,33.4,38.5,39.9,40.8,47.3,61.7,65.0,82.6,91.9,104.9,104.4,119.7,110.5,127.2,143.9,167.5,175.0,177.3,191.7,203.3,233.9,mKate2+,175.0,170.8,180.5,190.7,198.6,212.1,224.6,252.0,260.8,269.2,293.3,305.4,319.8,335.1,355.0,376.4,398.7,433.9,469.2,509.6,552.3,594.5,627.5,655.8,696.1,738.4,784.8,824.2,884.6,945.4,995.0,1033.1,1104.1,1158.4,1215.5,1264.7,1335.2,1416.0,1460.1,1526.4,1593.2,1633.6,1712.5,1752.0,1805.3,1836.9,1886.1,1940.4,1978.4,2014.6,2071.7,2093.1,2102.4,2143.2,2204.0,2213.3,2220.2,2211.9,2274.1,2295.9,0,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.04,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.07,0.07,0.07,0.08,0.08,0.09,0.092
